infectee,infectors
D34,['SEED']
45M,"['D31', 'D34', 'D45']"
65M,"['D31', 'D34']"
D41,"['45M', '65M']"
D53,"['45M', '65M']"
G3M,"['D31', 'D41']"
E3M,"['D41', 'D53']"
D33,"['45M', '65M', 'G3M', 'E3M']"
67M,"['D33', 'D34', 'D41', 'D53']"
D18M,"['D31', 'D33', 'D41', 'D53']"
C21,"['45M', 'D18M', '67M']"
D14M,"['D31', 'D33', 'D41']"
D37,['67M']
C22,"['45M', '65M', 'D18M', 'D14M', '67M', 'G3M']"
D19M,"['C21', 'C22', 'D34', 'D41']"
G5M,"['C21', 'C22', 'D31', 'D33', 'D34', 'D37', 'D41']"
D52,"['45M', 'D18M', 'G5M', 'D19M', 'D14M', '67M', 'E3M']"
12M,"['C21', 'D33', 'D41', 'D52']"
C17,"['12M', '45M', '65M', 'D18M', 'G5M', 'D19M', 'D14M']"
D42,"['G5M', '67M']"
