infectee,infectors
SS,['SEED']
HU,"['SS', 'SE']"
HC,['HU']
HD,"['HC', 'SS', 'SE']"
HZ,"['SS', 'HU', 'SE', 'HC', 'HD']"
HT,['HZ']
SZ,"['HZ', 'HT', 'HC', 'HD']"
HX,"['SS', 'SV', 'HC', 'HD']"
SK,"['HX', 'HU']"
SC,"['HX', 'HC', 'HD', 'SS']"
HA,"['HC', 'SS', 'SK', 'SC']"
SA,"['HX', 'HD', 'SS']"
HL,"['HZ', 'HU', 'SZ', 'SV', 'SK', 'SE', 'SC', 'HC', 'HD']"
SO,"['HC', 'SZ']"
SP,"['HX', 'HL', 'HC', 'HA', 'HD', 'SZ', 'SS', 'SV', 'SK', 'SA']"
HV,"['HZ', 'SZ', 'SS', 'SP', 'SK', 'SO', 'HL', 'SA', 'SE']"
HH,"['HZ', 'HV', 'SS', 'SK', 'SE', 'HL', 'SA', 'HD']"
SD,"['HH', 'HC']"
SX,"['HX', 'HU', 'HL', 'SP']"
ST,"['HV', 'HU', 'HH', 'HL', 'HC', 'HA', 'HD', 'SX', 'SV', 'SK', 'SO', 'SC']"
HO,"['HX', 'HU', 'SP', 'SS', 'SK', 'SX', 'HC', 'SA', 'ST']"
SL,"['HZ', 'HX', 'HU', 'HO', 'HL', 'HC', 'HA', 'HD', 'SP', 'SV', 'SK', 'SD', 'SA']"
HE,"['SZ', 'SX', 'SS', 'SL', 'SA']"
HM,"['HX', 'HH', 'HO', 'SS', 'SP', 'SV', 'ST', 'SK', 'SE', 'SL', 'SA', 'HD']"
HK,"['SE', 'SP', 'ST', 'SK', 'HO', 'HL', 'SL', 'HC', 'SA', 'HA', 'HD', 'SD']"
SM,"['HZ', 'HV', 'HH', 'HL', 'HE', 'SE']"
SU,"['HZ', 'HX', 'HK', 'HH', 'HO', 'HL', 'HM', 'HD', 'HE', 'SS', 'SM', 'SE', 'SL', 'ST', 'SK', 'SA']"
HP,"['SP', 'SL', 'SU', 'ST', 'SK', 'HK', 'HH', 'HO', 'SM', 'HM', 'SC', 'HC', 'HE']"
