infectee,infectors
Ant534,['SEED']
Ant353,['Ant534']
Ant51,"['Ant353', 'Ant534']"
Ant221,"['Ant353', 'Ant534']"
Ant646,"['Ant353', 'Ant51', 'Ant534']"
Ant334,"['Ant221', 'Ant646', 'Ant51', 'Ant534']"
Ant610,"['Ant353', 'Ant221', 'Ant334', 'Ant51', 'Ant534']"
Ant592,"['Ant353', 'Ant334', 'Ant646', 'Ant51', 'Ant610', 'Ant534']"
Ant5,"['Ant353', 'Ant221', 'Ant610', 'Ant592']"
Ant6,"['Ant646', 'Ant51', 'Ant5', 'Ant534', 'Ant592']"
Ant256,"['Ant353', 'Ant221', 'Ant610', 'Ant51', 'Ant592', 'Ant5', 'Ant334']"
Ant638,"['Ant353', 'Ant221', 'Ant256', 'Ant334', 'Ant646', 'Ant51', 'Ant5', 'Ant592', 'Ant610', 'Ant534']"
Ant27,"['Ant353', 'Ant221', 'Ant5', 'Ant334', 'Ant646', 'Ant51', 'Ant6', 'Ant592', 'Ant610', 'Ant638']"
Ant114,"['Ant353', 'Ant610', 'Ant5', 'Ant51', 'Ant592', 'Ant638', 'Ant534', 'Ant256', 'Ant27']"
Ant326,"['Ant353', 'Ant114', 'Ant221', 'Ant334', 'Ant5', 'Ant6', 'Ant51', 'Ant592', 'Ant534', 'Ant638', 'Ant27']"
Ant264,"['Ant221', 'Ant326', 'Ant27', 'Ant334', 'Ant646', 'Ant51', 'Ant610', 'Ant6', 'Ant592', 'Ant534', 'Ant638', 'Ant5']"
Ant482,"['Ant353', 'Ant221', 'Ant326', 'Ant256', 'Ant27', 'Ant592', 'Ant646', 'Ant5', 'Ant534']"
Ant140,"['Ant353', 'Ant114', 'Ant221', 'Ant326', 'Ant256', 'Ant27', 'Ant482', 'Ant51', 'Ant264', 'Ant5', 'Ant6', 'Ant610', 'Ant592', 'Ant638', 'Ant534']"
Ant261,"['Ant353', 'Ant114', 'Ant221', 'Ant326', 'Ant256', 'Ant610', 'Ant334', 'Ant6', 'Ant51', 'Ant592', 'Ant638', 'Ant140', 'Ant5', 'Ant27']"
Ant298,"['Ant353', 'Ant114', 'Ant221', 'Ant326', 'Ant256', 'Ant261', 'Ant27', 'Ant334', 'Ant646', 'Ant51', 'Ant140', 'Ant264', 'Ant5', 'Ant6', 'Ant592', 'Ant610', 'Ant638', 'Ant534']"
Ant320,"['Ant353', 'Ant114', 'Ant221', 'Ant326', 'Ant256', 'Ant27', 'Ant482', 'Ant5', 'Ant334', 'Ant646', 'Ant51', 'Ant140', 'Ant6', 'Ant261', 'Ant610', 'Ant592', 'Ant298', 'Ant638', 'Ant534']"
