infectee,infectors
Ant564,['SEED']
Ant137,['Ant564']
Ant127,['Ant137']
Ant27,['Ant137']
Ant552,['Ant137']
Ant29,['Ant137']
Ant44,['Ant137']
Ant178,['Ant137']
Ant52,['Ant137']
Ant215,['Ant137']
Ant190,['Ant137']
Ant243,['Ant137']
Ant26,['Ant243']
Ant19,['Ant243']
Ant158,['Ant243']
Ant518,['Ant243']
Ant7,['Ant243']
Ant4,['Ant243']
Ant501,['Ant243']
Ant298,['Ant243']
Ant207,['Ant243']
Ant191,['Ant137']
Ant219,['Ant243']
Ant169,['Ant243']
Ant202,['Ant243']
Ant347,['Ant243']
Ant621,['Ant243']
Ant260,['Ant243']
Ant38,['Ant243']
Ant356,['Ant243']
Ant55,['Ant243']
Ant492,['Ant621']
Ant159,['Ant137']
Ant255,['Ant243']
Ant109,['Ant243']
Ant540,['Ant243']
Ant209,['Ant621']
Ant394,['Ant243']
Ant218,['Ant394']
Ant289,['Ant394']
Ant98,['Ant394']
Ant560,['Ant394']
Ant43,['Ant621']
Ant23,['Ant394']
Ant268,['Ant394']
Ant593,['Ant394']
Ant173,['Ant394']
Ant156,['Ant394']
Ant30,['Ant347']
Ant238,['Ant621']
Ant64,['Ant394']
Ant380,['Ant394']
Ant73,['Ant173']
Ant482,['Ant243']
Ant76,['Ant394']
Ant538,['Ant394']
Ant294,['Ant621']
Ant42,['Ant394']
Ant308,['Ant621']
Ant63,['Ant394']
Ant32,['Ant621']
Ant400,['Ant243']
Ant0,['Ant243']
Ant115,['Ant394']
Ant242,['Ant394']
Ant507,['Ant394']
Ant390,['Ant394']
Ant614,['Ant243']
Ant324,['Ant394']
Ant60,['Ant394']
Ant97,['Ant394']
Ant176,['Ant394']
Ant387,['Ant394']
Ant139,['Ant394']
Ant100,['Ant324']
Ant153,['Ant394']
Ant257,['Ant394']
Ant117,['Ant394']
Ant599,['Ant394']
Ant148,['Ant324']
