infectee,infectors
Ant244,['SEED']
Ant324,['Ant244']
Ant175,['Ant324']
Ant2,['Ant324']
Ant9,['Ant324']
Ant221,['Ant324']
Ant70,['Ant221']
Ant15,['Ant221']
Ant17,['Ant324']
Ant243,['Ant221']
Ant191,['Ant9']
Ant278,['Ant324']
Ant540,['Ant191']
Ant638,['Ant221']
Ant538,['Ant221']
Ant96,['Ant191']
Ant117,['Ant324']
Ant118,['Ant540']
Ant250,['Ant117']
Ant102,['Ant118']
Ant13,['Ant118']
Ant229,['Ant118']
Ant592,['Ant118']
Ant501,['Ant229']
Ant518,['Ant118']
Ant43,['Ant118']
Ant607,['Ant118']
Ant296,['Ant229']
Ant301,['Ant118']
Ant112,['Ant118']
Ant954,['Ant118']
Ant331,['Ant118']
Ant218,['Ant118']
Ant650,['Ant118']
Ant614,['Ant118']
Ant299,['Ant118']
Ant198,['Ant118']
Ant264,['Ant118']
Ant308,['Ant118']
Ant71,['Ant118']
Ant54,['Ant118']
Ant298,['Ant118']
Ant48,['Ant118']
Ant380,['Ant118']
Ant256,['Ant118']
Ant206,['Ant229']
Ant599,['Ant118']
Ant72,['Ant118']
Ant6,['Ant118']
Ant390,['Ant118']
Ant7,['Ant117']
Ant51,['Ant118']
Ant12,['Ant118']
Ant60,['Ant118']
Ant178,['Ant118']
Ant32,['Ant118']
Ant219,['Ant118']
Ant68,['Ant118']
Ant81,['Ant118']
Ant62,['Ant118']
Ant137,['Ant118']
Ant476,['Ant118']
Ant194,['Ant118']
Ant564,['Ant229']
Ant44,['Ant117']
Ant127,['Ant118']
Ant632,['Ant118']
Ant149,['Ant118']
Ant115,['Ant118']
Ant391,['Ant118']
Ant252,['Ant118']
Ant334,['Ant118']
Ant509,['Ant118']
Ant97,['Ant118']
Ant105,['Ant118']
Ant238,['Ant118']
Ant610,['Ant118']
Ant576,['Ant118']
Ant580,['Ant118']
Ant621,['Ant118']
Ant458,['Ant621']
Ant1,['Ant621']
Ant169,['Ant621']
Ant186,['Ant621']
Ant176,['Ant118']
Ant398,['Ant621']
Ant245,['Ant229']
Ant131,['Ant621']
Ant210,['Ant621']
Ant0,['Ant621']
Ant53,['Ant621']
Ant397,['Ant621']
Ant215,['Ant621']
Ant126,['Ant621']
Ant20,['Ant621']
Ant289,['Ant118']
Ant19,['Ant118']
Ant251,['Ant621']
Ant111,['Ant621']
Ant109,['Ant621']
Ant227,['Ant621']
Ant207,['Ant621']
Ant534,['Ant621']
Ant482,['Ant621']
Ant394,['Ant621']
Ant57,['Ant621']
Ant560,['Ant621']
Ant38,['Ant621']
Ant347,['Ant118']
Ant159,['Ant229']
Ant27,['Ant621']
Ant492,['Ant229']
Ant196,['Ant621']
Ant220,['Ant621']
Ant329,['Ant118']
Ant673,['Ant621']
Ant59,['Ant621']
Ant26,['Ant621']
Ant255,['Ant621']
Ant52,['Ant621']
Ant65,['Ant117']
Ant124,['Ant621']
Ant475,['Ant621']
Ant242,['Ant124']
Ant30,['Ant621']
Ant74,['Ant124']
Ant23,['Ant124']
Ant395,['Ant621']
Ant604,['Ant621']
Ant342,['Ant621']
Ant190,['Ant621']
Ant740,['Ant621']
Ant663,['Ant621']
Ant76,['Ant621']
Ant172,['Ant124']
Ant35,['Ant118']
Ant158,['Ant124']
Ant4,['Ant221']
Ant556,['Ant124']
Ant50,['Ant621']
Ant260,['Ant621']
