infectee,infectors
GNF050,['SEED']
GNF016,"['GNF049', 'GNF050']"
GNM012,"['GNF016', 'GNF049', 'GNF050']"
GNM052,"['GNF016', 'GNF049', 'GNF050', 'GNM012']"
GNM039,"['GNF016', 'GNF049', 'GNF050', 'GNM052']"
GNF031,"['GNF016', 'GNF049', 'GNM012', 'GNM039', 'GNM052']"
GNM046,"['GNF016', 'GNF031', 'GNF050', 'GNM039', 'GNM052']"
GNM002,"['GNF016', 'GNF031', 'GNF049', 'GNF050', 'GNM046']"
GNF041,"['GNF049', 'GNM002', 'GNM039', 'GNM046']"
GNF053,"['GNF031', 'GNF041', 'GNF049', 'GNM002', 'GNM012', 'GNM039', 'GNM046', 'GNM052']"
GNM038,"['GNF016', 'GNF031', 'GNF041', 'GNF049', 'GNF050', 'GNF053', 'GNM039', 'GNM052']"
