infectee,infectors
Ant242,['SEED']
Ant2,['Ant242']
Ant256,['Ant2']
Ant263,['Ant242']
Ant305,['Ant242']
Ant191,['Ant305']
Ant27,['Ant263']
Ant6,['Ant242']
Ant592,['Ant6']
Ant49,['Ant6']
Ant25,['Ant6']
Ant391,['Ant6']
Ant299,['Ant6']
Ant227,['Ant6']
Ant954,['Ant6']
Ant97,['Ant6']
Ant117,['Ant6']
Ant264,['Ant6']
Ant252,['Ant6']
Ant599,['Ant6']
Ant73,['Ant6']
Ant593,['Ant6']
Ant650,['Ant954']
Ant262,['Ant954']
Ant51,['Ant6']
Ant476,['Ant6']
Ant502,['Ant6']
Ant170,['Ant6']
Ant44,['Ant6']
Ant24,['Ant6']
Ant638,['Ant6']
Ant475,['Ant6']
Ant356,['Ant6']
Ant148,['Ant6']
Ant176,['Ant6']
