infectee,infectors
Ant298,['SEED']
Ant23,['Ant298']
Ant173,['Ant298']
Ant501,"['Ant173', 'Ant298']"
Ant540,"['Ant173', 'Ant501', 'Ant298']"
Ant209,"['Ant23', 'Ant501', 'Ant298']"
Ant311,"['Ant540', 'Ant23', 'Ant501', 'Ant298', 'Ant209']"
Ant552,"['Ant540', 'Ant173', 'Ant311', 'Ant501', 'Ant298', 'Ant23']"
Ant7,"['Ant540', 'Ant552', 'Ant23', 'Ant311', 'Ant173', 'Ant501', 'Ant209', 'Ant298']"
Ant242,"['Ant540', 'Ant552', 'Ant173', 'Ant311', 'Ant7', 'Ant209', 'Ant501', 'Ant298']"
Ant507,"['Ant23', 'Ant501', 'Ant311', 'Ant209', 'Ant298']"
Ant347,"['Ant540', 'Ant552', 'Ant23', 'Ant507', 'Ant311', 'Ant501', 'Ant298', 'Ant209']"
Ant26,"['Ant552', 'Ant242', 'Ant311', 'Ant7', 'Ant209', 'Ant501', 'Ant347', 'Ant298']"
Ant202,"['Ant540', 'Ant552', 'Ant26', 'Ant23', 'Ant242', 'Ant311', 'Ant7', 'Ant501', 'Ant298', 'Ant173', 'Ant209']"
Ant97,"['Ant552', 'Ant26', 'Ant23', 'Ant242', 'Ant507', 'Ant311', 'Ant202', 'Ant209', 'Ant347', 'Ant298']"
Ant158,"['Ant26', 'Ant23', 'Ant507', 'Ant311', 'Ant202', 'Ant7', 'Ant209', 'Ant501', 'Ant347', 'Ant97', 'Ant298']"
Ant238,"['Ant552', 'Ant26', 'Ant23', 'Ant507', 'Ant158', 'Ant311', 'Ant501', 'Ant97', 'Ant202', 'Ant209', 'Ant347']"
Ant50,"['Ant540', 'Ant552', 'Ant26', 'Ant242', 'Ant173', 'Ant158', 'Ant311', 'Ant202', 'Ant7', 'Ant209', 'Ant501', 'Ant298', 'Ant238']"
Ant139,"['Ant540', 'Ant552', 'Ant23', 'Ant501', 'Ant173', 'Ant311', 'Ant202', 'Ant242', 'Ant50', 'Ant298']"
Ant32,"['Ant23', 'Ant507', 'Ant158', 'Ant311', 'Ant97', 'Ant298', 'Ant209', 'Ant347', 'Ant238']"
Ant395,"['Ant540', 'Ant552', 'Ant26', 'Ant242', 'Ant50', 'Ant158', 'Ant311', 'Ant202', 'Ant7', 'Ant501', 'Ant97', 'Ant298']"
Ant518,"['Ant552', 'Ant26', 'Ant23', 'Ant507', 'Ant158', 'Ant311', 'Ant501', 'Ant97', 'Ant298', 'Ant173', 'Ant202', 'Ant209', 'Ant347', 'Ant32', 'Ant238']"
Ant564,"['Ant540', 'Ant552', 'Ant26', 'Ant139', 'Ant242', 'Ant158', 'Ant311', 'Ant202', 'Ant7', 'Ant209', 'Ant50', 'Ant501', 'Ant347', 'Ant97', 'Ant298', 'Ant518', 'Ant395']"
Ant176,"['Ant23', 'Ant507', 'Ant158', 'Ant311', 'Ant97', 'Ant298', 'Ant518', 'Ant347', 'Ant209', 'Ant32', 'Ant238']"
Ant178,"['Ant540', 'Ant552', 'Ant23', 'Ant564', 'Ant242', 'Ant50', 'Ant158', 'Ant311', 'Ant7', 'Ant501', 'Ant97', 'Ant173', 'Ant202', 'Ant238']"
Ant109,"['Ant540', 'Ant552', 'Ant26', 'Ant23', 'Ant564', 'Ant242', 'Ant50', 'Ant507', 'Ant158', 'Ant311', 'Ant395', 'Ant501', 'Ant97', 'Ant298', 'Ant178', 'Ant202', 'Ant209', 'Ant347']"
Ant593,"['Ant540', 'Ant552', 'Ant26', 'Ant139', 'Ant564', 'Ant242', 'Ant50', 'Ant311', 'Ant395', 'Ant7', 'Ant501', 'Ant202', 'Ant347', 'Ant97', 'Ant298', 'Ant518', 'Ant109']"
Ant142,"['Ant26', 'Ant23', 'Ant564', 'Ant50', 'Ant501', 'Ant158', 'Ant311', 'Ant176', 'Ant395', 'Ant202', 'Ant209', 'Ant507', 'Ant347', 'Ant32', 'Ant97', 'Ant298', 'Ant518', 'Ant109', 'Ant238']"
Ant621,"['Ant158', 'Ant311', 'Ant347', 'Ant176', 'Ant507', 'Ant32', 'Ant142', 'Ant97', 'Ant298', 'Ant518', 'Ant238', 'Ant23']"
Ant186,"['Ant552', 'Ant23', 'Ant242', 'Ant50', 'Ant142', 'Ant507', 'Ant158', 'Ant311', 'Ant395', 'Ant7', 'Ant501', 'Ant97', 'Ant518', 'Ant178', 'Ant173', 'Ant202', 'Ant209', 'Ant109', 'Ant238', 'Ant347']"
Ant19,"['Ant540', 'Ant552', 'Ant26', 'Ant23', 'Ant139', 'Ant564', 'Ant242', 'Ant50', 'Ant142', 'Ant507', 'Ant158', 'Ant311', 'Ant395', 'Ant7', 'Ant501', 'Ant173', 'Ant186', 'Ant202', 'Ant209', 'Ant347', 'Ant97', 'Ant298', 'Ant518', 'Ant109', 'Ant238']"
Ant268,"['Ant552', 'Ant139', 'Ant564', 'Ant242', 'Ant311', 'Ant173', 'Ant186', 'Ant395', 'Ant202', 'Ant7', 'Ant209', 'Ant501', 'Ant593', 'Ant19', 'Ant97', 'Ant178', 'Ant518', 'Ant109']"
Ant294,"['Ant621', 'Ant23', 'Ant142', 'Ant507', 'Ant158', 'Ant311', 'Ant97', 'Ant298', 'Ant347', 'Ant176', 'Ant209', 'Ant32', 'Ant518', 'Ant238']"
Ant332,"['Ant621', 'Ant23', 'Ant142', 'Ant507', 'Ant158', 'Ant97', 'Ant298', 'Ant294', 'Ant518', 'Ant347', 'Ant176', 'Ant209', 'Ant238']"
Ant98,"['Ant621', 'Ant552', 'Ant26', 'Ant23', 'Ant564', 'Ant50', 'Ant142', 'Ant507', 'Ant158', 'Ant311', 'Ant593', 'Ant97', 'Ant298', 'Ant294', 'Ant347', 'Ant176', 'Ant332', 'Ant209', 'Ant32', 'Ant518', 'Ant109', 'Ant238']"
Ant458,"['Ant540', 'Ant552', 'Ant26', 'Ant139', 'Ant564', 'Ant242', 'Ant50', 'Ant158', 'Ant311', 'Ant395', 'Ant7', 'Ant501', 'Ant593', 'Ant19', 'Ant97', 'Ant298', 'Ant518', 'Ant202', 'Ant109']"
Ant76,"['Ant621', 'Ant552', 'Ant26', 'Ant23', 'Ant564', 'Ant242', 'Ant50', 'Ant142', 'Ant507', 'Ant158', 'Ant311', 'Ant268', 'Ant395', 'Ant501', 'Ant173', 'Ant176', 'Ant294', 'Ant186', 'Ant332', 'Ant202', 'Ant209', 'Ant347', 'Ant593', 'Ant19', 'Ant32', 'Ant97', 'Ant298', 'Ant178', 'Ant98', 'Ant458', 'Ant518', 'Ant109', 'Ant238']"
