infectee,infectors
Ant6,['SEED']
Ant153,['Ant6']
Ant71,['Ant153']
Ant237,['Ant153']
Ant263,['Ant153']
Ant158,['Ant263']
Ant176,['Ant263']
Ant62,['Ant263']
Ant647,['Ant153']
Ant96,['Ant647']
Ant646,['Ant263']
Ant242,['Ant263']
Ant250,['Ant242']
Ant5,['Ant242']
Ant534,['Ant263']
Ant32,['Ant242']
Ant540,['Ant242']
Ant599,['Ant242']
Ant117,['Ant242']
Ant838,['Ant242']
Ant502,['Ant242']
Ant334,['Ant242']
Ant148,['Ant647']
Ant320,['Ant242']
Ant638,['Ant647']
Ant51,['Ant242']
Ant929,['Ant242']
Ant59,['Ant242']
Ant2,['Ant647']
Ant592,['Ant242']
Ant356,['Ant242']
Ant97,['Ant242']
Ant476,['Ant647']
Ant120,['Ant242']
Ant740,['Ant242']
Ant607,['Ant242']
Ant564,['Ant242']
Ant507,['Ant242']
Ant140,['Ant242']
Ant44,['Ant242']
Ant252,['Ant607']
Ant227,['Ant6']
Ant19,['Ant242']
Ant650,['Ant227']
Ant475,['Ant242']
Ant256,['Ant227']
Ant262,['Ant227']
Ant593,['Ant227']
Ant391,['Ant227']
Ant217,['Ant227']
Ant25,['Ant227']
Ant305,['Ant242']
Ant27,['Ant227']
Ant298,['Ant242']
Ant115,['Ant607']
Ant311,['Ant242']
Ant530,['Ant242']
Ant4,['Ant242']
Ant632,['Ant227']
Ant210,['Ant607']
Ant326,['Ant242']
Ant24,['Ant242']
Ant49,['Ant242']
Ant73,['Ant242']
Ant264,['Ant242']
Ant954,['Ant242']
Ant299,['Ant242']
Ant289,['Ant607']
Ant1,['Ant647']
Ant332,['Ant227']
Ant170,['Ant227']
Ant17,['Ant242']
Ant191,['Ant227']
