infectee,infectors
Ant390,['SEED']
Ant620,['Ant390']
Ant156,['Ant620']
Ant560,['Ant620']
Ant186,['Ant620']
Ant342,['Ant560']
Ant159,['Ant620']
Ant599,['Ant620']
Ant308,['Ant560']
Ant113,['Ant620']
Ant117,['Ant620']
Ant190,['Ant620']
Ant19,['Ant620']
Ant50,['Ant620']
Ant23,['Ant620']
Ant202,['Ant620']
Ant109,['Ant620']
Ant289,['Ant620']
Ant593,['Ant620']
Ant255,['Ant113']
Ant552,['Ant620']
Ant217,['Ant113']
Ant538,['Ant620']
Ant38,['Ant620']
Ant142,['Ant113']
Ant268,['Ant620']
Ant294,['Ant113']
Ant26,['Ant620']
Ant458,['Ant113']
Ant4,['Ant620']
Ant60,['Ant620']
Ant127,['Ant620']
Ant395,['Ant620']
Ant232,['Ant620']
Ant311,['Ant620']
Ant98,['Ant620']
Ant621,['Ant311']
Ant115,['Ant621']
Ant614,['Ant620']
Ant148,['Ant621']
Ant530,['Ant621']
Ant173,['Ant620']
Ant43,['Ant621']
Ant32,['Ant621']
Ant540,['Ant621']
Ant394,['Ant620']
Ant243,['Ant620']
Ant149,['Ant621']
Ant0,['Ant620']
Ant44,['Ant621']
Ant27,['Ant621']
Ant219,['Ant620']
Ant380,['Ant620']
Ant462,['Ant621']
Ant400,['Ant620']
Ant76,['Ant621']
Ant298,['Ant620']
Ant347,['Ant620']
Ant191,['Ant620']
Ant218,['Ant620']
Ant518,['Ant621']
Ant564,['Ant620']
Ant139,['Ant620']
Ant356,['Ant621']
Ant176,['Ant621']
Ant332,['Ant621']
Ant158,['Ant620']
Ant324,['Ant115']
Ant13,['Ant620']
Ant153,['Ant621']
Ant73,['Ant621']
Ant169,['Ant620']
Ant178,['Ant620']
Ant137,['Ant620']
Ant242,['Ant620']
Ant97,['Ant621']
Ant52,['Ant620']
Ant482,['Ant540']
Ant238,['Ant621']
Ant100,['Ant621']
Ant475,['Ant621']
Ant260,['Ant621']
Ant209,['Ant620']
Ant507,['Ant621']
Ant29,['Ant620']
Ant215,['Ant117']
Ant6,['Ant621']
Ant387,['Ant620']
Ant257,['Ant621']
Ant437,['Ant620']
Ant55,['Ant620']
Ant207,['Ant540']
Ant42,['Ant621']
Ant63,['Ant620']
Ant7,['Ant620']
Ant501,['Ant620']
Ant30,['Ant621']
Ant64,['Ant621']
Ant492,['Ant621']
