infectee,infectors
Scesca,['SEED']
1,['Scesca']
Cachat,['1']
Catyav,['1']
Kateat,['1']
Scvycu,['1']
Memael,['1']
Luusup,['1']
Asrssp,['1']
Zikaik,['1']
Shuyhy,['1']
Ciumil,['1']
Brseru,['1']
Myrayr,['1']
Glndla,['1']
Aniana,['1']
Salaal,['1']
Bucaub,['1']
Coison,['1']
Cystys,['1']
Deueen,['1']
Psasse,['1']
Maowad,['1']
Liceic,['1']
Cedees,['1']
Shlahi,['1']
Rulaub,['1']
Tuisub,['1']
Mupsum,['1']
Inzanf,['1']
Meisen,['1']
Hermea,['1']
Yeiaer,['1']
Maiaal,['1']
Vigoit,['1']
Pluela,['1']
Lehyei,['1']
Bosmot,['1']
Ulerlc,['1']
Valaar,['1']
Acnecn,['1']
Asmast,['1']
Dieaia,['1']
Vasear,['1']
Potsot,['1']
Alialo,['1']
Acracc,['1']
Amiamn,['1']
Tssese,['1']
Sciecr,['1']
Bolyot,['1']
Poypol,['1']
Biiail,['1']
Cholho,['1']
Gronri,['1']
Mohuog,['1']
Nacoar,['1']
Hoinod,['1']
CJJDJD,['1']
Va18ar,['1']
Dainar,['1']
Sheshi,['1']
Goeaon,['1']
Catsat,['1']
Apiaph,['1']
Trmyri,['1']
Thshhr,['1']
Crumry,['1']
Reuxef,['1']
Samaar,['1']
Hormoo,['1']
Lipoim,['1']
Heiaer,['1']
Pooxox,['1']
NInf_mother,['1']
Sarsar,['1']
Flumla,['1']
Toraox,['1']
Povoor,['1']
Neisec,['1']
Haeran,['1']
Ritsic,['1']
Lymeym,['1']
Crbsra,['1']
AIDSID,['1']
Le18ei,['1']
Plumla,['1']
Chyahi,['1']
Rirmin,['1']
Lymaym,['1']
Ganean,['1']
Ecmacz,['1']
Wartar,['1']
Vecaer,['1']
Sciach,['1']
Tarmap,['1']
