infectee,infectors
Ant60,['SEED']
Ant44,"['Ant27', 'Ant458', 'Ant60']"
Ant255,"['Ant250', 'Ant44', 'Ant458']"
Ant109,"['Ant255', 'Ant27', 'Ant44', 'Ant60']"
Ant592,"['Ant250', 'Ant255', 'Ant44', 'Ant60', 'Ant109']"
Ant391,"['Ant255', 'Ant27', 'Ant44', 'Ant458', 'Ant109']"
Ant158,"['Ant255', 'Ant27', 'Ant44', 'Ant391', 'Ant458', 'Ant60', 'Ant109']"
Ant207,"['Ant27', 'Ant44', 'Ant391', 'Ant7', 'Ant458']"
Ant196,"['Ant255', 'Ant27', 'Ant44', 'Ant158', 'Ant391', 'Ant7', 'Ant458', 'Ant207', 'Ant109']"
Ant32,"['Ant196', 'Ant255', 'Ant27', 'Ant158', 'Ant391', 'Ant592', 'Ant60', 'Ant207', 'Ant109']"
Ant191,"['Ant196', 'Ant44', 'Ant391', 'Ant592', 'Ant458', 'Ant60', 'Ant207', 'Ant109']"
Ant68,"['Ant191', 'Ant255', 'Ant27', 'Ant158', 'Ant592', 'Ant60', 'Ant32', 'Ant109']"
Ant219,"['Ant196', 'Ant191', 'Ant44', 'Ant158', 'Ant391', 'Ant592', 'Ant458', 'Ant68', 'Ant60', 'Ant32', 'Ant109']"
Ant6,"['Ant196', 'Ant191', 'Ant255', 'Ant27', 'Ant44', 'Ant158', 'Ant391', 'Ant458', 'Ant68', 'Ant207', 'Ant32', 'Ant109']"
Ant190,"['Ant196', 'Ant191', 'Ant27', 'Ant44', 'Ant158', 'Ant391', 'Ant6', 'Ant592', 'Ant458', 'Ant68', 'Ant207', 'Ant32', 'Ant109']"
Ant244,"['Ant191', 'Ant255', 'Ant27', 'Ant158', 'Ant6', 'Ant219', 'Ant68', 'Ant60', 'Ant207', 'Ant32', 'Ant109']"
Ant59,"['Ant196', 'Ant191', 'Ant190', 'Ant250', 'Ant255', 'Ant27', 'Ant44', 'Ant158', 'Ant391', 'Ant6', 'Ant592', 'Ant458', 'Ant219', 'Ant68', 'Ant60', 'Ant207', 'Ant32', 'Ant109']"
Ant74,"['Ant191', 'Ant244', 'Ant59', 'Ant158', 'Ant592', 'Ant219', 'Ant68', 'Ant60']"
Ant242,"['Ant196', 'Ant190', 'Ant27', 'Ant244', 'Ant158', 'Ant592', 'Ant219', 'Ant74', 'Ant458', 'Ant109', 'Ant68', 'Ant60']"
Ant221,"['Ant196', 'Ant191', 'Ant190', 'Ant27', 'Ant242', 'Ant244', 'Ant59', 'Ant44', 'Ant6', 'Ant391', 'Ant592', 'Ant458', 'Ant219', 'Ant207', 'Ant32', 'Ant109']"
Ant48,"['Ant221', 'Ant196', 'Ant190', 'Ant255', 'Ant27', 'Ant59', 'Ant44', 'Ant158', 'Ant592', 'Ant207', 'Ant7', 'Ant6', 'Ant32', 'Ant391', 'Ant458', 'Ant109', 'Ant68']"
Ant19,"['Ant196', 'Ant27', 'Ant244', 'Ant44', 'Ant48', 'Ant391', 'Ant7', 'Ant6', 'Ant207', 'Ant458', 'Ant109']"
Ant331,"['Ant221', 'Ant196', 'Ant191', 'Ant190', 'Ant255', 'Ant242', 'Ant244', 'Ant59', 'Ant44', 'Ant48', 'Ant158', 'Ant6', 'Ant74', 'Ant219', 'Ant68', 'Ant60', 'Ant207', 'Ant109']"
Ant9,"['Ant221', 'Ant191', 'Ant190', 'Ant255', 'Ant27', 'Ant331', 'Ant244', 'Ant59', 'Ant44', 'Ant48', 'Ant158', 'Ant391', 'Ant6', 'Ant74', 'Ant592', 'Ant219', 'Ant68', 'Ant60', 'Ant32', 'Ant109']"
Ant614,"['Ant196', 'Ant191', 'Ant331', 'Ant242', 'Ant9', 'Ant44', 'Ant158', 'Ant74', 'Ant592', 'Ant109', 'Ant219', 'Ant68', 'Ant60']"
Ant15,"['Ant196', 'Ant191', 'Ant27', 'Ant331', 'Ant59', 'Ant9', 'Ant391', 'Ant74', 'Ant592', 'Ant19', 'Ant614', 'Ant32', 'Ant458', 'Ant219', 'Ant68', 'Ant60']"
Ant534,"['Ant221', 'Ant196', 'Ant190', 'Ant255', 'Ant27', 'Ant59', 'Ant9', 'Ant44', 'Ant48', 'Ant158', 'Ant391', 'Ant6', 'Ant19', 'Ant458', 'Ant219', 'Ant32', 'Ant109']"
