infectee,infectors
Ant252,['SEED']
Ant27,['Ant252']
Ant593,"['Ant252', 'Ant27']"
Ant299,"['Ant593', 'Ant252', 'Ant27']"
Ant2,"['Ant191', 'Ant593', 'Ant299', 'Ant252', 'Ant27']"
Ant176,"['Ant2', 'Ant593', 'Ant299', 'Ant252', 'Ant27']"
Ant356,"['Ant176', 'Ant2', 'Ant593', 'Ant299', 'Ant252', 'Ant27']"
Ant502,"['Ant176', 'Ant356', 'Ant299', 'Ant252', 'Ant27']"
Ant305,"['Ant176', 'Ant2', 'Ant191', 'Ant593', 'Ant299', 'Ant356', 'Ant252', 'Ant27']"
Ant24,"['Ant176', 'Ant593', 'Ant502', 'Ant299', 'Ant356', 'Ant252', 'Ant27']"
Ant476,"['Ant176', 'Ant2', 'Ant593', 'Ant299', 'Ant356', 'Ant24', 'Ant27']"
Ant148,"['Ant176', 'Ant2', 'Ant593', 'Ant356', 'Ant24']"
Ant256,"['Ant176', 'Ant2', 'Ant191', 'Ant593', 'Ant299', 'Ant305', 'Ant476', 'Ant252', 'Ant24', 'Ant27']"
Ant599,"['Ant176', 'Ant2', 'Ant593', 'Ant502', 'Ant299', 'Ant476', 'Ant356', 'Ant252', 'Ant256', 'Ant24', 'Ant27']"
Ant242,"['Ant356', 'Ant176', 'Ant593', 'Ant599', 'Ant502', 'Ant299', 'Ant305', 'Ant252', 'Ant256', 'Ant24', 'Ant27']"
Ant650,"['Ant176', 'Ant2', 'Ant191', 'Ant593', 'Ant599', 'Ant502', 'Ant148', 'Ant356', 'Ant476', 'Ant252', 'Ant256', 'Ant27']"
Ant51,"['Ant242', 'Ant176', 'Ant2', 'Ant356', 'Ant593', 'Ant599', 'Ant502', 'Ant299', 'Ant305', 'Ant650', 'Ant476', 'Ant252', 'Ant24', 'Ant27']"
Ant6,"['Ant242', 'Ant176', 'Ant356', 'Ant2', 'Ant51', 'Ant593', 'Ant599', 'Ant502', 'Ant299', 'Ant650', 'Ant252', 'Ant24', 'Ant27']"
Ant954,"['Ant242', 'Ant6', 'Ant176', 'Ant51', 'Ant191', 'Ant593', 'Ant599', 'Ant502', 'Ant299', 'Ant305', 'Ant650', 'Ant476', 'Ant356', 'Ant252', 'Ant256', 'Ant24', 'Ant27']"
Ant73,"['Ant242', 'Ant954', 'Ant176', 'Ant6', 'Ant2', 'Ant51', 'Ant593', 'Ant599', 'Ant502', 'Ant299', 'Ant305', 'Ant650', 'Ant476', 'Ant356', 'Ant252', 'Ant256', 'Ant24', 'Ant27']"
Ant475,"['Ant242', 'Ant954', 'Ant176', 'Ant6', 'Ant2', 'Ant51', 'Ant191', 'Ant73', 'Ant593', 'Ant599', 'Ant502', 'Ant299', 'Ant305', 'Ant650', 'Ant356', 'Ant252', 'Ant256', 'Ant24', 'Ant27']"
Ant25,"['Ant242', 'Ant954', 'Ant176', 'Ant6', 'Ant2', 'Ant51', 'Ant73', 'Ant593', 'Ant599', 'Ant502', 'Ant299', 'Ant305', 'Ant148', 'Ant650', 'Ant476', 'Ant475', 'Ant356', 'Ant252', 'Ant256', 'Ant24', 'Ant27']"
Ant117,"['Ant242', 'Ant954', 'Ant176', 'Ant6', 'Ant2', 'Ant51', 'Ant191', 'Ant73', 'Ant593', 'Ant599', 'Ant502', 'Ant299', 'Ant305', 'Ant650', 'Ant476', 'Ant475', 'Ant356', 'Ant252', 'Ant256', 'Ant24', 'Ant25', 'Ant27']"
Ant263,"['Ant242', 'Ant954', 'Ant6', 'Ant176', 'Ant117', 'Ant2', 'Ant51', 'Ant73', 'Ant593', 'Ant599', 'Ant502', 'Ant299', 'Ant305', 'Ant650', 'Ant475', 'Ant356', 'Ant252', 'Ant256', 'Ant24', 'Ant25', 'Ant27']"
Ant97,"['Ant242', 'Ant954', 'Ant263', 'Ant176', 'Ant117', 'Ant6', 'Ant2', 'Ant51', 'Ant73', 'Ant593', 'Ant599', 'Ant502', 'Ant299', 'Ant305', 'Ant148', 'Ant650', 'Ant476', 'Ant475', 'Ant356', 'Ant252', 'Ant256', 'Ant25', 'Ant27']"
Ant391,"['Ant242', 'Ant954', 'Ant263', 'Ant176', 'Ant6', 'Ant117', 'Ant2', 'Ant51', 'Ant73', 'Ant593', 'Ant599', 'Ant502', 'Ant97', 'Ant299', 'Ant305', 'Ant475', 'Ant356', 'Ant252', 'Ant24', 'Ant25', 'Ant27']"
Ant49,"['Ant242', 'Ant954', 'Ant263', 'Ant176', 'Ant391', 'Ant117', 'Ant6', 'Ant2', 'Ant51', 'Ant73', 'Ant593', 'Ant599', 'Ant502', 'Ant97', 'Ant299', 'Ant148', 'Ant476', 'Ant475', 'Ant356', 'Ant252', 'Ant24', 'Ant25', 'Ant27']"
Ant638,"['Ant954', 'Ant263', 'Ant176', 'Ant391', 'Ant117', 'Ant6', 'Ant2', 'Ant51', 'Ant73', 'Ant593', 'Ant599', 'Ant97', 'Ant299', 'Ant305', 'Ant148', 'Ant650', 'Ant476', 'Ant475', 'Ant356', 'Ant252', 'Ant256', 'Ant24', 'Ant25', 'Ant27']"
