infectee,infectors
Ant43,['SEED']
Ant387,['Ant43']
Ant238,['Ant43']
Ant507,"['Ant238', 'Ant43']"
Ant139,['Ant387']
Ant153,"['Ant387', 'Ant43']"
Ant219,"['Ant153', 'Ant139', 'Ant380']"
Ant390,"['Ant153', 'Ant139', 'Ant219', 'Ant387', 'Ant380']"
Ant178,"['Ant153', 'Ant139', 'Ant219', 'Ant390', 'Ant387', 'Ant380']"
Ant255,"['Ant507', 'Ant390', 'Ant178', 'Ant380', 'Ant43']"
Ant173,"['Ant219', 'Ant139', 'Ant387', 'Ant380']"
Ant55,"['Ant173', 'Ant153', 'Ant139', 'Ant390', 'Ant178', 'Ant387', 'Ant380', 'Ant255']"
Ant0,"['Ant173', 'Ant153', 'Ant219', 'Ant178', 'Ant390', 'Ant387']"
Ant599,"['Ant507', 'Ant173', 'Ant153', 'Ant139', 'Ant219', 'Ant0', 'Ant55', 'Ant255', 'Ant387', 'Ant178', 'Ant380', 'Ant43']"
Ant23,"['Ant507', 'Ant153', 'Ant139', 'Ant219', 'Ant55', 'Ant390', 'Ant255', 'Ant599', 'Ant178', 'Ant387', 'Ant43']"
Ant98,"['Ant507', 'Ant173', 'Ant153', 'Ant139', 'Ant219', 'Ant0', 'Ant55', 'Ant390', 'Ant255', 'Ant599', 'Ant178', 'Ant387', 'Ant238', 'Ant43', 'Ant23']"
Ant268,"['Ant178', 'Ant139', 'Ant0', 'Ant55', 'Ant599', 'Ant387', 'Ant98', 'Ant255', 'Ant23']"
Ant215,"['Ant507', 'Ant173', 'Ant268', 'Ant219', 'Ant390', 'Ant255', 'Ant599', 'Ant98', 'Ant387', 'Ant23']"
Ant156,"['Ant507', 'Ant390', 'Ant268', 'Ant219', 'Ant139', 'Ant0', 'Ant599', 'Ant387', 'Ant178', 'Ant98', 'Ant215', 'Ant255', 'Ant23']"
Ant482,"['Ant173', 'Ant153', 'Ant156', 'Ant390', 'Ant268', 'Ant219', 'Ant139', 'Ant0', 'Ant55', 'Ant599', 'Ant387', 'Ant178', 'Ant98', 'Ant215', 'Ant380', 'Ant23']"
Ant109,"['Ant482', 'Ant173', 'Ant153', 'Ant156', 'Ant139', 'Ant219', 'Ant55', 'Ant390', 'Ant599', 'Ant215', 'Ant178', 'Ant98', 'Ant387', 'Ant23']"
Ant191,"['Ant482', 'Ant173', 'Ant156', 'Ant268', 'Ant139', 'Ant219', 'Ant0', 'Ant390', 'Ant599', 'Ant387', 'Ant178', 'Ant98', 'Ant215', 'Ant380', 'Ant255']"
