infectee,infectors
daffodil,['SEED']
12030,['daffodil']
pday,['12030']
11533,['12030']
11194,['pday']
enigma24,['12030']
9319,['12030']
12138,['12030']
40044,['12030']
10039,['12030']
31849,['11194']
pat,['12030']
10827,['12138']
11130,['12030']
9390,['10827']
10509,['11194']
19200,['9390']
9164,['12030']
spike,['enigma24']
lunch,['19200']
40009,['19200']
9372,['12030']
10424,['12030']
speckles,['12030']
3549,['19200']
berlina,['9164']
12893,['19200']
11157,['19200']
quickeaze,['spike']
11885,['12030']
quake,['19200']
4997,['11194']
9291,['12893']
9363,['19200']
19309,['12893']
40040,['19200']
12434,['19200']
9310,['19200']
stacey,['quickeaze']
scaleybum,['quickeaze']
11505,['12893']
12847,['11885']
40070,['40040']
2368,['9291']
40023,['quickeaze']
latte,['40040']
40013,['19200']
40022,['40013']
caroline,['40070']
40012,['9291']
13535,['40012']
9268,['latte']
12730,['9268']
9369,['12730']
40015,['9369']
zoom,['2368']
9532,['11505']
11902,['9268']
2408,['quickeaze']
9170,['9369']
