infectee,infectors
V15,['SEED']
V7,['V15']
V12,"['V7', 'V15']"
V3,"['V7', 'V12', 'V15']"
V9,"['V3', 'V7', 'V12', 'V15']"
V5,"['V3', 'V7', 'V9', 'V12', 'V15']"
V6,"['V3', 'V5', 'V7', 'V9', 'V12', 'V15']"
V2,"['V3', 'V5', 'V6', 'V7', 'V9', 'V12', 'V15']"
V14,"['V2', 'V3', 'V5', 'V6', 'V7', 'V9', 'V12', 'V15']"
V1,"['V2', 'V3', 'V5', 'V6', 'V7', 'V9', 'V12', 'V14', 'V15']"
V11,"['V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V9', 'V12', 'V14', 'V15']"
V13,"['V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V9', 'V11', 'V12', 'V14', 'V15']"
V8,"['V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V9', 'V11', 'V12', 'V13', 'V14', 'V15']"
V4,"['V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V8', 'V9', 'V11', 'V12', 'V13', 'V14', 'V15']"
V10,"['V1', 'V2', 'V3', 'V4', 'V5', 'V6', 'V7', 'V8', 'V9', 'V11', 'V12', 'V13', 'V14', 'V15']"
