infectee,infectors
Ant170,['SEED']
Ant650,['Ant170']
Ant25,['Ant170']
Ant227,['Ant170']
Ant44,['Ant170']
Ant252,['Ant170']
Ant264,['Ant170']
Ant51,['Ant264']
Ant97,['Ant264']
Ant356,['Ant264']
Ant593,['Ant264']
Ant502,['Ant264']
Ant6,['Ant264']
Ant176,['Ant6']
Ant24,['Ant6']
Ant599,['Ant6']
Ant391,['Ant6']
Ant299,['Ant6']
Ant262,['Ant6']
Ant638,['Ant6']
Ant256,['Ant6']
Ant242,['Ant6']
Ant592,['Ant6']
Ant73,['Ant6']
Ant305,['Ant6']
Ant2,['Ant6']
Ant954,['Ant6']
Ant476,['Ant6']
Ant148,['Ant6']
Ant475,['Ant6']
Ant263,['Ant6']
Ant191,['Ant227']
Ant117,['Ant6']
Ant49,['Ant6']
Ant27,['Ant6']
