infectee,infectors
096545848,['SEED']
096535856,['096545848']
096360884,['096545848']
096532637,['096535856']
072888895,['096360884']
096381354,['096532637']
096538863,['096381354']
079607627,['096532637']
079570341,['096532637']
079631786,['096538863']
079795341,['096538863']
079595266,['096538863']
096377275,['079595266']
079801805,['096377275']
096526805,['079801805']
096356289,['096377275']
096372310,['096377275']
079638522,['096356289']
079626113,['079801805']
096518543,['096356289']
096537592,['096518543']
079780028,['079626113']
079608806,['079780028']
079581319,['096537592']
079792829,['079780028']
096374110,['079780028']
