infectee,infectors
047025350,['SEED']
047043773,['047025350']
046854621,['047043773']
044055632,['047043773']
047013859,['047043773']
047088014,['047043773']
047023582,['047088014']
047084024,['047013859']
047001037,['047084024']
047097356,['046854621']
047041289,['046854621']
047023784,['047043773']
043894817,['047023784']
047070625,['047088014']
047021291,['047023582']
046874872,['047041289']
045300874,['047041289']
047025606,['047088014']
047083881,['046854621']
047055535,['047021291']
047115285,['047041289']
046809611,['047084024']
044880114,['046809611']
045268606,['047088014']
047034048,['047115285']
044037124,['047070625']
047014796,['047115285']
043841826,['046854621']
047058563,['047070625']
044023047,['047083881']
047007541,['047097356']
047049823,['047013859']
043807838,['046874872']
047029314,['047007541']
045015003,['047007541']
047089355,['043807838']
047058849,['047014796']
047014619,['047021291']
047056085,['047049823']
047000784,['047056085']
047018295,['047007541']
047094115,['047000784']
044065796,['045015003']
047094074,['045015003']
047084628,['047007541']
047053838,['047056085']
047086774,['047014796']
047050853,['047007541']
047023873,['043807838']
047099563,['047094074']
047070591,['047084628']
047069571,['047094074']
047064309,['047088014']
047032804,['047115285']
047049773,['047041289']
046892315,['046874872']
046884794,['046892315']
047065318,['046892315']
047014068,['047049773']
044003361,['046892315']
047062042,['047049773']
047043078,['047053838']
