infectee,infectors
18,['SEED']
3,"['7', '18']"
0,"['7', '18']"
13,"['0', '7']"
4,"['0', '3']"
11,"['0', '3', '4', '7']"
8,"['0', '3', '4', '7', '11', '13']"
10,"['0', '3', '4', '7', '8', '11', '13', '18']"
15,"['0', '7', '8', '10', '13']"
5,"['0', '4', '7', '8', '10', '13', '15', '18']"
16,"['0', '3', '4', '5', '7', '8', '11', '15', '18']"
6,"['0', '4', '5', '11', '15', '16']"
14,"['0', '5', '6', '8', '10', '11', '13', '16']"
17,"['0', '3', '4', '5', '6', '7', '11', '13', '14', '15', '16', '18']"
1,"['0', '3', '6', '7', '8', '10', '17']"
9,"['0', '1', '3', '4', '5', '7', '8', '10', '11', '13', '14', '15', '16', '17']"
2,"['0', '1', '5', '6', '7', '8', '9', '11', '14', '16', '17', '18']"
12,"['7', '9', '10', '13', '14', '16', '18']"
