infectee,infectors
R321_R576,['SEED']
R091_R582,['R064_L068']
R435,"['R091_R582', 'R064_L068']"
R440,"['R091_R582', 'R435']"
R466,"['R091_R582', 'R440', 'R064_L068']"
R306,"['R091_R582', 'R435', 'R064_L068', 'R440']"
R499,"['R091_R582', 'R306', 'R440']"
R462_R577,"['R306', 'R321_R576', 'R472']"
R463,"['R091_R582', 'R466', 'R435', 'R064_L068', 'R306', 'R440', 'R321_R576', 'R472', 'R499', 'R462_R577']"
R296,"['R463', 'R091_R582', 'R435', 'R306', 'R440', 'R466', 'R064_L068', 'R321_R576', 'R472', 'R499', 'R462_R577']"
R429,"['R463', 'R091_R582', 'R306', 'R440', 'R296', 'R472', 'R462_R577']"
R176_L222,"['R463', 'R091_R582', 'R306', 'R296', 'R429', 'R462_R577', 'R064_L068', 'R321_R576']"
R446,"['R463', 'R091_R582', 'R296']"
R256,['R176_L222']
R252_L158,"['R463', 'R091_R582', 'R435', 'R306', 'R440', 'R296', 'R429', 'R446']"
R075_L114_L277,"['R463', 'R091_R582', 'R435', 'R306', 'R064_L068', 'R440', 'R321_R576', 'R296', 'R499', 'R429', 'R176_L222', 'R252_L158', 'R462_R577']"
R475,"['R463', 'R091_R582', 'R435', 'R306', 'R075_L114_L277', 'R440', 'R466', 'R064_L068', 'R321_R576', 'R296', 'R472', 'R499', 'R429', 'R176_L222', 'R252_L158', 'R462_R577']"
R393,"['R463', 'R091_R582', 'R306', 'R075_L114_L277', 'R440', 'R475', 'R296', 'R429', 'R252_L158', 'R446', 'R472', 'R462_R577']"
R483,"['R463', 'R091_R582', 'R075_L114_L277', 'R475', 'R296', 'R252_L158', 'R393']"
R453,"['R463', 'R091_R582', 'R435', 'R306', 'R075_L114_L277', 'R440', 'R475', 'R296', 'R472', 'R499', 'R429', 'R252_L158', 'R393']"
R392_L428,"['R463', 'R091_R582', 'R435', 'R306', 'R440', 'R064_L068', 'R475', 'R296', 'R176_L222']"
R477,"['R463', 'R091_R582', 'R475', 'R296', 'R252_L158', 'R393']"
R247_R539_L433,"['R091_R582', 'R252_L158', 'R393', 'R477']"
R213_L226,"['R463', 'R091_R582', 'R075_L114_L277', 'R392_L428', 'R475', 'R296', 'R462_R577', 'R321_R576', 'R176_L222']"
R080_L289,"['R463', 'R091_R582', 'R435', 'R306', 'R453', 'R075_L114_L277', 'R440', 'R392_L428', 'R475', 'R296', 'R499', 'R429', 'R252_L158', 'R393', 'R064_L068', 'R477', 'R321_R576', 'R213_L226', 'R472', 'R176_L222', 'R483', 'R462_R577']"
R469,"['R463', 'R091_R582', 'R435', 'R306', 'R453', 'R075_L114_L277', 'R440', 'R392_L428', 'R475', 'R296', 'R499', 'R429', 'R252_L158', 'R393', 'R080_L289', 'R462_R577']"
R441,"['R469', 'R463', 'R091_R582', 'R440', 'R475', 'R296', 'R499', 'R393', 'R080_L289']"
R368,"['R463', 'R306', 'R475', 'R296', 'R080_L289']"
R450,"['R463', 'R475', 'R296', 'R080_L289', 'R462_R577', 'R472']"
R478,"['R469', 'R368', 'R463', 'R091_R582', 'R466', 'R064_L068', 'R306', 'R453', 'R075_L114_L277', 'R440', 'R475', 'R296', 'R499', 'R429', 'R252_L158', 'R393', 'R080_L289', 'R462_R577']"
R431,"['R463', 'R453', 'R075_L114_L277', 'R475', 'R296', 'R080_L289', 'R462_R577', 'R064_L068', 'R213_L226', 'R321_R576', 'R176_L222']"
R438,"['R478', 'R469', 'R463', 'R091_R582', 'R441', 'R435', 'R306', 'R453', 'R075_L114_L277', 'R440', 'R392_L428', 'R475', 'R296', 'R499', 'R429', 'R252_L158', 'R393', 'R080_L289', 'R462_R577', 'R466', 'R064_L068', 'R477', 'R450', 'R321_R576', 'R213_L226', 'R472', 'R431', 'R176_L222', 'R483']"
R291,"['R478', 'R463', 'R435', 'R306', 'R392_L428', 'R475', 'R296', 'R080_L289', 'R462_R577', 'R438', 'R368', 'R064_L068', 'R431']"
R331,"['R478', 'R469', 'R091_R582', 'R306', 'R453', 'R075_L114_L277', 'R440', 'R475', 'R296', 'R252_L158', 'R393', 'R080_L289', 'R438']"
R447,"['R478', 'R469', 'R463', 'R091_R582', 'R435', 'R306', 'R331', 'R453', 'R075_L114_L277', 'R440', 'R475', 'R296', 'R499', 'R429', 'R252_L158', 'R393', 'R080_L289', 'R462_R577', 'R438']"
R520_L575,"['R463', 'R475', 'R296', 'R429', 'R080_L289', 'R291', 'R431']"
R432,"['R469', 'R463', 'R091_R582', 'R435', 'R306', 'R453', 'R075_L114_L277', 'R440', 'R392_L428', 'R475', 'R296', 'R064_L068', 'R291', 'R477', 'R450', 'R321_R576', 'R213_L226', 'R472', 'R431', 'R429', 'R176_L222', 'R252_L158', 'R393', 'R520_L575', 'R080_L289', 'R462_R577', 'R447', 'R438']"
R473,"['R469', 'R463', 'R091_R582', 'R435', 'R306', 'R453', 'R075_L114_L277', 'R440', 'R392_L428', 'R475', 'R064_L068', 'R296', 'R213_L226', 'R432', 'R080_L289', 'R447', 'R438']"
R454,"['R478', 'R296']"
R484,"['R463', 'R091_R582', 'R475', 'R296']"
R496,"['R478', 'R469', 'R463', 'R091_R582', 'R441', 'R306', 'R331', 'R453', 'R075_L114_L277', 'R440', 'R475', 'R296', 'R432', 'R499', 'R484', 'R291', 'R477', 'R247_R539_L433', 'R450', 'R321_R576', 'R213_L226', 'R472', 'R429', 'R176_L222', 'R483', 'R252_L158', 'R393', 'R080_L289', 'R447', 'R438']"
R307,"['R469', 'R463', 'R091_R582', 'R306', 'R475', 'R296', 'R496', 'R520_L575', 'R080_L289', 'R438']"
R297,"['R478', 'R469', 'R463', 'R091_R582', 'R435', 'R306', 'R075_L114_L277', 'R064_L068', 'R392_L428', 'R475', 'R473', 'R321_R576', 'R296', 'R213_L226', 'R432', 'R307', 'R431', 'R176_L222', 'R483', 'R080_L289', 'R462_R577', 'R438']"
R459_R553,"['R463', 'R475', 'R296', 'R432', 'R080_L289', 'R291', 'R431']"
R455,"['R478', 'R469', 'R463', 'R091_R582', 'R435', 'R306', 'R453', 'R075_L114_L277', 'R297', 'R440', 'R392_L428', 'R475', 'R473', 'R296', 'R432', 'R307', 'R499', 'R496', 'R368', 'R484', 'R064_L068', 'R291', 'R477', 'R450', 'R321_R576', 'R213_L226', 'R472', 'R431', 'R429', 'R176_L222', 'R459_R553', 'R520_L575', 'R080_L289', 'R462_R577', 'R447', 'R438']"
R519,"['R463', 'R475', 'R296', 'R455', 'R429']"
R309,"['R478', 'R469', 'R463', 'R091_R582', 'R441', 'R435', 'R306', 'R331', 'R453', 'R075_L114_L277', 'R297', 'R440', 'R368', 'R484', 'R446', 'R466', 'R519', 'R064_L068', 'R291', 'R477', 'R392_L428', 'R475', 'R473', 'R450', 'R321_R576', 'R296', 'R213_L226', 'R472', 'R432', 'R307', 'R499', 'R431', 'R496', 'R455', 'R429', 'R176_L222', 'R483', 'R252_L158', 'R459_R553', 'R393', 'R520_L575', 'R080_L289', 'R462_R577', 'R447', 'R438']"
R465,"['R463', 'R309', 'R475', 'R296', 'R432', 'R455', 'R080_L289', 'R291', 'R431', 'R459_R553']"
R449,"['R463', 'R309', 'R475', 'R296', 'R455', 'R080_L289', 'R438', 'R431', 'R520_L575']"
R456,"['R478', 'R469', 'R463', 'R091_R582', 'R446', 'R435', 'R064_L068', 'R306', 'R331', 'R453', 'R075_L114_L277', 'R454', 'R440', 'R309', 'R392_L428', 'R475', 'R473', 'R296', 'R213_L226', 'R432', 'R307', 'R499', 'R496', 'R455', 'R252_L158', 'R459_R553', 'R080_L289', 'R447', 'R438']"
R464,"['R463', 'R091_R582', 'R456', 'R306', 'R331', 'R440', 'R309', 'R475', 'R296', 'R432', 'R496', 'R455', 'R080_L289', 'R438']"
R489,"['R478', 'R463', 'R309', 'R475', 'R296', 'R432', 'R455', 'R080_L289', 'R438', 'R477', 'R520_L575']"
R437,"['R463', 'R435', 'R309', 'R475', 'R473', 'R296', 'R432', 'R455', 'R429', 'R080_L289', 'R519']"
R457,"['R478', 'R463', 'R309', 'R475', 'R473', 'R296', 'R432', 'R455', 'R080_L289', 'R466', 'R064_L068']"
R316,"['R478', 'R469', 'R463', 'R091_R582', 'R456', 'R306', 'R453', 'R297', 'R309', 'R392_L428', 'R475', 'R473', 'R296', 'R213_L226', 'R472', 'R432', 'R496', 'R455', 'R429', 'R393', 'R080_L289', 'R438']"
R444,"['R469', 'R463', 'R091_R582', 'R331', 'R309', 'R464', 'R475', 'R296', 'R489', 'R496', 'R455', 'R393', 'R520_L575', 'R080_L289']"
R150_L230,"['R478', 'R469', 'R316', 'R463', 'R091_R582', 'R441', 'R456', 'R435', 'R306', 'R331', 'R453', 'R444', 'R075_L114_L277', 'R297', 'R440', 'R309', 'R466', 'R064_L068', 'R464', 'R475', 'R473', 'R296', 'R213_L226', 'R432', 'R307', 'R499', 'R496', 'R455', 'R176_L222', 'R483', 'R252_L158', 'R393', 'R080_L289', 'R447', 'R438']"
