infectee,infectors
Ant650,['SEED']
Ant97,['Ant650']
Ant593,['Ant650']
Ant324,['Ant593']
Ant6,['Ant650']
Ant147,['Ant324']
Ant301,['Ant324']
Ant114,['Ant593']
Ant575,['Ant114']
Ant60,['Ant114']
Ant19,['Ant114']
Ant673,['Ant114']
Ant5,['Ant114']
Ant260,['Ant114']
Ant437,['Ant114']
Ant492,['Ant114']
Ant169,['Ant114']
Ant395,['Ant324']
Ant126,['Ant114']
Ant65,['Ant114']
Ant137,['Ant492']
Ant20,['Ant126']
Ant2,['Ant114']
Ant560,['Ant492']
Ant311,['Ant114']
Ant176,['Ant324']
Ant227,['Ant260']
Ant268,['Ant324']
Ant26,['Ant227']
Ant15,['Ant227']
Ant332,['Ant227']
Ant172,['Ant227']
Ant518,['Ant227']
Ant38,['Ant227']
Ant105,['Ant227']
Ant112,['Ant227']
Ant244,['Ant227']
Ant580,['Ant227']
Ant35,['Ant227']
Ant610,['Ant227']
Ant502,['Ant227']
Ant30,['Ant227']
Ant540,['Ant580']
Ant243,['Ant540']
Ant210,['Ant227']
Ant604,['Ant227']
Ant215,['Ant540']
Ant158,['Ant540']
Ant209,['Ant114']
Ant257,['Ant227']
Ant219,['Ant227']
Ant96,['Ant227']
Ant232,['Ant227']
Ant212,['Ant540']
Ant174,['Ant227']
Ant294,['Ant540']
Ant509,['Ant227']
Ant298,['Ant114']
Ant52,['Ant227']
Ant647,['Ant97']
Ant99,['Ant114']
Ant398,['Ant540']
Ant599,['Ant518']
Ant44,['Ant114']
Ant289,['Ant540']
Ant552,['Ant227']
Ant556,['Ant227']
Ant607,['Ant540']
Ant40,['Ant540']
Ant400,['Ant114']
Ant342,['Ant227']
Ant313,['Ant227']
Ant55,['Ant540']
Ant237,['Ant112']
Ant62,['Ant227']
Ant72,['Ant540']
Ant632,['Ant518']
Ant170,['Ant227']
Ant140,['Ant227']
Ant476,['Ant227']
Ant564,['Ant540']
Ant264,['Ant540']
Ant148,['Ant112']
Ant265,['Ant540']
Ant296,['Ant227']
Ant262,['Ant227']
Ant665,['Ant580']
Ant12,['Ant540']
Ant102,['Ant665']
Ant305,['Ant665']
Ant98,['Ant665']
Ant195,['Ant665']
Ant206,['Ant665']
Ant217,['Ant540']
Ant50,['Ant665']
Ant507,['Ant665']
Ant0,['Ant665']
Ant638,['Ant540']
Ant144,['Ant665']
Ant592,['Ant492']
Ant621,['Ant665']
Ant7,['Ant621']
Ant202,['Ant540']
Ant32,['Ant621']
Ant14,['Ant621']
Ant356,['Ant621']
Ant161,['Ant621']
Ant178,['Ant621']
Ant43,['Ant621']
Ant63,['Ant621']
Ant256,['Ant540']
