infectee,infectors
Ant614,['SEED']
Ant202,['Ant614']
Ant127,['Ant202']
Ant176,['Ant202']
Ant109,['Ant176']
Ant243,['Ant176']
Ant29,['Ant176']
Ant26,['Ant176']
Ant38,['Ant176']
Ant117,['Ant176']
Ant564,['Ant176']
Ant4,['Ant176']
Ant400,['Ant176']
Ant518,['Ant176']
Ant64,['Ant176']
Ant356,['Ant176']
Ant540,['Ant564']
Ant219,['Ant400']
Ant32,['Ant356']
Ant97,['Ant356']
Ant190,['Ant356']
Ant268,['Ant219']
Ant44,['Ant356']
Ant191,['Ant356']
Ant593,['Ant356']
Ant538,['Ant356']
Ant215,['Ant268']
Ant139,['Ant356']
Ant501,['Ant268']
Ant19,['Ant501']
Ant156,['Ant501']
Ant42,['Ant501']
Ant394,['Ant501']
Ant560,['Ant356']
Ant482,['Ant501']
Ant218,['Ant501']
Ant178,['Ant501']
Ant347,['Ant501']
Ant76,['Ant501']
Ant23,['Ant501']
Ant0,['Ant482']
Ant621,['Ant501']
Ant115,['Ant621']
Ant390,['Ant501']
Ant255,['Ant115']
Ant380,['Ant501']
Ant207,['Ant501']
Ant387,['Ant501']
Ant294,['Ant115']
Ant242,['Ant501']
Ant30,['Ant540']
Ant63,['Ant501']
Ant60,['Ant501']
Ant55,['Ant501']
Ant173,['Ant501']
Ant153,['Ant501']
