infectee,infectors
079577792,['SEED']
079586858,['079577792']
079552260,['079586858']
095595316,['079586858']
096543825,['095595316']
096538819,['095595316']
072788298,['095595316']
072626337,['096543825']
079772062,['096538819']
079782624,['096538819']
096359313,['072626337']
096382809,['096359313']
079601771,['072788298']
079626113,['096382809']
079622894,['096538819']
067008281,['079626113']
095565295,['079626113']
079581319,['079626113']
079619856,['095565295']
079607627,['096538819']
072823560,['096538819']
073107614,['079622894']
079604028,['095565295']
079582824,['079604028']
072854069,['079604028']
095565087,['073107614']
095582381,['079604028']
072824538,['073107614']
073105623,['073107614']
079802341,['096538819']
095582312,['073107614']
096536336,['072823560']
095594783,['079802341']
072796785,['079604028']
095595115,['096538819']
073042293,['072824538']
096536526,['067008281']
079559026,['095582312']
073088516,['095595316']
072786528,['096536336']
072812829,['073042293']
095592841,['079604028']
079605123,['073107614']
079776085,['067008281']
095593348,['079776085']
079561551,['095595115']
073043573,['095595316']
096554111,['072812829']
079565531,['072786528']
095570867,['095593348']
079788022,['079561551']
079626258,['095593348']
072834264,['079782624']
079607867,['072786528']
079784548,['095594783']
096550288,['096554111']
068777857,['096536526']
096375348,['079601771']
079768583,['096550288']
079775782,['095593348']
096516892,['072834264']
073033266,['079561551']
079784108,['079559026']
072793593,['079604028']
072639829,['096536526']
073047886,['073042293']
096356289,['096536526']
079608806,['095582381']
079588279,['095595316']
079628613,['073107614']
096516312,['096536526']
079636777,['073107614']
079788733,['079565531']
079631543,['079776085']
095588081,['079588279']
073080095,['095595115']
095572325,['079588279']
073052339,['079619856']
079622872,['095572325']
079619326,['079788733']
095593071,['079588279']
079570341,['095595316']
072822010,['073042293']
079794127,['072626337']
095571555,['072822010']
079569855,['073042293']
095566335,['095588081']
079555296,['073107614']
079594039,['095572325']
079802537,['079776085']
079606012,['079788733']
079579577,['095582381']
095592888,['073043573']
079571367,['095592888']
079564085,['095572325']
073087333,['079802537']
073095014,['073080095']
063364283,['095572325']
079773060,['073047886']
095571796,['079604028']
079796002,['095593071']
096539038,['073042293']
072789309,['079588279']
096368787,['096356289']
095594604,['096359313']
072809522,['095572325']
079790001,['095592888']
095583111,['079569855']
096370370,['072834264']
079576091,['073047886']
079637370,['073088516']
079560280,['096550288']
096361847,['095593071']
079630098,['095592888']
095594023,['095593071']
073076048,['073047886']
079566084,['079637370']
072869257,['072809522']
072888895,['095572325']
079562623,['063364283']
072792545,['063364283']
079782116,['095593071']
079610818,['063364283']
079620060,['079782116']
