infectee,infectors
Ant209,['SEED']
Ant98,['Ant209']
Ant169,"['Ant98', 'Ant209']"
Ant5,"['Ant243', 'Ant169', 'Ant98', 'Ant209']"
Ant294,['Ant243']
Ant635,"['Ant5', 'Ant169', 'Ant294', 'Ant98', 'Ant209']"
Ant593,"['Ant635', 'Ant5', 'Ant169', 'Ant98', 'Ant209']"
Ant476,"['Ant635', 'Ant5', 'Ant593', 'Ant169', 'Ant98', 'Ant209']"
Ant580,"['Ant243', 'Ant635', 'Ant476', 'Ant5', 'Ant593', 'Ant169', 'Ant294', 'Ant209']"
Ant296,"['Ant243', 'Ant476', 'Ant580', 'Ant5', 'Ant593', 'Ant169', 'Ant98', 'Ant209']"
Ant68,"['Ant243', 'Ant635', 'Ant476', 'Ant580', 'Ant5', 'Ant169', 'Ant296', 'Ant294', 'Ant209']"
Ant142,"['Ant635', 'Ant580', 'Ant209', 'Ant98', 'Ant593', 'Ant476', 'Ant5']"
Ant215,"['Ant243', 'Ant635', 'Ant580', 'Ant593', 'Ant296', 'Ant294', 'Ant209', 'Ant68']"
Ant540,"['Ant243', 'Ant635', 'Ant142', 'Ant476', 'Ant580', 'Ant5', 'Ant593', 'Ant169', 'Ant296', 'Ant294', 'Ant98', 'Ant215', 'Ant68', 'Ant209']"
Ant60,"['Ant540', 'Ant635', 'Ant142', 'Ant476', 'Ant580', 'Ant5', 'Ant593', 'Ant169', 'Ant296', 'Ant98', 'Ant68', 'Ant209']"
Ant80,"['Ant540', 'Ant635', 'Ant476', 'Ant580', 'Ant5', 'Ant593', 'Ant169', 'Ant296', 'Ant98', 'Ant68', 'Ant60', 'Ant209']"
Ant148,"['Ant540', 'Ant635', 'Ant142', 'Ant476', 'Ant5', 'Ant580', 'Ant593', 'Ant169', 'Ant296', 'Ant98', 'Ant68', 'Ant60', 'Ant80', 'Ant209']"
Ant299,"['Ant540', 'Ant142', 'Ant148', 'Ant476', 'Ant580', 'Ant5', 'Ant593', 'Ant169', 'Ant296', 'Ant98', 'Ant68', 'Ant60', 'Ant80', 'Ant209']"
Ant257,"['Ant540', 'Ant5', 'Ant98', 'Ant635', 'Ant142', 'Ant299', 'Ant476', 'Ant169']"
Ant220,"['Ant540', 'Ant580', 'Ant243', 'Ant209', 'Ant635', 'Ant593', 'Ant299', 'Ant296', 'Ant294', 'Ant98', 'Ant215', 'Ant68']"
Ant256,"['Ant540', 'Ant220', 'Ant243', 'Ant142', 'Ant580', 'Ant593', 'Ant169', 'Ant296', 'Ant294', 'Ant215', 'Ant68', 'Ant209', 'Ant635']"
Ant105,"['Ant540', 'Ant256', 'Ant635', 'Ant142', 'Ant148', 'Ant476', 'Ant580', 'Ant5', 'Ant593', 'Ant169', 'Ant299', 'Ant296', 'Ant98', 'Ant68', 'Ant60', 'Ant80', 'Ant209']"
Ant126,"['Ant540', 'Ant220', 'Ant256', 'Ant243', 'Ant635', 'Ant580', 'Ant593', 'Ant169', 'Ant299', 'Ant296', 'Ant294', 'Ant98', 'Ant215', 'Ant68', 'Ant80', 'Ant209', 'Ant105']"
Ant564,"['Ant540', 'Ant220', 'Ant256', 'Ant257', 'Ant126', 'Ant243', 'Ant580', 'Ant5', 'Ant593', 'Ant169', 'Ant299', 'Ant296', 'Ant294', 'Ant215', 'Ant68', 'Ant60', 'Ant80', 'Ant209', 'Ant635']"
Ant268,"['Ant540', 'Ant220', 'Ant256', 'Ant126', 'Ant564', 'Ant243', 'Ant580', 'Ant5', 'Ant209', 'Ant593', 'Ant169', 'Ant296', 'Ant294', 'Ant215', 'Ant68']"
Ant202,"['Ant540', 'Ant220', 'Ant256', 'Ant257', 'Ant564', 'Ant243', 'Ant580', 'Ant268', 'Ant296', 'Ant294', 'Ant215', 'Ant68', 'Ant209']"
Ant63,"['Ant540', 'Ant256', 'Ant564', 'Ant635', 'Ant142', 'Ant148', 'Ant476', 'Ant580', 'Ant5', 'Ant593', 'Ant169', 'Ant299', 'Ant296', 'Ant98', 'Ant60', 'Ant80', 'Ant209', 'Ant105']"
Ant44,"['Ant540', 'Ant256', 'Ant126', 'Ant564', 'Ant635', 'Ant142', 'Ant148', 'Ant476', 'Ant580', 'Ant268', 'Ant5', 'Ant593', 'Ant169', 'Ant299', 'Ant296', 'Ant98', 'Ant60', 'Ant63', 'Ant80', 'Ant209', 'Ant105']"
Ant217,"['Ant220', 'Ant268', 'Ant564', 'Ant202', 'Ant243', 'Ant294', 'Ant215', 'Ant256']"
