infectee,infectors
Ant301,['SEED']
Ant111,['Ant301']
Ant159,['Ant111']
Ant476,['Ant111']
Ant614,['Ant111']
Ant30,['Ant111']
Ant342,['Ant111']
Ant48,['Ant111']
Ant97,['Ant301']
Ant51,['Ant159']
Ant178,['Ant51']
Ant112,['Ant111']
Ant954,['Ant51']
Ant4,['Ant476']
Ant23,['Ant111']
Ant264,['Ant23']
Ant96,['Ant111']
Ant229,['Ant111']
Ant540,['Ant264']
Ant329,['Ant540']
Ant607,['Ant540']
Ant12,['Ant540']
Ant0,['Ant111']
Ant560,['Ant329']
Ant256,['Ant540']
Ant117,['Ant607']
Ant126,['Ant117']
Ant650,['Ant111']
Ant206,['Ant117']
Ant124,['Ant117']
Ant137,['Ant540']
Ant81,['Ant540']
Ant380,['Ant117']
Ant172,['Ant540']
Ant398,['Ant540']
Ant673,['Ant117']
Ant556,['Ant117']
Ant26,['Ant117']
Ant331,['Ant111']
Ant115,['Ant540']
Ant20,['Ant540']
Ant220,['Ant540']
Ant242,['Ant540']
Ant62,['Ant540']
Ant576,['Ant540']
Ant105,['Ant540']
Ant475,['Ant117']
Ant251,['Ant117']
Ant190,['Ant398']
Ant1,['Ant117']
Ant17,['Ant540']
Ant9,['Ant111']
Ant621,['Ant556']
Ant580,['Ant540']
Ant43,['Ant540']
Ant334,['Ant540']
Ant60,['Ant621']
Ant71,['Ant621']
Ant74,['Ant621']
Ant324,['Ant621']
Ant72,['Ant621']
Ant191,['Ant220']
Ant194,['Ant621']
Ant196,['Ant621']
Ant70,['Ant621']
Ant109,['Ant621']
Ant482,['Ant621']
Ant52,['Ant621']
Ant397,['Ant621']
Ant243,['Ant621']
Ant158,['Ant540']
Ant564,['Ant220']
Ant260,['Ant621']
Ant252,['Ant621']
Ant289,['Ant540']
Ant175,['Ant621']
Ant390,['Ant621']
Ant245,['Ant621']
Ant604,['Ant540']
Ant610,['Ant540']
Ant663,['Ant621']
Ant54,['Ant621']
Ant215,['Ant621']
Ant186,['Ant621']
Ant244,['Ant540']
Ant219,['Ant540']
Ant13,['Ant540']
Ant347,['Ant540']
Ant53,['Ant621']
Ant6,['Ant621']
Ant227,['Ant540']
Ant35,['Ant540']
Ant27,['Ant621']
