infectee,infectors
7633,['SEED']
7619,['7633']
23809,['7619']
23778,['23809']
23831,['23778']
23781,['23778']
7615,['23778']
7614,['23778']
7635,['23831']
7606,['23831']
7632,['23831']
23773,['23778']
23761,['23778']
23770,['23773']
7623,['7615']
7609,['23778']
23853,['23831']
23771,['23778']
7612,['23831']
23769,['23853']
23777,['23778']
7627,['23778']
7640,['23777']
23732,['23770']
23780,['7615']
23978,['23773']
23862,['23778']
23758,['23732']
7608,['23777']
23815,['23778']
7630,['23732']
7617,['23773']
23734,['23778']
23762,['23778']
23726,['23815']
23774,['23778']
7661,['23831']
7638,['23815']
23854,['23770']
23891,['23854']
23735,['7606']
7637,['23732']
23772,['23778']
7636,['23891']
23819,['23732']
7641,['23853']
