infectee,infectors
20,['SEED']
36,['20']
19,['20']
12,"['20', '19']"
23,"['29', '12']"
52,"['20', '29', '12', '19', '36']"
31,"['23', '29', '12', '19']"
28,"['20', '29', '31']"
30,"['28', '29', '31']"
2,"['20', '23', '12', '19', '31', '36']"
58,"['52', '20', '29', '12', '19', '30']"
33,"['23', '28', '29', '12', '31', '36']"
15,"['52', '23', '2', '58', '12', '33', '31', '36']"
59,"['52', '20', '23', '29', '12', '15', '19', '31', '30']"
9,"['52', '29', '2', '59', '12', '15', '19', '36', '33']"
26,"['52', '30', '23', '28', '29', '59', '58', '12', '15', '19', '31', '36', '33']"
45,"['26', '20', '28', '29', '2', '9', '12', '15', '31', '36']"
37,"['26', '23', '45', '28', '29', '2', '9', '59', '58', '12', '15', '19', '30', '36', '33']"
46,"['52', '26', '20', '37', '45', '28', '29', '2', '9', '59', '19', '31', '30', '36']"
3,"['23', '46', '28', '29', '12', '33', '30', '37', '36']"
5,"['26', '20', '23', '45', '28', '29', '3', '2', '30', '9', '59', '58', '12', '15', '19', '31', '37', '36', '33']"
1,"['26', '20', '23', '28', '29', '3', '2', '5', '9', '12', '15', '19', '31', '30', '33']"
53,"['52', '30', '26', '46', '45', '29', '5', '59', '15', '19', '31', '36', '33']"
18,"['53', '20', '23', '28', '29', '1', '3', '2', '5', '58', '12', '15', '19', '30', '31', '37', '36', '33']"
16,"['52', '26', '20', '23', '46', '45', '28', '29', '1', '3', '2', '5', '9', '59', '12', '15', '30', '19', '18', '31', '37', '36', '33']"
55,"['52', '53', '26', '46', '28', '5', '59', '15', '16', '19', '31', '30', '37', '36', '33']"
56,"['23', '26', '45', '28', '29', '5', '15', '16', '19', '18', '31', '30', '37', '53', '33', '55']"
7,"['26', '23', '1', '3', '2', '5', '37', '9', '58', '15', '16', '33', '18', '36', '55']"
34,"['56', '52', '53', '20', '46', '45', '29', '1', '3', '2', '5', '9', '59', '58', '12', '15', '16', '19', '18', '37', '33', '55']"
21,"['56', '52', '26', '20', '46', '45', '28', '29', '1', '3', '2', '5', '7', '34', '59', '12', '15', '16', '19', '18', '36', '33']"
32,"['56', '52', '26', '21', '23', '46', '45', '28', '1', '59', '58', '16', '19', '18', '31', '36']"
48,"['34', '20', '21', '28', '3', '59', '19', '31', '30', '53', '52', '55']"
47,"['56', '52', '26', '20', '21', '34', '45', '28', '29', '3', '2', '5', '7', '58', '12', '15', '16', '19', '18', '31', '37', '36', '33', '32']"
10,"['56', '48', '52', '26', '20', '21', '23', '47', '28', '29', '1', '5', '9', '59', '12', '15', '16', '19', '32', '31', '37', '36', '33']"
42,"['56', '37', '29', '2', '5', '12', '15', '16', '55', '18', '31', '53', '34', '32']"
