infectee,infectors
Ant6,['SEED']
Ant82,['Ant6']
Ant57,"['Ant6', 'Ant82']"
Ant342,"['Ant57', 'Ant6', 'Ant82']"
Ant71,"['Ant57', 'Ant82', 'Ant342']"
Ant62,"['Ant57', 'Ant6', 'Ant71', 'Ant342']"
Ant646,"['Ant57', 'Ant62']"
Ant135,"['Ant82', 'Ant6', 'Ant342']"
Ant256,"['Ant135', 'Ant82', 'Ant342', 'Ant6', 'Ant57', 'Ant71']"
Ant196,"['Ant256', 'Ant135', 'Ant342']"
Ant111,"['Ant196', 'Ant256', 'Ant135', 'Ant57', 'Ant6', 'Ant71', 'Ant62', 'Ant82', 'Ant342']"
Ant278,"['Ant111', 'Ant196', 'Ant256', 'Ant135', 'Ant646', 'Ant57', 'Ant6', 'Ant71', 'Ant62', 'Ant82', 'Ant342']"
Ant68,"['Ant196', 'Ant135', 'Ant57', 'Ant278', 'Ant6', 'Ant71', 'Ant82', 'Ant62']"
Ant139,"['Ant111', 'Ant196', 'Ant256', 'Ant135', 'Ant57', 'Ant6', 'Ant71', 'Ant82', 'Ant342']"
Ant614,"['Ant111', 'Ant196', 'Ant256', 'Ant135', 'Ant646', 'Ant139', 'Ant57', 'Ant278', 'Ant6', 'Ant68', 'Ant62', 'Ant82']"
Ant242,"['Ant111', 'Ant196', 'Ant256', 'Ant139', 'Ant278', 'Ant6', 'Ant71', 'Ant614', 'Ant62', 'Ant342']"
Ant501,"['Ant256', 'Ant139', 'Ant82', 'Ant6']"
Ant114,"['Ant111', 'Ant196', 'Ant256', 'Ant135', 'Ant139', 'Ant242', 'Ant57', 'Ant278', 'Ant6', 'Ant71', 'Ant614', 'Ant68', 'Ant62', 'Ant82', 'Ant342']"
Ant665,"['Ant196', 'Ant242', 'Ant57', 'Ant278', 'Ant114', 'Ant6', 'Ant71', 'Ant614', 'Ant68', 'Ant62', 'Ant82', 'Ant342']"
Ant255,"['Ant665', 'Ant111', 'Ant242', 'Ant57', 'Ant71', 'Ant278', 'Ant68']"
Ant387,"['Ant665', 'Ant196', 'Ant256', 'Ant242', 'Ant57', 'Ant278', 'Ant342', 'Ant71', 'Ant614', 'Ant68', 'Ant114', 'Ant62']"
Ant265,"['Ant256', 'Ant139', 'Ant501', 'Ant82', 'Ant6']"
Ant527,"['Ant665', 'Ant111', 'Ant196', 'Ant256', 'Ant255', 'Ant135', 'Ant646', 'Ant139', 'Ant242', 'Ant57', 'Ant278', 'Ant387', 'Ant114', 'Ant6', 'Ant71', 'Ant614', 'Ant68', 'Ant62', 'Ant82', 'Ant342']"
Ant169,"['Ant665', 'Ant111', 'Ant196', 'Ant255', 'Ant646', 'Ant242', 'Ant57', 'Ant278', 'Ant387', 'Ant114', 'Ant6', 'Ant71', 'Ant614', 'Ant68', 'Ant62', 'Ant527', 'Ant342']"
Ant650,"['Ant665', 'Ant111', 'Ant196', 'Ant256', 'Ant135', 'Ant646', 'Ant139', 'Ant242', 'Ant57', 'Ant278', 'Ant114', 'Ant501', 'Ant265', 'Ant6', 'Ant71', 'Ant614', 'Ant169', 'Ant62', 'Ant527', 'Ant82', 'Ant342']"
Ant308,"['Ant665', 'Ant111', 'Ant196', 'Ant650', 'Ant255', 'Ant135', 'Ant646', 'Ant139', 'Ant242', 'Ant57', 'Ant278', 'Ant387', 'Ant114', 'Ant6', 'Ant614', 'Ant169', 'Ant68', 'Ant62', 'Ant527', 'Ant342']"
Ant475,"['Ant111', 'Ant650', 'Ant256', 'Ant135', 'Ant139', 'Ant242', 'Ant57', 'Ant308', 'Ant278', 'Ant387', 'Ant114', 'Ant501', 'Ant265', 'Ant6', 'Ant614', 'Ant169', 'Ant62', 'Ant527', 'Ant82', 'Ant342']"
Ant170,"['Ant665', 'Ant111', 'Ant196', 'Ant650', 'Ant139', 'Ant57', 'Ant308', 'Ant278', 'Ant387', 'Ant114', 'Ant6', 'Ant71', 'Ant614', 'Ant475', 'Ant169', 'Ant62', 'Ant527', 'Ant82', 'Ant342']"
Ant395,"['Ant665', 'Ant111', 'Ant196', 'Ant650', 'Ant256', 'Ant135', 'Ant646', 'Ant139', 'Ant242', 'Ant57', 'Ant308', 'Ant278', 'Ant114', 'Ant475', 'Ant6', 'Ant614', 'Ant68', 'Ant62', 'Ant527', 'Ant82', 'Ant170', 'Ant342']"
Ant156,"['Ant111', 'Ant650', 'Ant256', 'Ant135', 'Ant57', 'Ant114', 'Ant527', 'Ant82', 'Ant6', 'Ant614', 'Ant169', 'Ant475', 'Ant342']"
Ant126,"['Ant665', 'Ant111', 'Ant196', 'Ant650', 'Ant255', 'Ant242', 'Ant57', 'Ant308', 'Ant278', 'Ant387', 'Ant114', 'Ant395', 'Ant6', 'Ant71', 'Ant614', 'Ant169', 'Ant68', 'Ant62', 'Ant527', 'Ant82', 'Ant170', 'Ant342']"
Ant13,"['Ant665', 'Ant111', 'Ant196', 'Ant650', 'Ant256', 'Ant126', 'Ant255', 'Ant646', 'Ant242', 'Ant57', 'Ant308', 'Ant278', 'Ant387', 'Ant114', 'Ant156', 'Ant6', 'Ant71', 'Ant614', 'Ant475', 'Ant169', 'Ant68', 'Ant62', 'Ant527', 'Ant82', 'Ant170', 'Ant342']"
Ant5,"['Ant665', 'Ant111', 'Ant196', 'Ant126', 'Ant255', 'Ant242', 'Ant57', 'Ant308', 'Ant278', 'Ant387', 'Ant114', 'Ant395', 'Ant6', 'Ant71', 'Ant614', 'Ant13', 'Ant169', 'Ant68', 'Ant62', 'Ant527', 'Ant170', 'Ant342']"
Ant437,"['Ant665', 'Ant111', 'Ant196', 'Ant650', 'Ant256', 'Ant126', 'Ant255', 'Ant135', 'Ant139', 'Ant242', 'Ant57', 'Ant308', 'Ant278', 'Ant387', 'Ant114', 'Ant265', 'Ant395', 'Ant5', 'Ant6', 'Ant71', 'Ant614', 'Ant13', 'Ant475', 'Ant169', 'Ant62', 'Ant527', 'Ant82', 'Ant170', 'Ant342']"
Ant2,"['Ant665', 'Ant111', 'Ant196', 'Ant650', 'Ant126', 'Ant255', 'Ant242', 'Ant308', 'Ant278', 'Ant387', 'Ant114', 'Ant5', 'Ant6', 'Ant71', 'Ant614', 'Ant13', 'Ant169', 'Ant62', 'Ant527', 'Ant82', 'Ant170', 'Ant342', 'Ant437']"
