infectee,infectors
X2,['SEED']
X56,['X2']
X53,"['X2', 'X56']"
X11,['X56']
X6,['X11']
X39,"['X2', 'X11', 'X21']"
X76,"['X2', 'X11', 'X53', 'X39', 'X6', 'X21']"
X54,"['X2', 'X11', 'X53', 'X6']"
X4,"['X11', 'X54', 'X39', 'X76', 'X6']"
X67,"['X2', 'X11', 'X53', 'X54', 'X39', 'X56', 'X76']"
X45,"['X2', 'X11', 'X6', 'X39', 'X53', 'X54', 'X56', 'X67', 'X76']"
X3,"['X11', 'X53', 'X39', 'X67', 'X6']"
X15,"['X2', 'X11', 'X3', 'X6', 'X21', 'X39', 'X45', 'X53']"
X57,"['X11', 'X15', 'X45', 'X53', 'X54', 'X39', 'X67', 'X6', 'X4', 'X21']"
X44,"['X15', 'X6', 'X21', 'X39', 'X45', 'X54', 'X57', 'X67', 'X76']"
X24,"['X2', 'X11', 'X3', 'X4', 'X6', 'X21', 'X39', 'X44', 'X45', 'X53', 'X54', 'X56', 'X57', 'X67', 'X76']"
X73,"['X45', 'X39', 'X67', 'X6', 'X57']"
X36,"['X11', 'X15', 'X24', 'X67']"
X46,"['X2', 'X24', 'X44', 'X45', 'X54', 'X39', 'X3', 'X6', 'X57', 'X67', 'X73']"
X51,"['X11', 'X15', 'X45', 'X54', 'X46', 'X76', 'X3', 'X6', 'X21', 'X57', 'X73']"
X64,"['X2', 'X11', 'X15', 'X45', 'X53', 'X54', 'X46', 'X3', 'X4', 'X6', 'X67', 'X76']"
X42,"['X11', 'X15', 'X36', 'X39', 'X44', 'X45', 'X53', 'X57', 'X64']"
X71,"['X2', 'X15', 'X24', 'X42', 'X45', 'X53', 'X54', 'X64', 'X67', 'X4', 'X6', 'X21', 'X57', 'X73']"
X55,"['X2', 'X11', 'X15', 'X44', 'X45', 'X53', 'X54', 'X4', 'X6', 'X21', 'X39', 'X51', 'X56', 'X57', 'X64', 'X67', 'X73']"
X66,"['X2', 'X11', 'X15', 'X24', 'X42', 'X45', 'X53', 'X55', 'X4', 'X6', 'X21', 'X46', 'X51', 'X57', 'X64', 'X67', 'X76']"
X7,"['X15', 'X45', 'X53', 'X54', 'X39', 'X3', 'X51', 'X57']"
X31,"['X2', 'X11', 'X15', 'X44', 'X53', 'X55', 'X66', 'X3', 'X6', 'X21', 'X46', 'X57', 'X67', 'X71', 'X76']"
X70,"['X11', 'X15', 'X24', 'X44', 'X45', 'X54', 'X55', 'X31', 'X39', 'X46', 'X64', 'X71', 'X76', 'X6', 'X57', 'X73']"
X78,"['X11', 'X15', 'X45', 'X55', 'X66', 'X31', 'X46', 'X64', 'X67', 'X71', 'X76', 'X7', 'X51', 'X4', 'X70']"
X77,"['X2', 'X11', 'X24', 'X53', 'X54', 'X31', 'X56', 'X64', 'X67', 'X76', 'X3', 'X6', 'X70', 'X78']"
X8,"['X11', 'X15', 'X24', 'X44', 'X45', 'X53', 'X54', 'X55', 'X66', 'X46', 'X64', 'X76', 'X7', 'X51', 'X4', 'X57', 'X70', 'X73', 'X78']"
X35,"['X2', 'X11', 'X15', 'X3', 'X6', 'X21', 'X31', 'X42', 'X45', 'X46', 'X51', 'X53', 'X54', 'X55', 'X57', 'X64', 'X66', 'X67', 'X71', 'X76', 'X77']"
X22,"['X11', 'X15', 'X24', 'X35', 'X42', 'X44', 'X45', 'X54', 'X55', 'X39', 'X46', 'X67', 'X51', 'X4', 'X21', 'X36', 'X57', 'X70', 'X78']"
X59,"['X2', 'X11', 'X15', 'X24', 'X35', 'X44', 'X45', 'X53', 'X54', 'X55', 'X4', 'X6', 'X8', 'X31', 'X39', 'X56', 'X66', 'X67', 'X70', 'X71', 'X73', 'X77', 'X78']"
X5,"['X11', 'X15', 'X24', 'X35', 'X42', 'X45', 'X53', 'X54', 'X55', 'X59', 'X66', 'X31', 'X46', 'X76', 'X77', 'X3', 'X4', 'X51', 'X57', 'X70']"
X72,"['X11', 'X15', 'X24', 'X44', 'X45', 'X53', 'X54', 'X55', 'X59', 'X66', 'X3', 'X5', 'X8', 'X21', 'X22', 'X31', 'X39', 'X51', 'X70', 'X73', 'X76', 'X78']"
X28,"['X15', 'X42', 'X45', 'X53', 'X54', 'X55', 'X59', 'X66', 'X31', 'X39', 'X46', 'X67', 'X76', 'X51', 'X4', 'X8', 'X22', 'X36']"
X38,"['X11', 'X24', 'X35', 'X4', 'X5', 'X6', 'X7', 'X8', 'X21', 'X22', 'X28', 'X31', 'X39', 'X42', 'X45', 'X51', 'X53', 'X54', 'X55', 'X59', 'X66', 'X67', 'X73', 'X76', 'X78']"
X19,"['X2', 'X11', 'X15', 'X3', 'X4', 'X5', 'X7', 'X8', 'X24', 'X28', 'X31', 'X35', 'X38', 'X39', 'X42', 'X45', 'X51', 'X53', 'X54', 'X55', 'X57', 'X59', 'X64', 'X66', 'X67', 'X72', 'X76', 'X78']"
X61,"['X15', 'X19', 'X35', 'X42', 'X44', 'X45', 'X53', 'X54', 'X55', 'X59', 'X3', 'X4', 'X6', 'X8', 'X28', 'X36', 'X39', 'X46', 'X51', 'X57', 'X64', 'X66', 'X71', 'X72', 'X73', 'X77']"
X32,"['X11', 'X35', 'X42', 'X44', 'X53', 'X54', 'X55', 'X61', 'X66', 'X72', 'X67', 'X76', 'X3', 'X4', 'X22', 'X51', 'X57', 'X73', 'X78']"
X37,"['X2', 'X11', 'X19', 'X24', 'X35', 'X4', 'X8', 'X22', 'X28', 'X31', 'X38', 'X39', 'X42', 'X44', 'X45', 'X46', 'X51', 'X53', 'X54', 'X56', 'X57', 'X59', 'X61', 'X64', 'X66', 'X67', 'X70', 'X71', 'X72', 'X76', 'X77', 'X78']"
X52,"['X11', 'X24', 'X37', 'X42', 'X44', 'X45', 'X3', 'X4', 'X5', 'X6', 'X8', 'X22', 'X28', 'X36', 'X39', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X64', 'X66', 'X67', 'X70', 'X71', 'X73', 'X77', 'X78']"
X20,"['X2', 'X11', 'X19', 'X3', 'X4', 'X5', 'X6', 'X7', 'X8', 'X22', 'X24', 'X28', 'X31', 'X32', 'X35', 'X37', 'X38', 'X39', 'X42', 'X45', 'X46', 'X51', 'X53', 'X54', 'X55', 'X57', 'X59', 'X61', 'X64', 'X66', 'X67', 'X72', 'X76', 'X77', 'X78']"
X75,"['X2', 'X15', 'X19', 'X20', 'X24', 'X35', 'X38', 'X42', 'X44', 'X45', 'X52', 'X53', 'X55', 'X59', 'X61', 'X66', 'X72', 'X39', 'X46', 'X64', 'X67', 'X71', 'X5', 'X6', 'X8', 'X22', 'X28', 'X51', 'X57', 'X70', 'X73', 'X76', 'X77', 'X78']"
X17,"['X11', 'X15', 'X19', 'X20', 'X35', 'X37', 'X38', 'X45', 'X52', 'X72', 'X67', 'X75', 'X51', 'X8', 'X28', 'X57', 'X70']"
X9,"['X3', 'X4', 'X5', 'X6', 'X7', 'X8', 'X11', 'X19', 'X20', 'X21', 'X22', 'X24', 'X28', 'X32', 'X35', 'X36', 'X37', 'X38', 'X39', 'X42', 'X44', 'X45', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X66', 'X67', 'X70', 'X71', 'X72', 'X75', 'X76', 'X77']"
X49,"['X9', 'X15', 'X19', 'X20', 'X24', 'X35', 'X37', 'X38', 'X45', 'X52', 'X53', 'X54', 'X59', 'X61', 'X31', 'X39', 'X56', 'X64', 'X67', 'X71', 'X75', 'X76', 'X77', 'X6', 'X32', 'X51', 'X8', 'X28', 'X78', 'X70', 'X21', 'X73']"
X29,"['X9', 'X11', 'X19', 'X20', 'X24', 'X37', 'X44', 'X45', 'X52', 'X54', 'X55', 'X59', 'X31', 'X39', 'X71', 'X75', 'X76', 'X77', 'X3', 'X7', 'X17', 'X22', 'X49', 'X70']"
X47,"['X9', 'X19', 'X20', 'X35', 'X37', 'X38', 'X52', 'X53', 'X54', 'X55', 'X66', 'X31', 'X64', 'X71', 'X75', 'X77', 'X3', 'X6', 'X7', 'X29', 'X21', 'X28', 'X49', 'X57', 'X70', 'X78']"
X1,"['X2', 'X9', 'X11', 'X15', 'X19', 'X20', 'X24', 'X35', 'X37', 'X38', 'X42', 'X44', 'X45', 'X52', 'X53', 'X54', 'X55', 'X59', 'X61', 'X66', 'X72']"
X33,"['X9', 'X11', 'X19', 'X20', 'X24', 'X37', 'X38', 'X42', 'X45', 'X52', 'X55', 'X61', 'X39', 'X67', 'X71', 'X5', 'X6', 'X47', 'X4', 'X8', 'X22', 'X28', 'X17', 'X36', 'X49', 'X57', 'X70']"
X40,"['X2', 'X1', 'X9', 'X11', 'X15', 'X19', 'X20', 'X24', 'X35', 'X37', 'X38', 'X3', 'X4', 'X5', 'X6', 'X8', 'X17', 'X22', 'X28', 'X29', 'X31', 'X32', 'X33', 'X39', 'X42', 'X44', 'X45', 'X46', 'X47', 'X49', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X64', 'X66', 'X67', 'X70', 'X71', 'X72', 'X73', 'X75', 'X76', 'X77', 'X78']"
X43,"['X9', 'X11', 'X20', 'X24', 'X35', 'X37', 'X38', 'X40', 'X42', 'X45', 'X52', 'X54', 'X59', 'X66', 'X31', 'X39', 'X67', 'X71', 'X77', 'X3', 'X8', 'X22', 'X33', 'X49', 'X51', 'X57']"
X16,"['X2', 'X1', 'X9', 'X11', 'X4', 'X5', 'X20', 'X21', 'X22', 'X24', 'X28', 'X29', 'X31', 'X37', 'X39', 'X40', 'X43', 'X45', 'X46', 'X49', 'X52', 'X53', 'X54', 'X55', 'X57', 'X59', 'X61', 'X64', 'X66', 'X67', 'X70', 'X71', 'X72', 'X75', 'X76']"
X74,"['X15', 'X16', 'X19', 'X20', 'X24', 'X37', 'X38', 'X40', 'X53', 'X54', 'X55', 'X59', 'X66', 'X72', 'X31', 'X64', 'X67', 'X71', 'X75', 'X76', 'X77', 'X5', 'X6', 'X22', 'X57', 'X78', 'X70']"
X25,"['X9', 'X11', 'X16', 'X20', 'X35', 'X37', 'X38', 'X40', 'X42', 'X45', 'X52', 'X54', 'X55', 'X61', 'X66', 'X46', 'X64', 'X75', 'X76', 'X8', 'X28', 'X78', 'X70', 'X74', 'X49', 'X17']"
X23,"['X2', 'X1', 'X9', 'X11', 'X19', 'X4', 'X5', 'X6', 'X7', 'X8', 'X21', 'X24', 'X25', 'X31', 'X32', 'X33', 'X35', 'X37', 'X38', 'X39', 'X40', 'X44', 'X45', 'X47', 'X49', 'X51', 'X52', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X64', 'X66', 'X67', 'X70', 'X72', 'X73', 'X74', 'X75', 'X76', 'X78']"
X34,"['X2', 'X1', 'X9', 'X11', 'X16', 'X19', 'X20', 'X23', 'X24', 'X5', 'X7', 'X8', 'X17', 'X22', 'X25', 'X28', 'X29', 'X31', 'X33', 'X35', 'X37', 'X38', 'X39', 'X40', 'X42', 'X43', 'X44', 'X45', 'X46', 'X47', 'X49', 'X51', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X64', 'X66', 'X67', 'X70', 'X71', 'X72', 'X73', 'X75', 'X77', 'X78']"
X62,"['X2', 'X1', 'X9', 'X11', 'X15', 'X16', 'X20', 'X23', 'X24', 'X34', 'X35', 'X38', 'X40', 'X45', 'X53', 'X54', 'X55', 'X59', 'X61', 'X5', 'X6', 'X7', 'X8', 'X17', 'X21', 'X22', 'X28', 'X29', 'X31', 'X32', 'X39', 'X43', 'X49', 'X56', 'X64', 'X66', 'X67', 'X70', 'X71', 'X72', 'X74', 'X75', 'X76', 'X77', 'X78']"
X10,"['X9', 'X16', 'X20', 'X23', 'X24', 'X34', 'X35', 'X37', 'X38', 'X40', 'X45', 'X53', 'X55', 'X59', 'X61', 'X62', 'X39', 'X64', 'X71', 'X75', 'X5', 'X3', 'X7', 'X8', 'X22', 'X43', 'X49', 'X57', 'X70', 'X73', 'X74', 'X78']"
