infectee,infectors
Ant198,['SEED']
Ant614,['Ant198']
Ant242,['Ant198']
Ant929,['Ant198']
Ant673,['Ant198']
Ant243,['Ant198']
Ant592,['Ant198']
Ant174,['Ant243']
Ant27,['Ant929']
Ant268,['Ant198']
Ant50,['Ant198']
Ant437,['Ant198']
Ant20,['Ant198']
Ant318,['Ant198']
Ant549,['Ant242']
Ant308,['Ant549']
Ant169,['Ant549']
Ant226,['Ant549']
Ant25,['Ant549']
Ant347,['Ant549']
Ant59,['Ant929']
Ant207,['Ant549']
Ant114,['Ant242']
Ant255,['Ant114']
Ant97,['Ant549']
Ant62,['Ant114']
Ant646,['Ant549']
Ant320,['Ant114']
Ant632,['Ant114']
Ant261,['Ant255']
Ant113,['Ant114']
Ant620,['Ant347']
Ant13,['Ant114']
Ant191,['Ant114']
Ant105,['Ant114']
Ant43,['Ant114']
Ant334,['Ant113']
Ant170,['Ant620']
Ant26,['Ant114']
Ant111,['Ant114']
Ant665,['Ant242']
Ant638,['Ant665']
Ant256,['Ant620']
Ant607,['Ant665']
Ant245,['Ant665']
Ant40,['Ant665']
Ant68,['Ant665']
Ant81,['Ant665']
Ant126,['Ant665']
Ant159,['Ant665']
Ant139,['Ant620']
Ant148,['Ant665']
Ant250,['Ant665']
Ant218,['Ant665']
Ant342,['Ant665']
Ant391,['Ant665']
Ant376,['Ant665']
Ant100,['Ant665']
Ant492,['Ant665']
Ant195,['Ant665']
Ant263,['Ant665']
Ant353,['Ant665']
Ant74,['Ant665']
Ant29,['Ant665']
Ant294,['Ant665']
Ant71,['Ant665']
Ant142,['Ant665']
Ant102,['Ant620']
Ant663,['Ant665']
Ant91,['Ant665']
Ant196,['Ant665']
Ant57,['Ant665']
Ant387,['Ant665']
Ant580,['Ant665']
Ant6,['Ant620']
Ant229,['Ant353']
Ant209,['Ant665']
Ant52,['Ant665']
Ant99,['Ant620']
Ant66,['Ant665']
Ant332,['Ant620']
Ant30,['Ant665']
Ant5,['Ant665']
Ant55,['Ant620']
Ant135,['Ant229']
Ant32,['Ant665']
Ant305,['Ant665']
Ant650,['Ant665']
Ant156,['Ant620']
