infectee,infectors
Ant540,['SEED']
Ant298,['Ant540']
Ant17,['Ant540']
Ant117,['Ant540']
Ant73,['Ant540']
Ant534,['Ant540']
Ant115,['Ant540']
Ant170,['Ant540']
Ant242,['Ant170']
Ant592,['Ant242']
Ant299,['Ant242']
Ant153,['Ant299']
Ant71,['Ant242']
Ant502,['Ant242']
Ant593,['Ant242']
Ant256,['Ant242']
Ant638,['Ant299']
Ant607,['Ant299']
Ant227,['Ant607']
Ant650,['Ant607']
Ant954,['Ant242']
Ant305,['Ant242']
Ant356,['Ant242']
Ant59,['Ant242']
Ant646,['Ant242']
Ant475,['Ant242']
Ant24,['Ant242']
Ant647,['Ant242']
Ant25,['Ant242']
Ant263,['Ant242']
Ant148,['Ant607']
Ant6,['Ant242']
Ant97,['Ant242']
Ant1,['Ant607']
Ant599,['Ant242']
Ant564,['Ant242']
Ant476,['Ant607']
Ant262,['Ant242']
Ant740,['Ant242']
Ant311,['Ant242']
Ant252,['Ant242']
Ant51,['Ant242']
Ant334,['Ant242']
Ant237,['Ant607']
Ant250,['Ant242']
Ant44,['Ant242']
Ant49,['Ant242']
Ant120,['Ant242']
Ant264,['Ant242']
Ant176,['Ant242']
Ant27,['Ant242']
Ant332,['Ant242']
Ant391,['Ant242']
Ant2,['Ant607']
Ant191,['Ant607']
