infectee,infectors
Ant44,['SEED']
Ant9,['Ant44']
Ant353,"['Ant44', 'Ant9']"
Ant298,['Ant353']
Ant564,"['Ant353', 'Ant44', 'Ant298', 'Ant538']"
Ant530,"['Ant353', 'Ant564', 'Ant44', 'Ant9', 'Ant298']"
Ant198,"['Ant9', 'Ant530', 'Ant564']"
Ant238,"['Ant353', 'Ant198', 'Ant564', 'Ant44']"
Ant186,"['Ant353', 'Ant564', 'Ant44', 'Ant9', 'Ant298', 'Ant530', 'Ant538', 'Ant238']"
Ant55,"['Ant353', 'Ant198', 'Ant564', 'Ant530', 'Ant186', 'Ant538', 'Ant298', 'Ant238']"
Ant23,"['Ant353', 'Ant530', 'Ant186', 'Ant538', 'Ant9', 'Ant55', 'Ant298', 'Ant564', 'Ant238', 'Ant44']"
Ant318,"['Ant353', 'Ant198', 'Ant9', 'Ant530', 'Ant298', 'Ant238', 'Ant44', 'Ant23']"
Ant98,"['Ant353', 'Ant318', 'Ant23', 'Ant564', 'Ant55', 'Ant44', 'Ant9', 'Ant298', 'Ant530', 'Ant238', 'Ant186']"
Ant124,"['Ant353', 'Ant198', 'Ant23', 'Ant564', 'Ant55', 'Ant44', 'Ant98', 'Ant530', 'Ant538', 'Ant238', 'Ant186']"
Ant30,"['Ant353', 'Ant198', 'Ant318', 'Ant124', 'Ant23', 'Ant564', 'Ant44', 'Ant9', 'Ant98', 'Ant530', 'Ant186', 'Ant238']"
Ant195,"['Ant353', 'Ant318', 'Ant9', 'Ant198', 'Ant30', 'Ant530', 'Ant44']"
Ant207,"['Ant353', 'Ant318', 'Ant124', 'Ant23', 'Ant564', 'Ant55', 'Ant44', 'Ant9', 'Ant298', 'Ant30', 'Ant530', 'Ant538', 'Ant238', 'Ant186']"
Ant501,"['Ant353', 'Ant124', 'Ant23', 'Ant564', 'Ant55', 'Ant44', 'Ant186', 'Ant207', 'Ant30', 'Ant298']"
Ant7,"['Ant198', 'Ant564', 'Ant44', 'Ant501', 'Ant238', 'Ant538']"
Ant475,"['Ant353', 'Ant318', 'Ant124', 'Ant23', 'Ant55', 'Ant186', 'Ant207', 'Ant501', 'Ant30', 'Ant530', 'Ant298', 'Ant538', 'Ant98', 'Ant238', 'Ant44']"
Ant32,"['Ant353', 'Ant195', 'Ant318', 'Ant124', 'Ant23', 'Ant564', 'Ant475', 'Ant44', 'Ant501', 'Ant9', 'Ant298', 'Ant98', 'Ant207', 'Ant530', 'Ant30', 'Ant186', 'Ant238']"
Ant356,"['Ant353', 'Ant530', 'Ant318', 'Ant186', 'Ant9', 'Ant55', 'Ant195', 'Ant501', 'Ant198', 'Ant32', 'Ant30', 'Ant475', 'Ant564', 'Ant98', 'Ant124', 'Ant238', 'Ant44', 'Ant23']"
