infectee,infectors
056300302,['SEED']
053380852,['056300302']
053300349,['053380852']
052827340,['053300349']
052796077,['052827340']
052607322,['056300302']
055542003,['052796077']
053836043,['055542003']
052892515,['055542003']
053121876,['052827340']
055518046,['052827340']
053330126,['055518046']
055544005,['053121876']
053818535,['052607322']
052867540,['053121876']
053287863,['052796077']
053032127,['052827340']
056273863,['053121876']
055814813,['053121876']
053050008,['056273863']
055565294,['055518046']
053541273,['052827340']
052596057,['053121876']
056008286,['053121876']
052613548,['055542003']
055537127,['052892515']
053521556,['053300349']
053612349,['055518046']
053380876,['055537127']
053835086,['053380876']
055810024,['053835086']
056003620,['053541273']
052636556,['055544005']
053610516,['053835086']
052559291,['052613548']
053275522,['053835086']
052596077,['052613548']
052545060,['053835086']
053797860,['053275522']
053119089,['053797860']
052623116,['053797860']
052601626,['052867540']
056008121,['053835086']
053583374,['052827340']
055885109,['055518046']
055517517,['053797860']
053528037,['053541273']
053792335,['053835086']
053352877,['053797860']
053116053,['053352877']
052777595,['055518046']
053257615,['053352877']
052769061,['052601626']
