infectee,infectors
081321771,['SEED']
081324293,['081321771']
092562315,['081321771']
092559549,['092562315']
092787028,['092562315']
081325784,['092562315']
081325117,['092562315']
092083585,['092562315']
092293382,['092083585']
096359770,['092293382']
092567775,['096359770']
092773374,['092567775']
081320014,['092773374']
092591000,['092773374']
092616866,['092293382']
092305009,['096359770']
095581275,['092293382']
081320861,['092305009']
081323093,['092305009']
092105294,['092293382']
092554615,['092773374']
081322847,['081320014']
081320273,['092293382']
092350008,['092305009']
095582572,['092773374']
092639281,['092591000']
081819034,['092773374']
092785819,['092591000']
081326309,['092083585']
092524294,['095582572']
081790768,['092554615']
