infectee,infectors
56M,['SEED']
83F,['56M']
4M,['83F']
145F,['56M']
3M,['83F']
87F,"['56M', '16M', '27M']"
77F,['3M']
105F,['16M']
39M,['87F']
43M,['87F']
133F,['43M']
22M,['133F']
41M,['87F']
90F,"['27M', '43M', '22M']"
146F,"['41M', '27M']"
117F,['27M']
37M,"['90F', '117F']"
35M,['117F']
59M,['117F']
62M,['117F']
113F,['12M']
17M,['113F']
67M,['113F']
88F,"['12M', '67M']"
124F,['62M']
54M,['124F']
74M,['83F']
135F,"['56M', '74M', '27M', '37M']"
26M,['135F']
10M,['135F']
97F,['31M']
34M,"['97F', '146F']"
149F,['34M']
76M,['149F']
79F,"['31M', '34M', '41M']"
66M,"['79F', '135F']"
103F,"['34M', '66M', '56M', '27M']"
68M,['79F']
46M,"['88F', '103F']"
36M,"['103F', '117F', '135F']"
93F,['36M']
144F,"['34M', '12M', '46M', '36M']"
65M,"['79F', '144F']"
6M,"['103F', '144F', '146F']"
129F,"['65M', '36M', '6M']"
75M,"['79F', '129F']"
111F,"['34M', '27M']"
18M,"['111F', '135F']"
139F,"['74M', '27M', '37M', '18M']"
140F,['6M']
15M,"['111F', '139F']"
47M,['111F']
143F,"['75M', '15M', '10M']"
141F,['15M']
7M,['139F']
73M,"['139F', '143F']"
95F,['62M']
63M,['95F']
51M,['95F']
115F,['51M']
1M,['95F']
123F,['63M']
2M,['123F']
127F,['2M']
55M,['123F']
