infectee,infectors
Ant105,['SEED']
Ant169,['Ant105']
Ant210,['Ant169']
Ant161,['Ant210']
Ant604,['Ant169']
Ant195,['Ant604']
Ant324,['Ant195']
Ant437,['Ant195']
Ant114,['Ant195']
Ant44,['Ant114']
Ant112,['Ant114']
Ant14,['Ant112']
Ant38,['Ant114']
Ant62,['Ant114']
Ant298,['Ant114']
Ant632,['Ant14']
Ant311,['Ant114']
Ant564,['Ant195']
Ant99,['Ant114']
Ant257,['Ant112']
Ant170,['Ant195']
Ant215,['Ant195']
Ant172,['Ant114']
Ant593,['Ant114']
Ant647,['Ant38']
Ant32,['Ant114']
Ant60,['Ant114']
Ant35,['Ant114']
Ant96,['Ant114']
Ant98,['Ant114']
Ant237,['Ant324']
Ant313,['Ant114']
Ant518,['Ant112']
Ant147,['Ant114']
Ant502,['Ant195']
Ant560,['Ant324']
Ant2,['Ant112']
Ant289,['Ant195']
Ant509,['Ant112']
Ant268,['Ant114']
Ant6,['Ant114']
Ant262,['Ant112']
Ant52,['Ant647']
Ant265,['Ant114']
Ant540,['Ant289']
Ant209,['Ant114']
Ant50,['Ant114']
Ant219,['Ant112']
Ant507,['Ant540']
Ant492,['Ant114']
Ant126,['Ant540']
Ant26,['Ant112']
Ant65,['Ant114']
Ant243,['Ant540']
Ant575,['Ant114']
Ant206,['Ant114']
Ant202,['Ant540']
Ant7,['Ant114']
Ant650,['Ant298']
Ant296,['Ant114']
Ant476,['Ant114']
Ant102,['Ant114']
Ant264,['Ant540']
Ant592,['Ant114']
Ant148,['Ant114']
Ant12,['Ant540']
Ant305,['Ant114']
Ant580,['Ant540']
Ant256,['Ant112']
Ant301,['Ant114']
Ant610,['Ant114']
Ant260,['Ant540']
Ant395,['Ant112']
Ant400,['Ant114']
Ant178,['Ant540']
Ant19,['Ant114']
Ant621,['Ant509']
Ant217,['Ant540']
Ant599,['Ant621']
Ant158,['Ant621']
Ant673,['Ant621']
Ant294,['Ant621']
Ant356,['Ant298']
Ant97,['Ant621']
Ant0,['Ant621']
Ant174,['Ant621']
Ant227,['Ant621']
Ant15,['Ant112']
Ant144,['Ant621']
Ant332,['Ant621']
Ant55,['Ant621']
Ant63,['Ant621']
Ant72,['Ant621']
Ant20,['Ant540']
Ant665,['Ant580']
Ant140,['Ant621']
Ant232,['Ant621']
Ant137,['Ant665']
Ant30,['Ant621']
Ant638,['Ant540']
Ant342,['Ant621']
Ant244,['Ant621']
Ant212,['Ant621']
Ant176,['Ant621']
Ant40,['Ant540']
Ant5,['Ant621']
Ant607,['Ant621']
Ant552,['Ant621']
Ant556,['Ant621']
Ant43,['Ant621']
Ant398,['Ant621']
