infectee,infectors
Ant387,['SEED']
Ant202,['Ant387']
Ant156,['Ant202']
Ant127,['Ant156']
Ant0,['Ant156']
Ant117,['Ant202']
Ant38,['Ant202']
Ant176,['Ant202']
Ant614,['Ant156']
Ant97,['Ant156']
Ant191,['Ant156']
Ant518,['Ant176']
Ant621,['Ant156']
Ant42,['Ant621']
Ant268,['Ant621']
Ant23,['Ant621']
Ant109,['Ant621']
Ant243,['Ant621']
Ant564,['Ant243']
Ant29,['Ant243']
Ant55,['Ant243']
Ant501,['Ant243']
Ant32,['Ant243']
Ant173,['Ant243']
Ant394,['Ant243']
Ant153,['Ant243']
Ant593,['Ant243']
Ant215,['Ant153']
Ant356,['Ant621']
Ant560,['Ant243']
Ant26,['Ant621']
Ant390,['Ant243']
Ant207,['Ant243']
Ant347,['Ant621']
Ant242,['Ant243']
Ant139,['Ant243']
Ant190,['Ant243']
Ant44,['Ant621']
Ant540,['Ant243']
Ant178,['Ant243']
Ant219,['Ant243']
Ant255,['Ant621']
Ant538,['Ant243']
Ant63,['Ant243']
Ant294,['Ant176']
Ant482,['Ant243']
Ant218,['Ant482']
Ant115,['Ant482']
Ant60,['Ant243']
Ant4,['Ant243']
Ant19,['Ant243']
Ant30,['Ant44']
Ant64,['Ant482']
Ant76,['Ant621']
Ant380,['Ant153']
Ant400,['Ant243']
