infectee,infectors
Ant954,['SEED']
Ant391,['Ant954']
Ant2,['Ant954']
Ant475,['Ant954']
Ant638,['Ant391']
Ant263,['Ant954']
Ant49,['Ant954']
Ant191,['Ant954']
Ant73,['Ant954']
Ant264,['Ant954']
Ant24,['Ant954']
Ant592,['Ant954']
Ant6,['Ant954']
Ant252,['Ant6']
Ant593,['Ant6']
Ant176,['Ant6']
Ant242,['Ant6']
Ant170,['Ant6']
Ant256,['Ant6']
Ant599,['Ant6']
Ant356,['Ant6']
Ant650,['Ant6']
Ant262,['Ant6']
Ant27,['Ant6']
Ant148,['Ant954']
Ant299,['Ant6']
Ant476,['Ant6']
Ant51,['Ant6']
Ant25,['Ant6']
Ant305,['Ant6']
Ant227,['Ant954']
Ant44,['Ant6']
Ant502,['Ant6']
Ant97,['Ant6']
Ant117,['Ant6']
