infectee,infectors
Ant647,['SEED']
Ant592,['Ant647']
Ant148,['Ant647']
Ant299,['Ant647']
Ant63,['Ant148']
Ant102,['Ant647']
Ant195,['Ant647']
Ant604,['Ant195']
Ant244,['Ant195']
Ant202,['Ant195']
Ant219,['Ant195']
Ant458,['Ant195']
Ant298,['Ant195']
Ant62,['Ant244']
Ant313,['Ant195']
Ant161,['Ant195']
Ant12,['Ant458']
Ant15,['Ant195']
Ant80,['Ant195']
Ant437,['Ant195']
Ant144,['Ant195']
Ant38,['Ant647']
Ant44,['Ant195']
Ant96,['Ant144']
Ant97,['Ant647']
Ant206,['Ant195']
Ant329,['Ant195']
Ant398,['Ant195']
Ant289,['Ant195']
Ant68,['Ant195']
Ant140,['Ant195']
Ant220,['Ant195']
Ant260,['Ant195']
Ant5,['Ant195']
Ant172,['Ant329']
Ant174,['Ant195']
Ant665,['Ant604']
Ant593,['Ant665']
Ant252,['Ant195']
Ant332,['Ant665']
Ant2,['Ant665']
Ant210,['Ant665']
Ant305,['Ant665']
Ant342,['Ant665']
Ant599,['Ant665']
Ant142,['Ant665']
Ant294,['Ant202']
Ant296,['Ant665']
Ant243,['Ant665']
Ant72,['Ant329']
Ant215,['Ant329']
Ant65,['Ant195']
Ant237,['Ant195']
Ant126,['Ant195']
Ant158,['Ant665']
Ant178,['Ant665']
Ant394,['Ant665']
Ant400,['Ant665']
Ant98,['Ant195']
Ant14,['Ant665']
Ant105,['Ant665']
Ant552,['Ant665']
Ant650,['Ant665']
Ant112,['Ant665']
Ant40,['Ant112']
Ant540,['Ant178']
Ant99,['Ant665']
Ant256,['Ant112']
Ant170,['Ant112']
Ant30,['Ant665']
Ant395,['Ant112']
Ant638,['Ant665']
Ant227,['Ant665']
Ant26,['Ant112']
Ant169,['Ant665']
Ant7,['Ant665']
Ant356,['Ant260']
Ant50,['Ant665']
Ant147,['Ant227']
Ant268,['Ant356']
Ant55,['Ant665']
Ant318,['Ant665']
Ant109,['Ant227']
Ant19,['Ant665']
Ant278,['Ant112']
Ant191,['Ant665']
Ant575,['Ant665']
Ant0,['Ant665']
Ant232,['Ant665']
Ant507,['Ant665']
Ant265,['Ant665']
Ant6,['Ant227']
Ant35,['Ant665']
Ant476,['Ant665']
Ant492,['Ant227']
Ant673,['Ant112']
Ant556,['Ant665']
Ant114,['Ant665']
Ant217,['Ant540']
Ant264,['Ant540']
Ant212,['Ant540']
Ant91,['Ant191']
Ant60,['Ant114']
Ant635,['Ant665']
Ant311,['Ant665']
Ant580,['Ant227']
Ant509,['Ant665']
Ant137,['Ant112']
Ant433,['Ant227']
Ant632,['Ant665']
Ant176,['Ant540']
Ant207,['Ant665']
Ant518,['Ant227']
Ant209,['Ant227']
Ant502,['Ant665']
Ant76,['Ant665']
Ant32,['Ant665']
Ant52,['Ant665']
Ant301,['Ant227']
Ant527,['Ant665']
Ant607,['Ant665']
Ant100,['Ant540']
Ant621,['Ant665']
Ant257,['Ant621']
Ant324,['Ant621']
Ant20,['Ant621']
Ant262,['Ant621']
Ant43,['Ant621']
Ant560,['Ant621']
Ant610,['Ant665']
Ant564,['Ant621']
