infectee,infectors
TS,['SEED']
DA,['TS']
DZ,"['TV', 'TS']"
TP,"['DA', 'DZ', 'DV', 'TV']"
TC,"['TV', 'TS', 'TP']"
DH,"['TS', 'TC']"
DU,"['DH', 'DV', 'TV', 'TS', 'TP', 'TC']"
TL,"['DA', 'DU', 'TV', 'TP', 'TC']"
DX,"['TL', 'TC']"
TE,"['DA', 'DV', 'DU', 'TP', 'TL']"
TA,"['DX', 'DU', 'TP', 'TL']"
DC,"['TV', 'TC', 'TE']"
DE,"['TV', 'TC', 'TP', 'DA', 'DZ', 'DX', 'TA']"
TK,"['DH', 'DE', 'DA', 'DU', 'TP', 'TA']"
TZ,"['DE', 'DA', 'TS', 'TP', 'TK', 'TE']"
TH,"['DE', 'TS', 'TC']"
DK,"['TZ', 'TP', 'DA', 'TL', 'TE', 'TC']"
TX,"['DK', 'DH', 'DZ', 'DV', 'TP', 'TL', 'TK', 'TH', 'TA']"
TM,"['DK', 'DA', 'DV', 'TX', 'TP', 'TE']"
DP,"['DE', 'DA', 'TX', 'TP', 'TL', 'TM', 'TK']"
DM,"['TE', 'TZ', 'TX', 'DE', 'TM', 'TK', 'DU', 'TC', 'DP']"
TU,"['DK', 'DE', 'DC', 'DA', 'DP', 'TX', 'TV', 'TP', 'TE', 'TC']"
DL,"['DK', 'TX', 'TV', 'TU', 'TP', 'DA', 'TL', 'TM', 'TK', 'TE', 'DP']"
DS,"['DL', 'DE', 'DC', 'TZ', 'TP', 'TL', 'TK', 'TE', 'DP', 'TA']"
DO,"['TU', 'TH']"
TO,"['DL', 'DM', 'DE', 'DV', 'DS', 'TZ', 'TH', 'TE']"
TT,"['DM', 'DE', 'DC', 'DS', 'TZ', 'TH', 'TE', 'TC']"
DD,"['DM', 'TX', 'TT', 'DE', 'DA', 'TL', 'TK', 'TH', 'DU', 'TC']"
