infectee,infectors
Ant255,['SEED']
Ant575,['Ant255']
Ant238,['Ant255']
Ant299,['Ant575']
Ant6,['Ant255']
Ant244,['Ant255']
Ant318,['Ant575']
Ant356,['Ant255']
Ant70,['Ant356']
Ant196,['Ant356']
Ant173,['Ant356']
Ant135,['Ant318']
Ant552,['Ant356']
Ant620,['Ant356']
Ant580,['Ant620']
Ant673,['Ant196']
Ant592,['Ant620']
Ant25,['Ant620']
Ant1,['Ant620']
Ant169,['Ant356']
Ant42,['Ant620']
Ant527,['Ant620']
Ant261,['Ant620']
Ant57,['Ant620']
Ant149,['Ant620']
Ant556,['Ant620']
Ant26,['Ant356']
Ant100,['Ant356']
Ant232,['Ant620']
Ant44,['Ant620']
Ant209,['Ant620']
Ant50,['Ant620']
Ant96,['Ant356']
Ant55,['Ant620']
Ant65,['Ant318']
Ant353,['Ant356']
Ant112,['Ant620']
Ant99,['Ant620']
Ant30,['Ant620']
Ant635,['Ant620']
Ant159,['Ant620']
Ant12,['Ant620']
Ant117,['Ant620']
Ant148,['Ant620']
Ant176,['Ant620']
Ant347,['Ant620']
Ant250,['Ant620']
Ant929,['Ant620']
Ant147,['Ant620']
Ant137,['Ant620']
Ant27,['Ant620']
Ant229,['Ant620']
Ant144,['Ant356']
Ant202,['Ant620']
Ant268,['Ant620']
Ant97,['Ant620']
Ant219,['Ant620']
Ant838,['Ant620']
Ant105,['Ant356']
Ant212,['Ant356']
Ant73,['Ant620']
Ant4,['Ant353']
Ant71,['Ant620']
Ant81,['Ant620']
Ant217,['Ant620']
Ant540,['Ant356']
Ant593,['Ant556']
Ant376,['Ant356']
Ant142,['Ant620']
Ant308,['Ant356']
Ant111,['Ant620']
Ant174,['Ant356']
Ant24,['Ant111']
Ant43,['Ant356']
Ant198,['Ant620']
Ant387,['Ant356']
Ant221,['Ant387']
Ant191,['Ant387']
Ant220,['Ant387']
Ant74,['Ant387']
Ant342,['Ant620']
Ant395,['Ant387']
Ant665,['Ant387']
Ant85,['Ant387']
Ant475,['Ant387']
Ant663,['Ant387']
Ant186,['Ant620']
Ant638,['Ant387']
Ant5,['Ant387']
Ant433,['Ant117']
Ant621,['Ant387']
Ant195,['Ant387']
Ant294,['Ant387']
Ant59,['Ant387']
Ant66,['Ant387']
Ant178,['Ant556']
Ant632,['Ant387']
Ant332,['Ant387']
Ant242,['Ant387']
Ant607,['Ant387']
Ant82,['Ant387']
Ant278,['Ant387']
Ant156,['Ant387']
Ant170,['Ant387']
Ant80,['Ant387']
Ant301,['Ant621']
Ant610,['Ant387']
Ant256,['Ant387']
Ant40,['Ant387']
Ant549,['Ant387']
Ant614,['Ant621']
Ant437,['Ant387']
Ant398,['Ant387']
Ant650,['Ant387']
Ant32,['Ant387']
Ant113,['Ant621']
Ant29,['Ant665']
Ant20,['Ant387']
Ant38,['Ant621']
Ant139,['Ant621']
Ant394,['Ant621']
Ant28,['Ant620']
Ant265,['Ant621']
Ant2,['Ant387']
Ant501,['Ant621']
Ant158,['Ant387']
Ant226,['Ant387']
Ant52,['Ant665']
Ant153,['Ant387']
Ant91,['Ant665']
Ant218,['Ant621']
Ant245,['Ant387']
Ant102,['Ant620']
Ant492,['Ant387']
Ant260,['Ant387']
Ant391,['Ant620']
Ant243,['Ant387']
Ant126,['Ant387']
Ant320,['Ant387']
Ant257,['Ant621']
Ant390,['Ant387']
Ant600,['Ant621']
Ant68,['Ant387']
Ant604,['Ant621']
Ant646,['Ant356']
Ant305,['Ant387']
Ant263,['Ant621']
Ant13,['Ant387']
Ant62,['Ant387']
Ant334,['Ant387']
Ant114,['Ant621']
Ant207,['Ant621']
