infectee,infectors
Ant475,['SEED']
Ant262,['Ant475']
Ant540,"['Ant262', 'Ant475']"
Ant334,"['Ant262', 'Ant540', 'Ant475']"
Ant564,"['Ant262', 'Ant334', 'Ant540', 'Ant475']"
Ant4,"['Ant262', 'Ant334', 'Ant564', 'Ant540', 'Ant475']"
Ant332,"['Ant540', 'Ant4', 'Ant475']"
Ant305,"['Ant262', 'Ant332', 'Ant334', 'Ant564', 'Ant540', 'Ant4', 'Ant475']"
Ant210,"['Ant332', 'Ant334', 'Ant564', 'Ant540', 'Ant4', 'Ant475']"
Ant530,"['Ant262', 'Ant332', 'Ant334', 'Ant564', 'Ant540', 'Ant4', 'Ant305', 'Ant475', 'Ant210']"
Ant73,"['Ant262', 'Ant332', 'Ant334', 'Ant564', 'Ant540', 'Ant4', 'Ant530', 'Ant305', 'Ant475', 'Ant210']"
Ant507,"['Ant262', 'Ant332', 'Ant540', 'Ant530', 'Ant210']"
Ant176,"['Ant332', 'Ant334', 'Ant530', 'Ant564', 'Ant540', 'Ant4', 'Ant507', 'Ant73', 'Ant305', 'Ant475', 'Ant210']"
Ant599,"['Ant262', 'Ant332', 'Ant334', 'Ant176', 'Ant564', 'Ant540', 'Ant4', 'Ant507', 'Ant73', 'Ant305', 'Ant475', 'Ant210', 'Ant530']"
Ant71,"['Ant262', 'Ant332', 'Ant334', 'Ant176', 'Ant564', 'Ant540', 'Ant4', 'Ant507', 'Ant73', 'Ant599', 'Ant530', 'Ant305', 'Ant475', 'Ant210']"
Ant838,"['Ant530', 'Ant332', 'Ant334', 'Ant176', 'Ant564', 'Ant540', 'Ant4', 'Ant507', 'Ant73', 'Ant599', 'Ant305', 'Ant475']"
Ant59,"['Ant838', 'Ant262', 'Ant332', 'Ant334', 'Ant176', 'Ant564', 'Ant540', 'Ant4', 'Ant507', 'Ant73', 'Ant71', 'Ant599', 'Ant305', 'Ant475', 'Ant210', 'Ant530']"
Ant647,"['Ant838', 'Ant262', 'Ant332', 'Ant334', 'Ant176', 'Ant564', 'Ant540', 'Ant507', 'Ant73', 'Ant599', 'Ant475', 'Ant210']"
Ant148,"['Ant647', 'Ant838', 'Ant262', 'Ant332', 'Ant176', 'Ant540', 'Ant507', 'Ant73', 'Ant71', 'Ant599', 'Ant305', 'Ant475', 'Ant210']"
Ant638,"['Ant647', 'Ant838', 'Ant332', 'Ant334', 'Ant176', 'Ant564', 'Ant540', 'Ant507', 'Ant59', 'Ant71', 'Ant599', 'Ant305', 'Ant148', 'Ant475', 'Ant210', 'Ant530']"
Ant120,"['Ant647', 'Ant838', 'Ant332', 'Ant334', 'Ant176', 'Ant564', 'Ant540', 'Ant4', 'Ant507', 'Ant59', 'Ant73', 'Ant71', 'Ant638', 'Ant599', 'Ant305', 'Ant148', 'Ant475', 'Ant210', 'Ant530']"
Ant170,"['Ant647', 'Ant838', 'Ant262', 'Ant332', 'Ant334', 'Ant176', 'Ant564', 'Ant540', 'Ant4', 'Ant507', 'Ant59', 'Ant73', 'Ant599', 'Ant305', 'Ant148', 'Ant475', 'Ant638', 'Ant530', 'Ant120']"
Ant19,"['Ant647', 'Ant838', 'Ant262', 'Ant332', 'Ant334', 'Ant176', 'Ant170', 'Ant564', 'Ant540', 'Ant4', 'Ant59', 'Ant73', 'Ant71', 'Ant638', 'Ant599', 'Ant305', 'Ant148', 'Ant475', 'Ant210', 'Ant530', 'Ant120']"
Ant44,"['Ant647', 'Ant838', 'Ant262', 'Ant332', 'Ant334', 'Ant176', 'Ant170', 'Ant564', 'Ant540', 'Ant4', 'Ant507', 'Ant59', 'Ant73', 'Ant71', 'Ant19', 'Ant638', 'Ant599', 'Ant305', 'Ant148', 'Ant475', 'Ant210', 'Ant530', 'Ant120']"
Ant299,"['Ant647', 'Ant838', 'Ant262', 'Ant332', 'Ant334', 'Ant176', 'Ant170', 'Ant564', 'Ant540', 'Ant4', 'Ant507', 'Ant59', 'Ant73', 'Ant71', 'Ant19', 'Ant638', 'Ant599', 'Ant305', 'Ant148', 'Ant475', 'Ant210', 'Ant44', 'Ant120']"
Ant49,"['Ant299', 'Ant838', 'Ant262', 'Ant332', 'Ant334', 'Ant176', 'Ant170', 'Ant564', 'Ant540', 'Ant4', 'Ant507', 'Ant59', 'Ant73', 'Ant71', 'Ant599', 'Ant305', 'Ant148', 'Ant475', 'Ant210', 'Ant44', 'Ant120']"
Ant356,"['Ant647', 'Ant299', 'Ant838', 'Ant262', 'Ant332', 'Ant334', 'Ant176', 'Ant170', 'Ant564', 'Ant540', 'Ant4', 'Ant507', 'Ant59', 'Ant73', 'Ant71', 'Ant19', 'Ant599', 'Ant305', 'Ant148', 'Ant475', 'Ant210', 'Ant120', 'Ant638', 'Ant530', 'Ant44', 'Ant49']"
Ant326,"['Ant647', 'Ant299', 'Ant838', 'Ant332', 'Ant334', 'Ant176', 'Ant564', 'Ant540', 'Ant4', 'Ant59', 'Ant73', 'Ant71', 'Ant356', 'Ant19', 'Ant599', 'Ant305', 'Ant148', 'Ant475', 'Ant210', 'Ant120', 'Ant530', 'Ant44', 'Ant49']"
Ant6,"['Ant647', 'Ant299', 'Ant838', 'Ant262', 'Ant332', 'Ant334', 'Ant176', 'Ant170', 'Ant564', 'Ant540', 'Ant4', 'Ant507', 'Ant59', 'Ant73', 'Ant71', 'Ant356', 'Ant19', 'Ant638', 'Ant599', 'Ant326', 'Ant305', 'Ant148', 'Ant475', 'Ant210', 'Ant530', 'Ant44', 'Ant120', 'Ant49']"
Ant5,"['Ant647', 'Ant299', 'Ant332', 'Ant334', 'Ant170', 'Ant176', 'Ant564', 'Ant540', 'Ant6', 'Ant507', 'Ant59', 'Ant19', 'Ant638', 'Ant326', 'Ant305', 'Ant148', 'Ant475', 'Ant210', 'Ant120', 'Ant44', 'Ant49']"
Ant217,"['Ant647', 'Ant299', 'Ant838', 'Ant262', 'Ant332', 'Ant334', 'Ant176', 'Ant170', 'Ant564', 'Ant540', 'Ant4', 'Ant6', 'Ant507', 'Ant59', 'Ant73', 'Ant71', 'Ant356', 'Ant19', 'Ant638', 'Ant148', 'Ant475', 'Ant530', 'Ant44', 'Ant120', 'Ant49']"
Ant592,"['Ant647', 'Ant299', 'Ant838', 'Ant5', 'Ant262', 'Ant332', 'Ant334', 'Ant176', 'Ant170', 'Ant564', 'Ant540', 'Ant4', 'Ant6', 'Ant507', 'Ant59', 'Ant530', 'Ant356', 'Ant19', 'Ant638', 'Ant326', 'Ant305', 'Ant148', 'Ant217', 'Ant475', 'Ant210', 'Ant44', 'Ant120', 'Ant49']"
Ant158,"['Ant647', 'Ant299', 'Ant838', 'Ant5', 'Ant262', 'Ant332', 'Ant334', 'Ant638', 'Ant176', 'Ant530', 'Ant170', 'Ant564', 'Ant540', 'Ant4', 'Ant6', 'Ant507', 'Ant59', 'Ant73', 'Ant71', 'Ant592', 'Ant356', 'Ant19', 'Ant599', 'Ant326', 'Ant305', 'Ant148', 'Ant217', 'Ant475', 'Ant210', 'Ant44', 'Ant120', 'Ant49']"
