infectee,infectors
Ant242,['SEED']
Ant299,['Ant242']
Ant593,['Ant242']
Ant9,['Ant242']
Ant391,['Ant242']
Ant534,['Ant242']
Ant7,['Ant593']
Ant124,['Ant242']
Ant376,['Ant124']
Ant507,['Ant124']
Ant26,['Ant124']
Ant91,['Ant124']
Ant23,['Ant124']
Ant838,['Ant124']
Ant1,['Ant124']
Ant397,['Ant124']
Ant530,['Ant124']
Ant331,['Ant124']
Ant740,['Ant124']
Ant263,['Ant124']
Ant209,['Ant124']
Ant74,['Ant124']
Ant301,['Ant124']
Ant98,['Ant124']
Ant27,['Ant124']
Ant264,['Ant124']
Ant66,['Ant124']
Ant137,['Ant124']
Ant458,['Ant124']
Ant635,['Ant124']
Ant140,['Ant124']
Ant665,['Ant124']
Ant20,['Ant124']
Ant929,['Ant26']
Ant210,['Ant929']
Ant308,['Ant929']
Ant96,['Ant929']
Ant118,['Ant376']
Ant954,['Ant118']
Ant592,['Ant118']
Ant159,['Ant118']
Ant202,['Ant118']
Ant12,['Ant124']
Ant57,['Ant929']
Ant206,['Ant929']
Ant261,['Ant929']
Ant135,['Ant118']
Ant52,['Ant929']
Ant120,['Ant929']
Ant13,['Ant929']
Ant62,['Ant929']
Ant147,['Ant118']
Ant54,['Ant118']
Ant650,['Ant929']
Ant501,['Ant118']
Ant492,['Ant118']
Ant638,['Ant929']
Ant175,['Ant118']
Ant190,['Ant206']
Ant51,['Ant190']
Ant195,['Ant118']
Ant229,['Ant635']
Ant109,['Ant229']
Ant60,['Ant118']
Ant509,['Ant190']
Ant161,['Ant229']
Ant353,['Ant118']
Ant196,['Ant353']
Ant19,['Ant353']
Ant80,['Ant353']
Ant614,['Ant353']
Ant55,['Ant353']
Ant296,['Ant353']
Ant673,['Ant229']
Ant42,['Ant353']
Ant576,['Ant229']
Ant0,['Ant353']
Ant131,['Ant229']
Ant68,['Ant353']
Ant332,['Ant118']
Ant48,['Ant353']
Ant24,['Ant353']
Ant604,['Ant353']
Ant126,['Ant196']
Ant227,['Ant353']
Ant232,['Ant353']
Ant433,['Ant353']
Ant607,['Ant353']
Ant169,['Ant353']
Ant6,['Ant353']
Ant356,['Ant604']
Ant260,['Ant353']
Ant647,['Ant353']
Ant70,['Ant353']
Ant30,['Ant353']
Ant174,['Ant356']
Ant311,['Ant356']
Ant395,['Ant356']
Ant257,['Ant353']
Ant262,['Ant356']
Ant149,['Ant356']
Ant97,['Ant356']
Ant144,['Ant353']
Ant326,['Ant353']
Ant29,['Ant353']
Ant14,['Ant353']
Ant170,['Ant356']
Ant289,['Ant356']
Ant49,['Ant353']
Ant64,['Ant356']
Ant387,['Ant353']
Ant380,['Ant353']
Ant158,['Ant356']
Ant620,['Ant673']
Ant113,['Ant620']
Ant621,['Ant620']
Ant313,['Ant621']
Ant268,['Ant621']
