infectee,infectors
B18M,['SEED']
B37F,['B18M']
B56F,['B18M']
B12M,"['B37F', 'B56F']"
19F,"['B12M', 'B18M']"
A29F,['B12M']
26F,"['B12M', 'B18M']"
23F,"['B12M', 'B18M']"
10M,"['19F', '23F', '26F', 'B37F', 'B56F']"
C10M,"['19F', 'A29F', 'B37F']"
A31F,"['C10M', '10M']"
7M,"['19F', '23F', '26F', 'B37F']"
56F,"['7M', 'C10M', '10M', 'B18M']"
B30M,"['19F', '26F', '56F', 'A31F', 'B37F', 'B56F']"
B64F,"['7M', 'C10M', '10M', 'B30M', 'B18M']"
2907M,"['26F', 'B37F', 'B64F']"
50F,"['7M', '10M', 'B30M', 'B18M', '2907M']"
66F,"['7M', '10M', 'B30M', 'B18M']"
59M,"['50F', '56F', '66F']"
49M,"['26F', '50F', '66F']"
70F,"['B12M', '7M', '10M', 'B30M', 'B18M', '49M', '59M']"
