infectee,infectors
Ant632,['SEED']
Ant665,['Ant632']
Ant650,['Ant665']
Ant66,['Ant665']
Ant50,['Ant665']
Ant580,['Ant665']
Ant52,['Ant665']
Ant212,['Ant650']
Ant600,['Ant665']
Ant646,['Ant665']
Ant4,['Ant665']
Ant43,['Ant665']
Ant65,['Ant665']
Ant158,['Ant650']
Ant70,['Ant665']
Ant114,['Ant650']
Ant217,['Ant114']
Ant527,['Ant114']
Ant318,['Ant114']
Ant12,['Ant665']
Ant391,['Ant665']
Ant376,['Ant650']
Ant81,['Ant665']
Ant6,['Ant665']
Ant142,['Ant665']
Ant198,['Ant665']
Ant25,['Ant665']
Ant242,['Ant665']
Ant82,['Ant665']
Ant229,['Ant665']
Ant195,['Ant665']
Ant614,['Ant665']
Ant245,['Ant665']
Ant347,['Ant198']
Ant342,['Ant665']
Ant149,['Ant600']
Ant218,['Ant665']
Ant148,['Ant665']
Ant332,['Ant665']
Ant299,['Ant149']
Ant62,['Ant665']
Ant838,['Ant149']
Ant607,['Ant665']
Ant320,['Ant665']
Ant202,['Ant665']
Ant159,['Ant665']
Ant294,['Ant665']
Ant2,['Ant665']
Ant663,['Ant665']
Ant174,['Ant665']
Ant30,['Ant665']
Ant5,['Ant665']
Ant929,['Ant665']
Ant71,['Ant665']
Ant102,['Ant149']
Ant112,['Ant665']
Ant26,['Ant149']
Ant156,['Ant149']
Ant207,['Ant114']
Ant55,['Ant149']
Ant57,['Ant114']
Ant135,['Ant665']
Ant170,['Ant665']
Ant265,['Ant149']
Ant437,['Ant665']
Ant38,['Ant665']
Ant169,['Ant665']
Ant260,['Ant665']
Ant80,['Ant149']
Ant353,['Ant665']
Ant219,['Ant149']
Ant40,['Ant665']
Ant68,['Ant665']
Ant243,['Ant665']
Ant257,['Ant149']
Ant356,['Ant665']
Ant620,['Ant356']
Ant635,['Ant665']
Ant226,['Ant665']
Ant137,['Ant620']
Ant604,['Ant620']
Ant20,['Ant620']
Ant191,['Ant620']
Ant308,['Ant665']
Ant111,['Ant620']
Ant638,['Ant665']
Ant621,['Ant620']
Ant244,['Ant665']
Ant99,['Ant621']
Ant250,['Ant621']
Ant91,['Ant665']
Ant334,['Ant665']
Ant28,['Ant621']
Ant673,['Ant665']
Ant113,['Ant620']
Ant540,['Ant621']
Ant492,['Ant621']
Ant592,['Ant621']
Ant209,['Ant665']
Ant552,['Ant621']
Ant255,['Ant665']
Ant475,['Ant620']
Ant105,['Ant621']
Ant42,['Ant621']
Ant549,['Ant621']
Ant256,['Ant621']
Ant394,['Ant621']
Ant268,['Ant621']
Ant13,['Ant621']
Ant501,['Ant621']
Ant263,['Ant620']
Ant196,['Ant621']
Ant126,['Ant665']
Ant305,['Ant665']
Ant32,['Ant665']
Ant301,['Ant621']
Ant556,['Ant621']
Ant117,['Ant620']
Ant27,['Ant665']
Ant395,['Ant621']
Ant139,['Ant621']
Ant59,['Ant620']
Ant278,['Ant621']
Ant97,['Ant621']
Ant387,['Ant620']
Ant29,['Ant621']
Ant261,['Ant665']
Ant610,['Ant356']
Ant390,['Ant621']
Ant173,['Ant621']
Ant575,['Ant665']
Ant74,['Ant621']
Ant100,['Ant665']
