infectee,infectors
Ant391,['SEED']
Ant227,['Ant391']
Ant433,['Ant227']
Ant13,['Ant227']
Ant175,['Ant227']
Ant29,['Ant227']
Ant42,['Ant227']
Ant492,['Ant227']
Ant57,['Ant227']
Ant174,['Ant227']
Ant838,['Ant227']
Ant673,['Ant227']
Ant54,['Ant227']
Ant27,['Ant227']
Ant135,['Ant227']
Ant159,['Ant227']
Ant170,['Ant227']
Ant20,['Ant227']
Ant209,['Ant227']
Ant202,['Ant227']
Ant140,['Ant227']
Ant458,['Ant227']
Ant96,['Ant227']
Ant124,['Ant227']
Ant60,['Ant227']
Ant395,['Ant227']
Ant24,['Ant227']
Ant356,['Ant135']
Ant80,['Ant492']
Ant621,['Ant227']
Ant131,['Ant621']
Ant206,['Ant621']
Ant242,['Ant621']
Ant196,['Ant621']
Ant604,['Ant621']
Ant534,['Ant621']
Ant289,['Ant621']
Ant30,['Ant621']
Ant120,['Ant621']
Ant376,['Ant621']
Ant14,['Ant621']
Ant397,['Ant621']
Ant614,['Ant621']
Ant331,['Ant621']
Ant313,['Ant621']
Ant113,['Ant621']
Ant507,['Ant227']
Ant23,['Ant621']
Ant109,['Ant621']
Ant74,['Ant356']
Ant332,['Ant196']
Ant263,['Ant621']
Ant261,['Ant621']
Ant9,['Ant621']
Ant169,['Ant621']
Ant97,['Ant621']
Ant929,['Ant621']
Ant158,['Ant227']
Ant232,['Ant621']
Ant530,['Ant356']
Ant593,['Ant621']
Ant149,['Ant621']
Ant68,['Ant621']
Ant0,['Ant621']
Ant144,['Ant621']
Ant264,['Ant621']
Ant665,['Ant621']
Ant126,['Ant227']
Ant195,['Ant113']
Ant740,['Ant621']
Ant66,['Ant621']
Ant51,['Ant621']
Ant70,['Ant621']
Ant210,['Ant621']
Ant118,['Ant621']
Ant26,['Ant621']
Ant635,['Ant621']
Ant326,['Ant621']
Ant387,['Ant621']
Ant353,['Ant621']
Ant98,['Ant621']
Ant6,['Ant621']
Ant308,['Ant353']
Ant19,['Ant621']
Ant262,['Ant113']
Ant12,['Ant621']
Ant55,['Ant621']
Ant62,['Ant621']
Ant299,['Ant621']
Ant268,['Ant621']
Ant190,['Ant621']
Ant7,['Ant621']
Ant49,['Ant353']
Ant1,['Ant621']
Ant509,['Ant356']
Ant147,['Ant621']
Ant52,['Ant353']
Ant576,['Ant621']
Ant296,['Ant621']
Ant954,['Ant621']
Ant647,['Ant621']
Ant650,['Ant621']
Ant91,['Ant621']
Ant380,['Ant196']
Ant137,['Ant356']
Ant260,['Ant621']
Ant161,['Ant621']
Ant64,['Ant621']
Ant620,['Ant621']
Ant607,['Ant621']
Ant501,['Ant353']
Ant257,['Ant621']
Ant301,['Ant621']
Ant48,['Ant621']
Ant229,['Ant621']
Ant311,['Ant621']
Ant592,['Ant621']
Ant638,['Ant621']
