infectee,infectors
Ant380,['SEED']
Ant117,['Ant380']
Ant115,"['Ant117', 'Ant380']"
Ant394,['Ant380']
Ant23,"['Ant394', 'Ant115', 'Ant380', 'Ant117']"
Ant97,"['Ant394', 'Ant115', 'Ant117', 'Ant23']"
Ant560,"['Ant394', 'Ant115', 'Ant117', 'Ant97', 'Ant380', 'Ant23']"
Ant190,"['Ant394', 'Ant560', 'Ant115', 'Ant97', 'Ant23', 'Ant117']"
Ant139,"['Ant394', 'Ant560', 'Ant115', 'Ant190', 'Ant97', 'Ant380', 'Ant23']"
Ant492,"['Ant394', 'Ant560', 'Ant115', 'Ant148', 'Ant97', 'Ant23']"
Ant158,"['Ant394', 'Ant139', 'Ant560', 'Ant115', 'Ant190', 'Ant492', 'Ant97', 'Ant148', 'Ant380', 'Ant23']"
Ant19,"['Ant394', 'Ant158', 'Ant139', 'Ant560', 'Ant115', 'Ant190', 'Ant117', 'Ant492', 'Ant97', 'Ant380', 'Ant23']"
Ant390,"['Ant394', 'Ant190', 'Ant19', 'Ant380', 'Ant23', 'Ant117']"
Ant202,"['Ant394', 'Ant158', 'Ant139', 'Ant560', 'Ant390', 'Ant117', 'Ant190', 'Ant19', 'Ant97', 'Ant23']"
Ant173,"['Ant394', 'Ant139', 'Ant202', 'Ant117', 'Ant190', 'Ant390', 'Ant23']"
Ant127,"['Ant173', 'Ant158', 'Ant560', 'Ant390', 'Ant202', 'Ant115', 'Ant190', 'Ant19', 'Ant492', 'Ant97', 'Ant117', 'Ant23']"
Ant178,"['Ant394', 'Ant139', 'Ant560', 'Ant390', 'Ant202', 'Ant115', 'Ant190', 'Ant19', 'Ant97', 'Ant117', 'Ant380', 'Ant127', 'Ant23']"
Ant0,"['Ant394', 'Ant173', 'Ant158', 'Ant139', 'Ant390', 'Ant202', 'Ant190', 'Ant19', 'Ant97', 'Ant380', 'Ant127', 'Ant117']"
Ant242,"['Ant394', 'Ant173', 'Ant158', 'Ant139', 'Ant390', 'Ant202', 'Ant117', 'Ant0', 'Ant190', 'Ant19', 'Ant492', 'Ant97', 'Ant178', 'Ant380', 'Ant127', 'Ant23']"
Ant255,"['Ant394', 'Ant158', 'Ant560', 'Ant202', 'Ant115', 'Ant492', 'Ant97', 'Ant178', 'Ant380', 'Ant117', 'Ant23']"
Ant482,"['Ant394', 'Ant173', 'Ant158', 'Ant117', 'Ant202', 'Ant242', 'Ant0', 'Ant190', 'Ant19', 'Ant97', 'Ant178', 'Ant255', 'Ant127', 'Ant23']"
Ant294,"['Ant158', 'Ant115', 'Ant148', 'Ant117', 'Ant492']"
Ant518,"['Ant394', 'Ant482', 'Ant173', 'Ant158', 'Ant560', 'Ant390', 'Ant202', 'Ant115', 'Ant242', 'Ant190', 'Ant294', 'Ant117', 'Ant492', 'Ant97', 'Ant178', 'Ant255', 'Ant127', 'Ant23']"
Ant153,"['Ant482', 'Ant173', 'Ant158', 'Ant139', 'Ant560', 'Ant117', 'Ant202', 'Ant115', 'Ant242', 'Ant0', 'Ant19', 'Ant492', 'Ant97', 'Ant178', 'Ant518', 'Ant127', 'Ant23']"
Ant98,"['Ant394', 'Ant482', 'Ant153', 'Ant158', 'Ant560', 'Ant390', 'Ant202', 'Ant115', 'Ant242', 'Ant0', 'Ant190', 'Ant19', 'Ant518', 'Ant492', 'Ant97', 'Ant178', 'Ant117', 'Ant255', 'Ant127', 'Ant23']"
Ant76,"['Ant394', 'Ant153', 'Ant158', 'Ant560', 'Ant202', 'Ant115', 'Ant148', 'Ant294', 'Ant19', 'Ant518', 'Ant492', 'Ant97', 'Ant117', 'Ant380', 'Ant23']"
Ant191,"['Ant394', 'Ant173', 'Ant153', 'Ant158', 'Ant139', 'Ant390', 'Ant202', 'Ant242', 'Ant0', 'Ant190', 'Ant19', 'Ant492', 'Ant98', 'Ant380', 'Ant255', 'Ant127', 'Ant178', 'Ant23', 'Ant117']"
Ant169,"['Ant394', 'Ant482', 'Ant173', 'Ant153', 'Ant139', 'Ant560', 'Ant390', 'Ant202', 'Ant115', 'Ant242', 'Ant0', 'Ant190', 'Ant191', 'Ant19', 'Ant518', 'Ant492', 'Ant97', 'Ant178', 'Ant117', 'Ant76', 'Ant98', 'Ant380', 'Ant23']"
Ant52,"['Ant394', 'Ant482', 'Ant173', 'Ant139', 'Ant560', 'Ant390', 'Ant202', 'Ant242', 'Ant0', 'Ant117', 'Ant191', 'Ant190', 'Ant76', 'Ant19', 'Ant169', 'Ant178', 'Ant98', 'Ant380', 'Ant127', 'Ant23']"
Ant156,"['Ant394', 'Ant482', 'Ant173', 'Ant178', 'Ant139', 'Ant117', 'Ant242', 'Ant0', 'Ant191', 'Ant19', 'Ant169', 'Ant98', 'Ant127', 'Ant23']"
Ant593,"['Ant394', 'Ant482', 'Ant173', 'Ant153', 'Ant156', 'Ant158', 'Ant139', 'Ant390', 'Ant202', 'Ant115', 'Ant242', 'Ant0', 'Ant190', 'Ant191', 'Ant117', 'Ant19', 'Ant97', 'Ant169', 'Ant178', 'Ant98', 'Ant518', 'Ant380', 'Ant255', 'Ant23']"
Ant387,"['Ant394', 'Ant482', 'Ant153', 'Ant156', 'Ant158', 'Ant139', 'Ant560', 'Ant390', 'Ant202', 'Ant115', 'Ant242', 'Ant190', 'Ant191', 'Ant593', 'Ant19', 'Ant518', 'Ant492', 'Ant97', 'Ant169', 'Ant76', 'Ant178', 'Ant98', 'Ant255', 'Ant117', 'Ant127', 'Ant23']"
Ant215,"['Ant394', 'Ant482', 'Ant173', 'Ant153', 'Ant156', 'Ant139', 'Ant390', 'Ant202', 'Ant242', 'Ant0', 'Ant52', 'Ant190', 'Ant191', 'Ant593', 'Ant518', 'Ant97', 'Ant117', 'Ant76', 'Ant169', 'Ant98', 'Ant387', 'Ant255', 'Ant127', 'Ant178', 'Ant23']"
Ant209,"['Ant394', 'Ant482', 'Ant153', 'Ant158', 'Ant560', 'Ant202', 'Ant115', 'Ant242', 'Ant294', 'Ant117', 'Ant76', 'Ant593', 'Ant19', 'Ant492', 'Ant97', 'Ant148', 'Ant178', 'Ant98', 'Ant518', 'Ant387', 'Ant255', 'Ant23']"
Ant400,"['Ant394', 'Ant482', 'Ant153', 'Ant158', 'Ant139', 'Ant560', 'Ant390', 'Ant202', 'Ant115', 'Ant242', 'Ant209', 'Ant0', 'Ant52', 'Ant190', 'Ant191', 'Ant593', 'Ant19', 'Ant518', 'Ant492', 'Ant97', 'Ant215', 'Ant169', 'Ant76', 'Ant178', 'Ant98', 'Ant117', 'Ant387', 'Ant255', 'Ant127', 'Ant23']"
Ant55,"['Ant394', 'Ant482', 'Ant173', 'Ant153', 'Ant560', 'Ant202', 'Ant115', 'Ant242', 'Ant209', 'Ant0', 'Ant117', 'Ant191', 'Ant400', 'Ant593', 'Ant19', 'Ant492', 'Ant97', 'Ant169', 'Ant178', 'Ant98', 'Ant518', 'Ant387', 'Ant380', 'Ant255', 'Ant23']"
Ant42,"['Ant394', 'Ant482', 'Ant173', 'Ant153', 'Ant156', 'Ant158', 'Ant139', 'Ant560', 'Ant390', 'Ant202', 'Ant242', 'Ant209', 'Ant0', 'Ant52', 'Ant55', 'Ant190', 'Ant191', 'Ant593', 'Ant19', 'Ant518', 'Ant492', 'Ant97', 'Ant215', 'Ant169', 'Ant178', 'Ant98', 'Ant400', 'Ant387', 'Ant255', 'Ant127', 'Ant23']"
Ant507,"['Ant158', 'Ant255', 'Ant139', 'Ant560', 'Ant390', 'Ant115', 'Ant117', 'Ant209', 'Ant0', 'Ant52', 'Ant55', 'Ant190', 'Ant191', 'Ant294', 'Ant492', 'Ant76', 'Ant148', 'Ant98', 'Ant518', 'Ant127', 'Ant42', 'Ant23']"
Ant137,"['Ant482', 'Ant507', 'Ant390', 'Ant153', 'Ant156', 'Ant173', 'Ant158', 'Ant139', 'Ant560', 'Ant117', 'Ant202', 'Ant242', 'Ant209', 'Ant0', 'Ant52', 'Ant55', 'Ant190', 'Ant191', 'Ant593', 'Ant400', 'Ant97', 'Ant387', 'Ant169', 'Ant178', 'Ant98', 'Ant518', 'Ant215', 'Ant380', 'Ant127', 'Ant42', 'Ant23']"
Ant298,"['Ant394', 'Ant482', 'Ant507', 'Ant137', 'Ant173', 'Ant153', 'Ant158', 'Ant139', 'Ant560', 'Ant202', 'Ant242', 'Ant209', 'Ant0', 'Ant52', 'Ant55', 'Ant294', 'Ant593', 'Ant19', 'Ant518', 'Ant492', 'Ant97', 'Ant215', 'Ant117', 'Ant400', 'Ant76', 'Ant387', 'Ant178', 'Ant98', 'Ant380', 'Ant255', 'Ant42', 'Ant23']"
