infectee,infectors
079638522,['SEED']
096356289,['079638522']
096537592,['096356289']
079626113,['096356289']
079636803,['096537592']
079606308,['096537592']
072824538,['079636803']
079801805,['079626113']
096545848,['072824538']
079566075,['096545848']
096372310,['079566075']
073080095,['096545848']
096360884,['096545848']
096526805,['079801805']
096528865,['073080095']
096538863,['096372310']
079785859,['096538863']
079631786,['079785859']
079787557,['073080095']
079571367,['096526805']
079575895,['079631786']
096383548,['079631786']
079795341,['079631786']
079784548,['079566075']
079595266,['096538863']
096518543,['096383548']
096377275,['096538863']
096368800,['079784548']
079568023,['079566075']
073095014,['096360884']
079780512,['073095014']
096541592,['073095014']
079559328,['079780512']
096357807,['079784548']
096526275,['096541592']
096377871,['079780512']
079776854,['096541592']
073047886,['096377871']
096554111,['096541592']
079792628,['096541592']
079632885,['096541592']
096370358,['096541592']
079606012,['079559328']
079802582,['079632885']
