infectee,infectors
Ant124,['SEED']
Ant242,['Ant124']
Ant64,['Ant124']
Ant638,['Ant242']
Ant353,['Ant124']
Ant227,['Ant353']
Ant14,['Ant353']
Ant158,['Ant353']
Ant210,['Ant353']
Ant13,['Ant353']
Ant19,['Ant353']
Ant175,['Ant353']
Ant534,['Ant227']
Ant673,['Ant227']
Ant55,['Ant353']
Ant263,['Ant353']
Ant174,['Ant227']
Ant149,['Ant353']
Ant289,['Ant124']
Ant209,['Ant353']
Ant261,['Ant124']
Ant311,['Ant353']
Ant264,['Ant353']
Ant308,['Ant353']
Ant30,['Ant227']
Ant326,['Ant353']
Ant7,['Ant353']
Ant118,['Ant353']
Ant0,['Ant326']
Ant593,['Ant353']
Ant607,['Ant353']
Ant23,['Ant353']
Ant260,['Ant353']
Ant397,['Ant353']
Ant650,['Ant353']
Ant144,['Ant353']
Ant137,['Ant353']
Ant604,['Ant353']
Ant313,['Ant353']
Ant147,['Ant353']
Ant530,['Ant353']
Ant391,['Ant353']
Ant838,['Ant353']
Ant54,['Ant353']
Ant126,['Ant353']
Ant159,['Ant353']
Ant195,['Ant118']
Ant48,['Ant353']
Ant26,['Ant227']
Ant27,['Ant353']
Ant24,['Ant227']
Ant135,['Ant353']
Ant66,['Ant353']
Ant97,['Ant353']
Ant70,['Ant353']
Ant635,['Ant353']
Ant229,['Ant353']
Ant1,['Ant353']
Ant9,['Ant229']
Ant592,['Ant353']
Ant376,['Ant353']
Ant12,['Ant353']
Ant929,['Ant229']
Ant170,['Ant353']
Ant954,['Ant353']
Ant509,['Ant353']
Ant206,['Ant353']
Ant296,['Ant353']
Ant6,['Ant353']
Ant433,['Ant353']
Ant109,['Ant229']
Ant301,['Ant353']
Ant620,['Ant673']
Ant458,['Ant620']
Ant120,['Ant620']
Ant614,['Ant620']
Ant190,['Ant118']
Ant74,['Ant620']
Ant740,['Ant620']
Ant57,['Ant620']
Ant161,['Ant620']
Ant268,['Ant620']
Ant262,['Ant620']
Ant60,['Ant353']
Ant29,['Ant620']
Ant96,['Ant620']
Ant68,['Ant620']
Ant492,['Ant353']
Ant257,['Ant353']
Ant113,['Ant620']
Ant49,['Ant353']
Ant665,['Ant620']
Ant52,['Ant620']
Ant98,['Ant620']
Ant387,['Ant353']
Ant232,['Ant620']
Ant331,['Ant353']
Ant621,['Ant620']
Ant169,['Ant621']
Ant356,['Ant620']
Ant576,['Ant621']
Ant395,['Ant621']
Ant91,['Ant621']
Ant380,['Ant227']
Ant202,['Ant621']
Ant140,['Ant620']
Ant131,['Ant620']
Ant299,['Ant621']
Ant62,['Ant621']
Ant80,['Ant621']
Ant51,['Ant621']
Ant196,['Ant621']
Ant42,['Ant621']
Ant20,['Ant621']
Ant501,['Ant621']
Ant507,['Ant620']
Ant647,['Ant621']
Ant332,['Ant621']
