infectee,infectors
Luusup,['SEED']
Rulaub,"['Acnecn', 'Luusup']"
Lipoim,['Rulaub']
Sheshi,['Rulaub']
Hermea,['Luusup']
Inzanf,"['Dieaia', 'Plumla']"
Brseru,"['Rulaub', 'Sheshi']"
Lymeym,"['Rulaub', 'Dieaia', 'Luusup']"
Vigoit,"['Rulaub', 'Brseru', 'Inzanf', 'Lymeym', 'Plumla', 'Sheshi']"
Biiail,"['Acnecn', 'Lipoim']"
Cholho,"['Rulaub', 'Vigoit', 'Inzanf', 'Luusup']"
Memael,"['Rulaub', 'Brseru', 'Lymeym', 'Vigoit']"
Ec19cz,"['Memael', 'Vigoit', 'Inzanf', 'Plumla']"
Scesca,"['Memael', 'Vigoit', 'Cholho']"
CJJDJD,"['Rulaub', 'Vigoit', 'Brseru', 'Sheshi', 'Luusup']"
Acracc,"['Rulaub', 'Memael', 'Biiail', 'Vigoit']"
Kateat,"['Acracc', 'Rulaub', 'Biiail', 'CJJDJD', 'Brseru', 'Lipoim']"
Le18ei,"['Vigoit', 'Luusup']"
Ka14at,['Kateat']
Yeiaer,"['Acracc', 'Rulaub', 'Memael', 'Acnecn', 'Biiail', 'Brseru', 'CJJDJD', 'Kateat', 'Lipoim', 'Sheshi', 'Luusup', 'Vigoit']"
Apiaph,"['Acracc', 'Yeiaer', 'Lymeym', 'Dieaia', 'Hermea', 'Sheshi']"
Coesoo,['Yeiaer']
Asmast,"['Acracc', 'Rulaub', 'Vigoit', 'Kateat', 'Luusup', 'Inzanf', 'Sheshi', 'Brseru', 'Le18ei', 'Lymeym', 'Yeiaer']"
Shuyhy,"['Rulaub', 'Kateat']"
Asrssp,"['Asmast', 'Kateat', 'Biiail', 'Dieaia', 'Luusup', 'Cholho', 'Plumla']"
Crumry,"['Rulaub', 'Asmast', 'Yeiaer', 'Vigoit', 'Dieaia', 'Brseru', 'Luusup']"
Thshhr,"['Rulaub', 'Memael', 'Apiaph', 'Vigoit', 'Crumry', 'Lymeym']"
Valaar,"['Acracc', 'Rulaub', 'Asmast', 'Memael', 'Acnecn', 'Biiail', 'Brseru', 'Crumry', 'Inzanf', 'Kateat', 'Lipoim', 'Scesca', 'Sheshi', 'Vigoit', 'Yeiaer', 'Thshhr', 'Plumla', 'Va17ar']"
Catsat,"['Acracc', 'Rulaub', 'Asmast', 'Memael', 'Valaar', 'Yeiaer', 'Brseru', 'Vigoit', 'Plumla', 'Crumry', 'Ec19cz', 'Luusup', 'Lymeym', 'Paonar', 'Scesca', 'Va17ar']"
Va18ar,"['Memael', 'Valaar', 'Catsat', 'Vigoit', 'Thshhr']"
Noraor,"['Memael', 'Catsat']"
Catyav,"['Acracc', 'Memael', 'Valaar', 'Thshhr', 'Vigoit', 'Apiaph', 'Crumry', 'Va18ar']"
Coison,"['Memael', 'Catyav', 'Catsat', 'Apiaph', 'Vigoit', 'Luusup', 'Thshhr']"
Faarak,['Catsat']
Sciach,"['Acracc', 'Rulaub', 'Valaar', 'Yeiaer', 'Catyav', 'Catsat', 'Vigoit', 'Bi17il', 'Cholho', 'Coison', 'Crumry', 'Dieaia', 'Inzanf', 'Le18ei', 'Luusup', 'Lymeym', 'Noraor', 'Plumla', 'Scesca', 'Asrssp', 'Sheshi', 'Va18ar']"
