infectee,infectors
Ant318,['SEED']
Ant25,['Ant318']
Ant673,['Ant25']
Ant632,['Ant25']
Ant191,['Ant318']
Ant305,['Ant25']
Ant209,['Ant632']
Ant30,['Ant209']
Ant207,['Ant209']
Ant195,['Ant209']
Ant59,['Ant209']
Ant52,['Ant191']
Ant391,['Ant207']
Ant614,['Ant209']
Ant376,['Ant209']
Ant218,['Ant209']
Ant66,['Ant218']
Ant148,['Ant218']
Ant242,['Ant218']
Ant492,['Ant218']
Ant646,['Ant318']
Ant29,['Ant218']
Ant20,['Ant218']
Ant27,['Ant218']
Ant250,['Ant218']
Ant261,['Ant218']
Ant638,['Ant218']
Ant226,['Ant218']
Ant174,['Ant218']
Ant43,['Ant218']
Ant663,['Ant376']
Ant607,['Ant218']
Ant50,['Ant663']
Ant126,['Ant663']
Ant71,['Ant663']
Ant263,['Ant663']
Ant68,['Ant663']
Ant91,['Ant663']
Ant308,['Ant663']
Ant62,['Ant263']
Ant135,['Ant663']
Ant245,['Ant663']
Ant114,['Ant218']
Ant32,['Ant607']
Ant139,['Ant218']
Ant549,['Ant663']
Ant81,['Ant218']
Ant105,['Ant663']
Ant100,['Ant663']
Ant320,['Ant607']
Ant387,['Ant320']
Ant256,['Ant320']
Ant159,['Ant663']
Ant332,['Ant320']
Ant97,['Ant663']
Ant334,['Ant320']
Ant294,['Ant218']
Ant5,['Ant218']
Ant196,['Ant663']
Ant13,['Ant320']
Ant57,['Ant320']
Ant353,['Ant607']
Ant156,['Ant320']
Ant40,['Ant663']
Ant580,['Ant376']
Ant243,['Ant580']
