infectee,infectors
50F,['SEED']
8M,['50F']
33M,['50F']
53F,['15M']
60F,['15M']
54F,"['8M', '25M']"
61F,['15M']
3M,"['50F', '54F']"
23M,"['54F', '61F']"
24M,['53F']
36M,['60F']
12M,['53F']
51F,"['3M', '23M', '25M']"
45F,"['12M', '15M', '33M']"
18M,"['50F', '51F', '52F']"
14M,['51F']
56F,"['8M', '25M', '36M']"
17M,['56F']
29M,"['54F', '56F']"
26M,['51F']
5M,['56F']
46F,"['12M', '23M']"
4M,"['46F', '50F']"
7M,"['46F', '51F', '52F', '53F']"
2M,"['45F', '46F']"
58F,"['5M', '7M', '18M', '36M']"
55F,"['2M', '7M']"
31M,"['46F', '52F', '60F']"
42F,"['4M', '29M', '33M']"
10M,"['45F', '58F']"
48F,"['2M', '26M']"
27M,"['48F', '42F', '58F', '61F']"
57F,"['10M', '18M', '24M', '26M']"
16M,"['48F', '51F', '42F', '58F']"
49F,"['14M', '31M']"
6M,"['52F', '57F']"
62F,['16M']
41F,"['6M', '16M', '25M', '27M', '32M']"
59F,"['6M', '7M']"
1M,"['41F', '49F']"
20M,"['46F', '48F']"
44F,"['1M', '20M', '31M']"
11M,"['41F', '45F', '56F', '58F', '57F']"
63M,"['51F', '59F', '62F']"
37M,['41F']
