infectee,infectors
Ant250,['SEED']
Ant356,['Ant250']
Ant299,['Ant356']
Ant117,['Ant299']
Ant256,['Ant299']
Ant607,['Ant299']
Ant49,['Ant607']
Ant115,['Ant607']
Ant334,['Ant607']
Ant650,['Ant607']
Ant599,['Ant607']
Ant73,['Ant607']
Ant646,['Ant607']
Ant502,['Ant607']
Ant305,['Ant607']
Ant27,['Ant607']
Ant227,['Ant299']
Ant592,['Ant607']
Ant97,['Ant607']
Ant120,['Ant607']
Ant954,['Ant607']
Ant391,['Ant607']
Ant237,['Ant607']
Ant263,['Ant607']
Ant262,['Ant607']
Ant1,['Ant607']
Ant44,['Ant607']
Ant564,['Ant299']
Ant264,['Ant299']
Ant59,['Ant607']
Ant17,['Ant607']
Ant332,['Ant607']
Ant51,['Ant607']
Ant647,['Ant607']
Ant24,['Ant607']
Ant475,['Ant607']
Ant593,['Ant607']
Ant252,['Ant299']
Ant534,['Ant607']
Ant298,['Ant607']
Ant71,['Ant607']
Ant170,['Ant607']
Ant638,['Ant607']
Ant476,['Ant607']
Ant242,['Ant607']
Ant153,['Ant242']
Ant311,['Ant242']
Ant740,['Ant242']
Ant25,['Ant242']
Ant6,['Ant242']
Ant148,['Ant607']
Ant176,['Ant242']
Ant540,['Ant242']
Ant2,['Ant242']
Ant191,['Ant227']
