infectee,infectors
095595531,['SEED']
096536081,['095595531']
079784548,['096536081']
095594895,['096536081']
095566584,['095594895']
096368800,['095594895']
095581263,['095594895']
095595300,['095581263']
095591297,['079784548']
096372038,['095595300']
079570341,['095581263']
095566101,['079570341']
095571383,['096372038']
095572873,['095595300']
096377275,['095595300']
079787557,['095572873']
095560275,['095571383']
095566256,['096377275']
096356011,['079787557']
095593555,['095560275']
095591517,['095560275']
096381354,['095581263']
095573555,['095572873']
095571571,['095572873']
095595292,['095593555']
096535856,['079570341']
095591281,['096535856']
079801313,['096535856']
095592005,['096377275']
096541512,['096535856']
095581309,['096541512']
096521836,['095566101']
079554268,['096521836']
079569319,['096521836']
096541592,['079569319']
096369356,['096541592']
079565531,['096369356']
095595337,['096369356']
096532637,['096369356']
079783812,['096369356']
095561304,['096532637']
079780512,['079783812']
079606012,['079783812']
096540632,['079606012']
095582831,['096540632']
079614126,['079783812']
095595791,['095582831']
095565370,['095582831']
095560530,['095565370']
095565543,['095565370']
095581783,['095565370']
