infectee,infectors
V7,['SEED']
V10,['V7']
V8,"['V7', 'V10']"
V11,"['V7', 'V8', 'V9', 'V10']"
V13,"['V7', 'V8', 'V9', 'V10', 'V11']"
V5,"['V2', 'V7', 'V9', 'V10', 'V11', 'V13']"
V1,"['V5', 'V8', 'V9', 'V10', 'V11', 'V13']"
V14,"['V1', 'V2', 'V5', 'V7', 'V9', 'V11']"
V15,"['V1', 'V5', 'V8', 'V9', 'V13', 'V14']"
V4,"['V1', 'V5', 'V7', 'V9', 'V10', 'V14']"
V6,"['V4', 'V7', 'V9', 'V14', 'V15']"
V12,"['V1', 'V4', 'V9', 'V10', 'V11', 'V14', 'V15']"
V3,"['V1', 'V4', 'V5', 'V6', 'V7', 'V12', 'V13', 'V14', 'V15']"
