infectee,infectors
Ant176,['SEED']
Ant268,['Ant176']
Ant342,['Ant268']
Ant215,['Ant268']
Ant265,['Ant268']
Ant289,['Ant265']
Ant227,['Ant289']
Ant665,['Ant227']
Ant35,['Ant227']
Ant161,['Ant265']
Ant607,['Ant227']
Ant206,['Ant227']
Ant114,['Ant607']
Ant217,['Ant227']
Ant575,['Ant227']
Ant140,['Ant227']
Ant55,['Ant227']
Ant518,['Ant227']
Ant98,['Ant227']
Ant502,['Ant227']
Ant15,['Ant227']
Ant99,['Ant227']
Ant243,['Ant114']
Ant63,['Ant227']
Ant172,['Ant114']
Ant556,['Ant227']
Ant65,['Ant114']
Ant44,['Ant227']
Ant19,['Ant227']
Ant592,['Ant556']
Ant324,['Ant227']
Ant174,['Ant227']
Ant169,['Ant114']
Ant673,['Ant227']
Ant552,['Ant324']
Ant395,['Ant227']
Ant638,['Ant243']
Ant102,['Ant114']
Ant219,['Ant227']
Ant621,['Ant665']
Ant96,['Ant227']
Ant210,['Ant114']
Ant202,['Ant227']
Ant50,['Ant621']
Ant144,['Ant621']
Ant256,['Ant227']
Ant12,['Ant518']
Ant298,['Ant621']
Ant356,['Ant621']
Ant492,['Ant621']
Ant599,['Ant621']
Ant244,['Ant621']
Ant195,['Ant621']
Ant560,['Ant621']
Ant147,['Ant621']
Ant52,['Ant621']
Ant112,['Ant227']
Ant30,['Ant621']
Ant6,['Ant621']
Ant296,['Ant621']
Ant20,['Ant356']
Ant564,['Ant621']
Ant126,['Ant621']
Ant398,['Ant621']
Ant237,['Ant621']
Ant60,['Ant621']
Ant32,['Ant621']
Ant178,['Ant217']
Ant62,['Ant621']
Ant72,['Ant621']
Ant400,['Ant621']
Ant262,['Ant227']
Ant632,['Ant575']
Ant148,['Ant621']
Ant209,['Ant621']
Ant232,['Ant621']
Ant593,['Ant621']
Ant437,['Ant621']
Ant476,['Ant621']
Ant650,['Ant621']
Ant604,['Ant621']
Ant305,['Ant621']
Ant7,['Ant227']
Ant332,['Ant621']
Ant105,['Ant621']
Ant294,['Ant227']
Ant257,['Ant621']
Ant2,['Ant621']
Ant137,['Ant621']
