infectee,infectors
Ant540,['SEED']
Ant190,['Ant540']
Ant76,['Ant540']
Ant97,['Ant540']
Ant255,['Ant76']
Ant387,['Ant190']
Ant42,['Ant540']
Ant156,['Ant540']
Ant518,['Ant156']
Ant400,['Ant156']
Ant4,['Ant156']
Ant501,['Ant156']
Ant173,['Ant501']
Ant60,['Ant156']
Ant243,['Ant501']
Ant560,['Ant501']
Ant139,['Ant156']
Ant32,['Ant501']
Ant63,['Ant501']
Ant621,['Ant501']
Ant356,['Ant501']
Ant153,['Ant501']
Ant19,['Ant501']
Ant176,['Ant501']
Ant215,['Ant501']
Ant614,['Ant501']
Ant380,['Ant501']
Ant23,['Ant501']
Ant207,['Ant501']
Ant26,['Ant501']
Ant109,['Ant501']
Ant218,['Ant621']
Ant593,['Ant501']
Ant538,['Ant501']
Ant64,['Ant501']
Ant115,['Ant501']
Ant394,['Ant501']
Ant482,['Ant501']
Ant44,['Ant482']
Ant30,['Ant255']
Ant219,['Ant501']
Ant564,['Ant501']
Ant127,['Ant501']
Ant390,['Ant501']
Ant0,['Ant501']
Ant55,['Ant564']
Ant347,['Ant501']
Ant178,['Ant501']
Ant117,['Ant501']
Ant38,['Ant501']
Ant242,['Ant501']
Ant191,['Ant501']
Ant202,['Ant501']
Ant268,['Ant501']
Ant29,['Ant501']
Ant294,['Ant564']
