infectee,infectors
3907M,['SEED']
25F,['3907M']
108F,"['B21M', '3907M']"
58F,['1M']
B34F,['B21M']
62F,"['B21M', '3907M']"
A27F,"['B21M', '3907M', '1M']"
B8M,['A27F']
B55F,"['B21M', '3907M', 'B8M', '1M']"
33M,"['58F', 'B55F']"
B22M,"['58F', '62F', 'A27F', 'B34F', 'B55F']"
B33F,"['B21M', 'B22M', '33M']"
C3M,"['108F', '25F', '62F', 'B33F', 'B55F']"
30F,"['C3M', '3907M', 'B8M', '1M']"
508M,"['108F', '30F', '58F', 'B55F']"
46F,"['508M', 'C3M', '3907M', '1M', 'B22M']"
60F,"['508M', 'C3M', '3907M', 'B22M']"
52F,"['508M', 'C3M', '3907M', '1M']"
31M,"['30F', '52F', 'A27F']"
C2M,"['108F', '30F', '46F', '52F', '60F', '62F', 'A27F', 'B33F']"
