infectee,infectors
Ant196,['SEED']
Ant12,"['Ant196', 'Ant530']"
Ant175,"['Ant196', 'Ant12']"
Ant740,"['Ant196', 'Ant175']"
Ant638,"['Ant196', 'Ant12', 'Ant175', 'Ant530']"
Ant954,"['Ant196', 'Ant740', 'Ant175']"
Ant604,"['Ant196', 'Ant740', 'Ant954', 'Ant638', 'Ant530', 'Ant175']"
Ant838,"['Ant196', 'Ant604', 'Ant740', 'Ant954', 'Ant175', 'Ant638', 'Ant12']"
Ant332,"['Ant196', 'Ant838', 'Ant604', 'Ant740', 'Ant954', 'Ant638', 'Ant530']"
Ant66,"['Ant196', 'Ant838', 'Ant740', 'Ant954', 'Ant604', 'Ant175']"
Ant20,"['Ant196', 'Ant604', 'Ant740', 'Ant954', 'Ant838', 'Ant530', 'Ant175', 'Ant332', 'Ant66']"
Ant647,"['Ant196', 'Ant20', 'Ant838', 'Ant332', 'Ant604', 'Ant740', 'Ant954', 'Ant530', 'Ant175', 'Ant12', 'Ant66']"
Ant140,"['Ant332', 'Ant604', 'Ant954', 'Ant530', 'Ant638']"
Ant144,"['Ant196', 'Ant20', 'Ant838', 'Ant332', 'Ant647', 'Ant604', 'Ant954', 'Ant66']"
Ant263,"['Ant838', 'Ant332', 'Ant647', 'Ant140', 'Ant954', 'Ant604', 'Ant638', 'Ant530', 'Ant175', 'Ant12']"
Ant313,"['Ant647', 'Ant740', 'Ant954']"
Ant195,"['Ant647', 'Ant740', 'Ant954', 'Ant313', 'Ant196', 'Ant144']"
Ant169,"['Ant195', 'Ant196', 'Ant313', 'Ant144', 'Ant740', 'Ant954']"
Ant0,"['Ant332', 'Ant140', 'Ant604', 'Ant638']"
Ant24,"['Ant195', 'Ant196', 'Ant647', 'Ant740', 'Ant954', 'Ant313', 'Ant169', 'Ant144']"
Ant118,"['Ant604', 'Ant740', 'Ant954', 'Ant175', 'Ant647', 'Ant195', 'Ant196', 'Ant638', 'Ant169', 'Ant144', 'Ant313', 'Ant24', 'Ant332', 'Ant20']"
Ant49,"['Ant118', 'Ant195', 'Ant196', 'Ant24', 'Ant20', 'Ant838', 'Ant313', 'Ant332', 'Ant647', 'Ant144', 'Ant740', 'Ant954', 'Ant263', 'Ant638', 'Ant530', 'Ant175', 'Ant12', 'Ant169', 'Ant66']"
Ant227,"['Ant118', 'Ant604', 'Ant740', 'Ant954', 'Ant530', 'Ant638', 'Ant647', 'Ant175', 'Ant332', 'Ant196', 'Ant12', 'Ant144', 'Ant263', 'Ant24', 'Ant20', 'Ant49', 'Ant66']"
Ant52,"['Ant118', 'Ant332', 'Ant647', 'Ant604', 'Ant740', 'Ant954', 'Ant638', 'Ant12', 'Ant263', 'Ant530', 'Ant66']"
Ant109,"['Ant838', 'Ant52', 'Ant140', 'Ant0', 'Ant263', 'Ant604', 'Ant638']"
Ant7,"['Ant118', 'Ant227', 'Ant195', 'Ant196', 'Ant24', 'Ant313', 'Ant332', 'Ant647', 'Ant52', 'Ant144', 'Ant49', 'Ant740', 'Ant954', 'Ant175', 'Ant169', 'Ant66']"
Ant23,"['Ant118', 'Ant227', 'Ant195', 'Ant196', 'Ant24', 'Ant604', 'Ant740', 'Ant954', 'Ant838', 'Ant638', 'Ant175', 'Ant332', 'Ant52', 'Ant647', 'Ant7', 'Ant530', 'Ant12', 'Ant169', 'Ant144', 'Ant313', 'Ant49', 'Ant66']"
Ant135,"['Ant118', 'Ant227', 'Ant195', 'Ant196', 'Ant24', 'Ant23', 'Ant838', 'Ant604', 'Ant740', 'Ant954', 'Ant647', 'Ant175', 'Ant52', 'Ant7', 'Ant638', 'Ant144', 'Ant49', 'Ant66']"
Ant80,"['Ant196', 'Ant332', 'Ant140', 'Ant144', 'Ant954', 'Ant263', 'Ant12', 'Ant604', 'Ant530', 'Ant638', 'Ant175', 'Ant109']"
Ant380,"['Ant196', 'Ant49', 'Ant604', 'Ant80', 'Ant66']"
Ant113,"['Ant118', 'Ant227', 'Ant604', 'Ant740', 'Ant954', 'Ant838', 'Ant135', 'Ant638', 'Ant530', 'Ant175', 'Ant647', 'Ant7', 'Ant196', 'Ant332', 'Ant12', 'Ant144', 'Ant263', 'Ant20', 'Ant23', 'Ant49', 'Ant66']"
Ant149,"['Ant118', 'Ant227', 'Ant113', 'Ant195', 'Ant196', 'Ant24', 'Ant20', 'Ant23', 'Ant838', 'Ant313', 'Ant135', 'Ant332', 'Ant647', 'Ant52', 'Ant140', 'Ant144', 'Ant604', 'Ant740', 'Ant954', 'Ant80', 'Ant638', 'Ant175', 'Ant7', 'Ant12', 'Ant169', 'Ant49', 'Ant66']"
Ant6,"['Ant118', 'Ant227', 'Ant113', 'Ant196', 'Ant20', 'Ant23', 'Ant838', 'Ant135', 'Ant332', 'Ant647', 'Ant52', 'Ant144', 'Ant149', 'Ant380', 'Ant49', 'Ant740', 'Ant954', 'Ant263', 'Ant7', 'Ant604', 'Ant80', 'Ant638', 'Ant530', 'Ant175', 'Ant12', 'Ant66']"
Ant376,"['Ant227', 'Ant113', 'Ant196', 'Ant20', 'Ant23', 'Ant838', 'Ant135', 'Ant647', 'Ant144', 'Ant149', 'Ant380', 'Ant49', 'Ant740', 'Ant954', 'Ant263', 'Ant7', 'Ant6', 'Ant66', 'Ant604', 'Ant175', 'Ant530']"
