infectee,infectors
Ant458,['SEED']
Ant476,['Ant458']
Ant244,['Ant476']
Ant592,['Ant244']
Ant509,['Ant244']
Ant229,['Ant244']
Ant186,['Ant229']
Ant118,['Ant244']
Ant52,['Ant118']
Ant74,['Ant118']
Ant9,['Ant118']
Ant159,['Ant118']
Ant740,['Ant118']
Ant196,['Ant118']
Ant97,['Ant118']
Ant1,['Ant118']
Ant604,['Ant118']
Ant15,['Ant118']
Ant137,['Ant118']
Ant191,['Ant118']
Ant227,['Ant118']
Ant158,['Ant118']
Ant178,['Ant118']
Ant256,['Ant118']
Ant44,['Ant118']
Ant48,['Ant118']
Ant59,['Ant118']
Ant534,['Ant118']
Ant220,['Ant118']
Ant131,['Ant118']
Ant264,['Ant118']
Ant397,['Ant118']
Ant68,['Ant118']
Ant556,['Ant118']
Ant243,['Ant118']
Ant190,['Ant118']
Ant62,['Ant118']
Ant308,['Ant118']
Ant250,['Ant556']
Ant115,['Ant118']
Ant390,['Ant118']
Ant65,['Ant118']
Ant599,['Ant229']
Ant4,['Ant118']
Ant673,['Ant118']
Ant380,['Ant118']
Ant638,['Ant118']
Ant169,['Ant229']
Ant342,['Ant229']
Ant13,['Ant118']
Ant0,['Ant118']
Ant194,['Ant118']
Ant329,['Ant229']
Ant96,['Ant118']
Ant475,['Ant118']
Ant296,['Ant118']
Ant175,['Ant118']
Ant70,['Ant118']
Ant218,['Ant118']
Ant610,['Ant118']
Ant149,['Ant118']
Ant540,['Ant118']
Ant12,['Ant118']
Ant954,['Ant118']
Ant111,['Ant118']
Ant7,['Ant196']
Ant102,['Ant196']
Ant27,['Ant118']
Ant398,['Ant118']
Ant251,['Ant229']
Ant38,['Ant118']
Ant210,['Ant118']
Ant30,['Ant118']
Ant51,['Ant118']
Ant198,['Ant118']
Ant43,['Ant118']
Ant242,['Ant118']
Ant347,['Ant118']
Ant238,['Ant227']
Ant6,['Ant118']
Ant32,['Ant118']
Ant252,['Ant118']
Ant126,['Ant118']
Ant105,['Ant118']
Ant206,['Ant118']
Ant576,['Ant118']
Ant621,['Ant118']
Ant395,['Ant621']
Ant334,['Ant118']
Ant391,['Ant621']
Ant127,['Ant621']
Ant17,['Ant118']
Ant219,['Ant118']
Ant57,['Ant621']
Ant23,['Ant118']
Ant245,['Ant227']
Ant298,['Ant621']
Ant176,['Ant621']
Ant117,['Ant621']
Ant580,['Ant118']
Ant255,['Ant621']
Ant632,['Ant118']
Ant53,['Ant118']
Ant2,['Ant621']
Ant20,['Ant118']
Ant60,['Ant621']
Ant492,['Ant118']
Ant607,['Ant621']
Ant278,['Ant621']
Ant72,['Ant118']
Ant260,['Ant621']
Ant35,['Ant118']
Ant663,['Ant621']
Ant614,['Ant621']
Ant50,['Ant621']
Ant518,['Ant621']
Ant19,['Ant621']
Ant501,['Ant621']
Ant538,['Ant621']
Ant394,['Ant621']
Ant289,['Ant621']
Ant301,['Ant118']
Ant324,['Ant621']
Ant26,['Ant621']
Ant221,['Ant621']
Ant650,['Ant621']
Ant207,['Ant621']
Ant215,['Ant621']
Ant71,['Ant118']
Ant112,['Ant621']
Ant109,['Ant621']
Ant482,['Ant621']
Ant560,['Ant621']
Ant124,['Ant621']
Ant299,['Ant621']
Ant76,['Ant621']
Ant81,['Ant621']
Ant331,['Ant118']
Ant172,['Ant621']
Ant54,['Ant621']
Ant564,['Ant118']
