infectee,infectors
Ant560,['SEED']
Ant26,['Ant560']
Ant518,['Ant26']
Ant398,"['Ant26', 'Ant560']"
Ant538,"['Ant26', 'Ant560']"
Ant50,"['Ant26', 'Ant560', 'Ant518', 'Ant538']"
Ant380,"['Ant26', 'Ant560', 'Ant50', 'Ant518', 'Ant538']"
Ant70,"['Ant26', 'Ant560', 'Ant380', 'Ant518', 'Ant538']"
Ant604,"['Ant560', 'Ant398', 'Ant70']"
Ant397,"['Ant26', 'Ant560', 'Ant50', 'Ant380', 'Ant398', 'Ant604', 'Ant538']"
Ant23,"['Ant26', 'Ant518', 'Ant560', 'Ant50', 'Ant380', 'Ant398', 'Ant397', 'Ant70', 'Ant604', 'Ant538']"
Ant564,"['Ant23', 'Ant398', 'Ant604', 'Ant70', 'Ant397']"
Ant580,"['Ant564', 'Ant398', 'Ant604', 'Ant397']"
Ant308,"['Ant26', 'Ant23', 'Ant560', 'Ant564', 'Ant580', 'Ant397', 'Ant398', 'Ant70', 'Ant604']"
Ant347,"['Ant26', 'Ant560', 'Ant564', 'Ant308', 'Ant580', 'Ant397', 'Ant398', 'Ant604']"
Ant66,['Ant560']
Ant172,"['Ant23', 'Ant560', 'Ant564', 'Ant308', 'Ant580', 'Ant397', 'Ant398', 'Ant70', 'Ant604', 'Ant347']"
Ant954,"['Ant26', 'Ant23', 'Ant560', 'Ant564', 'Ant50', 'Ant308', 'Ant380', 'Ant580', 'Ant397', 'Ant398', 'Ant604', 'Ant172', 'Ant538']"
Ant105,"['Ant26', 'Ant23', 'Ant564', 'Ant50', 'Ant308', 'Ant580', 'Ant954', 'Ant398', 'Ant70', 'Ant604', 'Ant172']"
Ant638,"['Ant26', 'Ant23', 'Ant560', 'Ant50', 'Ant308', 'Ant380', 'Ant954', 'Ant70', 'Ant518', 'Ant538', 'Ant347']"
Ant65,"['Ant26', 'Ant23', 'Ant70', 'Ant518', 'Ant638', 'Ant538']"
Ant6,"['Ant26', 'Ant23', 'Ant560', 'Ant50', 'Ant380', 'Ant397', 'Ant70', 'Ant518', 'Ant65', 'Ant172', 'Ant638', 'Ant538']"
Ant530,"['Ant26', 'Ant50', 'Ant380', 'Ant6', 'Ant70', 'Ant518', 'Ant65', 'Ant638', 'Ant538']"
Ant229,"['Ant26', 'Ant23', 'Ant560', 'Ant50', 'Ant308', 'Ant580', 'Ant954', 'Ant397', 'Ant398', 'Ant70', 'Ant604', 'Ant172', 'Ant638', 'Ant530', 'Ant538', 'Ant105']"
Ant218,"['Ant26', 'Ant23', 'Ant560', 'Ant50', 'Ant380', 'Ant6', 'Ant954', 'Ant397', 'Ant70', 'Ant518', 'Ant65', 'Ant172', 'Ant638', 'Ant530', 'Ant538', 'Ant105', 'Ant347']"
Ant149,"['Ant229', 'Ant26', 'Ant23', 'Ant560', 'Ant50', 'Ant308', 'Ant380', 'Ant954', 'Ant6', 'Ant70', 'Ant518', 'Ant218', 'Ant638', 'Ant530', 'Ant538']"
Ant0,"['Ant229', 'Ant26', 'Ant560', 'Ant50', 'Ant149', 'Ant380', 'Ant6', 'Ant954', 'Ant397', 'Ant530', 'Ant218', 'Ant638', 'Ant70', 'Ant518', 'Ant65', 'Ant538']"
Ant196,"['Ant229', 'Ant26', 'Ant23', 'Ant560', 'Ant50', 'Ant308', 'Ant149', 'Ant380', 'Ant954', 'Ant397', 'Ant6', 'Ant0', 'Ant70', 'Ant518', 'Ant218', 'Ant65', 'Ant638', 'Ant530', 'Ant538', 'Ant105']"
Ant501,"['Ant229', 'Ant564', 'Ant308', 'Ant580', 'Ant954', 'Ant398', 'Ant70', 'Ant518', 'Ant218', 'Ant604', 'Ant172', 'Ant347', 'Ant105']"
Ant509,"['Ant196', 'Ant26', 'Ant23', 'Ant149', 'Ant380', 'Ant6', 'Ant397', 'Ant501', 'Ant0', 'Ant70', 'Ant518', 'Ant218', 'Ant65', 'Ant638', 'Ant530', 'Ant538']"
Ant476,"['Ant229', 'Ant196', 'Ant560', 'Ant50', 'Ant149', 'Ant518', 'Ant509', 'Ant380', 'Ant954', 'Ant397', 'Ant6', 'Ant0', 'Ant70', 'Ant218', 'Ant65', 'Ant530', 'Ant538']"
Ant12,"['Ant229', 'Ant196', 'Ant26', 'Ant23', 'Ant560', 'Ant564', 'Ant50', 'Ant308', 'Ant149', 'Ant476', 'Ant380', 'Ant580', 'Ant6', 'Ant954', 'Ant509', 'Ant397', 'Ant398', 'Ant0', 'Ant70', 'Ant518', 'Ant218', 'Ant65', 'Ant604', 'Ant172', 'Ant501', 'Ant638', 'Ant530', 'Ant538', 'Ant105']"
Ant210,"['Ant229', 'Ant196', 'Ant26', 'Ant560', 'Ant50', 'Ant308', 'Ant149', 'Ant476', 'Ant380', 'Ant6', 'Ant954', 'Ant509', 'Ant397', 'Ant398', 'Ant0', 'Ant70', 'Ant12', 'Ant518', 'Ant218', 'Ant65', 'Ant172', 'Ant501', 'Ant638', 'Ant530', 'Ant538', 'Ant105']"
Ant299,"['Ant196', 'Ant26', 'Ant23', 'Ant50', 'Ant308', 'Ant149', 'Ant476', 'Ant380', 'Ant6', 'Ant509', 'Ant397', 'Ant0', 'Ant70', 'Ant12', 'Ant518', 'Ant210', 'Ant218', 'Ant65', 'Ant638', 'Ant530', 'Ant538']"
Ant492,"['Ant229', 'Ant23', 'Ant564', 'Ant308', 'Ant580', 'Ant501', 'Ant954', 'Ant397', 'Ant398', 'Ant12', 'Ant210', 'Ant604', 'Ant172', 'Ant105', 'Ant347']"
Ant238,"['Ant196', 'Ant26', 'Ant23', 'Ant50', 'Ant149', 'Ant476', 'Ant380', 'Ant6', 'Ant954', 'Ant509', 'Ant0', 'Ant12', 'Ant299', 'Ant518', 'Ant210', 'Ant218', 'Ant65', 'Ant638', 'Ant530', 'Ant538']"
Ant7,"['Ant229', 'Ant196', 'Ant26', 'Ant23', 'Ant560', 'Ant50', 'Ant308', 'Ant149', 'Ant476', 'Ant380', 'Ant6', 'Ant954', 'Ant509', 'Ant398', 'Ant0', 'Ant12', 'Ant299', 'Ant518', 'Ant210', 'Ant218', 'Ant65', 'Ant638', 'Ant530', 'Ant538', 'Ant238', 'Ant347']"
Ant115,"['Ant229', 'Ant492', 'Ant560', 'Ant564', 'Ant308', 'Ant476', 'Ant518', 'Ant580', 'Ant398', 'Ant954', 'Ant6', 'Ant70', 'Ant12', 'Ant604', 'Ant172', 'Ant501', 'Ant638', 'Ant530', 'Ant538', 'Ant105', 'Ant347']"
Ant28,"['Ant229', 'Ant196', 'Ant26', 'Ant23', 'Ant560', 'Ant50', 'Ant509', 'Ant149', 'Ant476', 'Ant380', 'Ant954', 'Ant397', 'Ant7', 'Ant6', 'Ant70', 'Ant12', 'Ant299', 'Ant210', 'Ant218', 'Ant65', 'Ant638', 'Ant530', 'Ant538', 'Ant238', 'Ant105']"
Ant278,"['Ant229', 'Ant196', 'Ant26', 'Ant560', 'Ant50', 'Ant308', 'Ant149', 'Ant115', 'Ant518', 'Ant509', 'Ant954', 'Ant7', 'Ant6', 'Ant0', 'Ant70', 'Ant12', 'Ant210', 'Ant218', 'Ant538', 'Ant238', 'Ant105', 'Ant347']"
Ant243,"['Ant229', 'Ant196', 'Ant492', 'Ant26', 'Ant23', 'Ant28', 'Ant560', 'Ant564', 'Ant50', 'Ant308', 'Ant149', 'Ant278', 'Ant476', 'Ant380', 'Ant115', 'Ant501', 'Ant954', 'Ant397', 'Ant7', 'Ant398', 'Ant70', 'Ant12', 'Ant210', 'Ant218', 'Ant66', 'Ant172', 'Ant530', 'Ant538', 'Ant105']"
Ant76,"['Ant229', 'Ant196', 'Ant26', 'Ant23', 'Ant28', 'Ant560', 'Ant50', 'Ant149', 'Ant476', 'Ant380', 'Ant6', 'Ant954', 'Ant509', 'Ant7', 'Ant0', 'Ant501', 'Ant70', 'Ant12', 'Ant518', 'Ant210', 'Ant218', 'Ant65', 'Ant638', 'Ant530', 'Ant538', 'Ant238']"
Ant220,"['Ant229', 'Ant196', 'Ant492', 'Ant23', 'Ant28', 'Ant560', 'Ant564', 'Ant243', 'Ant50', 'Ant308', 'Ant149', 'Ant278', 'Ant476', 'Ant115', 'Ant580', 'Ant6', 'Ant954', 'Ant398', 'Ant397', 'Ant12', 'Ant218', 'Ant604', 'Ant172', 'Ant538', 'Ant105', 'Ant347']"
Ant176,"['Ant229', 'Ant196', 'Ant492', 'Ant26', 'Ant23', 'Ant28', 'Ant560', 'Ant564', 'Ant243', 'Ant50', 'Ant308', 'Ant278', 'Ant476', 'Ant380', 'Ant115', 'Ant6', 'Ant954', 'Ant220', 'Ant509', 'Ant397', 'Ant7', 'Ant398', 'Ant0', 'Ant76', 'Ant70', 'Ant12', 'Ant299', 'Ant518', 'Ant210', 'Ant218', 'Ant65', 'Ant172', 'Ant501', 'Ant638', 'Ant530', 'Ant538', 'Ant238', 'Ant105']"
Ant53,"['Ant229', 'Ant492', 'Ant26', 'Ant560', 'Ant564', 'Ant243', 'Ant115', 'Ant220', 'Ant308', 'Ant580', 'Ant501', 'Ant954', 'Ant398', 'Ant0', 'Ant70', 'Ant12', 'Ant604', 'Ant172', 'Ant176', 'Ant538', 'Ant105', 'Ant347']"
Ant250,"['Ant196', 'Ant492', 'Ant580', 'Ant604', 'Ant954', 'Ant530', 'Ant218', 'Ant172', 'Ant560', 'Ant6', 'Ant50', 'Ant509', 'Ant70', 'Ant638', 'Ant12', 'Ant278', 'Ant26', 'Ant28', 'Ant243']"
Ant614,"['Ant229', 'Ant196', 'Ant492', 'Ant250', 'Ant23', 'Ant28', 'Ant564', 'Ant53', 'Ant308', 'Ant476', 'Ant115', 'Ant580', 'Ant6', 'Ant954', 'Ant220', 'Ant397', 'Ant398', 'Ant0', 'Ant76', 'Ant70', 'Ant518', 'Ant12', 'Ant210', 'Ant604', 'Ant172', 'Ant176', 'Ant501', 'Ant638', 'Ant538', 'Ant105', 'Ant347']"
Ant394,"['Ant229', 'Ant196', 'Ant250', 'Ant26', 'Ant23', 'Ant28', 'Ant560', 'Ant564', 'Ant243', 'Ant50', 'Ant53', 'Ant308', 'Ant278', 'Ant476', 'Ant380', 'Ant115', 'Ant6', 'Ant954', 'Ant220', 'Ant397', 'Ant518', 'Ant7', 'Ant0', 'Ant76', 'Ant70', 'Ant614', 'Ant299', 'Ant218', 'Ant65', 'Ant604', 'Ant172', 'Ant176', 'Ant638', 'Ant530', 'Ant538', 'Ant105']"
Ant44,"['Ant229', 'Ant196', 'Ant26', 'Ant23', 'Ant28', 'Ant560', 'Ant243', 'Ant278', 'Ant476', 'Ant380', 'Ant954', 'Ant509', 'Ant397', 'Ant394', 'Ant7', 'Ant6', 'Ant76', 'Ant70', 'Ant12', 'Ant299', 'Ant518', 'Ant210', 'Ant218', 'Ant65', 'Ant604', 'Ant176', 'Ant638', 'Ant530', 'Ant538', 'Ant238', 'Ant105']"
Ant391,"['Ant229', 'Ant196', 'Ant250', 'Ant26', 'Ant23', 'Ant28', 'Ant560', 'Ant243', 'Ant50', 'Ant149', 'Ant278', 'Ant476', 'Ant380', 'Ant44', 'Ant6', 'Ant954', 'Ant220', 'Ant509', 'Ant397', 'Ant7', 'Ant0', 'Ant76', 'Ant70', 'Ant12', 'Ant299', 'Ant518', 'Ant210', 'Ant65', 'Ant172', 'Ant176', 'Ant638', 'Ant530', 'Ant538', 'Ant238', 'Ant105']"
Ant169,"['Ant196', 'Ant26', 'Ant28', 'Ant560', 'Ant50', 'Ant149', 'Ant278', 'Ant476', 'Ant380', 'Ant6', 'Ant954', 'Ant220', 'Ant391', 'Ant509', 'Ant397', 'Ant7', 'Ant398', 'Ant0', 'Ant76', 'Ant70', 'Ant12', 'Ant530', 'Ant638', 'Ant176', 'Ant299', 'Ant518', 'Ant218', 'Ant238', 'Ant65', 'Ant538']"
Ant30,"['Ant229', 'Ant196', 'Ant492', 'Ant26', 'Ant23', 'Ant564', 'Ant53', 'Ant308', 'Ant278', 'Ant115', 'Ant580', 'Ant954', 'Ant220', 'Ant7', 'Ant398', 'Ant70', 'Ant614', 'Ant12', 'Ant210', 'Ant604', 'Ant172', 'Ant176', 'Ant501', 'Ant105', 'Ant347']"
Ant102,"['Ant196', 'Ant250', 'Ant26', 'Ant28', 'Ant560', 'Ant149', 'Ant476', 'Ant6', 'Ant391', 'Ant509', 'Ant397', 'Ant7', 'Ant0', 'Ant76', 'Ant614', 'Ant169', 'Ant299', 'Ant518', 'Ant210', 'Ant218', 'Ant65', 'Ant176', 'Ant638', 'Ant530', 'Ant238']"
Ant43,"['Ant229', 'Ant196', 'Ant492', 'Ant250', 'Ant23', 'Ant564', 'Ant243', 'Ant53', 'Ant308', 'Ant149', 'Ant278', 'Ant115', 'Ant580', 'Ant954', 'Ant220', 'Ant394', 'Ant398', 'Ant614', 'Ant12', 'Ant518', 'Ant210', 'Ant604', 'Ant172', 'Ant638', 'Ant30', 'Ant105', 'Ant347']"
Ant4,"['Ant229', 'Ant196', 'Ant26', 'Ant28', 'Ant560', 'Ant50', 'Ant149', 'Ant278', 'Ant476', 'Ant380', 'Ant44', 'Ant6', 'Ant954', 'Ant220', 'Ant391', 'Ant509', 'Ant394', 'Ant7', 'Ant398', 'Ant0', 'Ant76', 'Ant70', 'Ant12', 'Ant169', 'Ant299', 'Ant210', 'Ant218', 'Ant176', 'Ant638', 'Ant530', 'Ant538', 'Ant105']"
Ant186,"['Ant229', 'Ant196', 'Ant492', 'Ant250', 'Ant26', 'Ant23', 'Ant28', 'Ant560', 'Ant243', 'Ant50', 'Ant53', 'Ant308', 'Ant149', 'Ant278', 'Ant380', 'Ant44', 'Ant6', 'Ant954', 'Ant220', 'Ant391', 'Ant509', 'Ant397', 'Ant394', 'Ant4', 'Ant70', 'Ant614', 'Ant12', 'Ant518', 'Ant210', 'Ant218', 'Ant172', 'Ant176', 'Ant43', 'Ant638', 'Ant30', 'Ant530', 'Ant538', 'Ant238', 'Ant105']"
Ant482,"['Ant229', 'Ant196', 'Ant250', 'Ant26', 'Ant28', 'Ant115', 'Ant518', 'Ant560', 'Ant243', 'Ant50', 'Ant53', 'Ant509', 'Ant308', 'Ant149', 'Ant278', 'Ant476', 'Ant380', 'Ant43', 'Ant44', 'Ant580', 'Ant398', 'Ant954', 'Ant391', 'Ant397', 'Ant394', 'Ant4', 'Ant7', 'Ant6', 'Ant0', 'Ant76', 'Ant70', 'Ant614', 'Ant12', 'Ant299', 'Ant210', 'Ant218', 'Ant172', 'Ant176', 'Ant501', 'Ant638', 'Ant30', 'Ant530', 'Ant538', 'Ant105']"
Ant475,"['Ant229', 'Ant196', 'Ant492', 'Ant250', 'Ant26', 'Ant28', 'Ant560', 'Ant243', 'Ant50', 'Ant308', 'Ant149', 'Ant278', 'Ant476', 'Ant518', 'Ant509', 'Ant380', 'Ant43', 'Ant44', 'Ant954', 'Ant220', 'Ant391', 'Ant397', 'Ant394', 'Ant4', 'Ant6', 'Ant0', 'Ant76', 'Ant70', 'Ant12', 'Ant169', 'Ant299', 'Ant210', 'Ant218', 'Ant172', 'Ant176', 'Ant638', 'Ant530', 'Ant538', 'Ant238', 'Ant105', 'Ant186']"
Ant156,"['Ant196', 'Ant250', 'Ant28', 'Ant482', 'Ant560', 'Ant50', 'Ant308', 'Ant149', 'Ant476', 'Ant380', 'Ant44', 'Ant6', 'Ant954', 'Ant391', 'Ant509', 'Ant397', 'Ant394', 'Ant4', 'Ant7', 'Ant398', 'Ant0', 'Ant76', 'Ant70', 'Ant169', 'Ant299', 'Ant518', 'Ant210', 'Ant218', 'Ant65', 'Ant176', 'Ant638', 'Ant530', 'Ant538', 'Ant238', 'Ant186']"
Ant38,"['Ant229', 'Ant196', 'Ant250', 'Ant26', 'Ant28', 'Ant482', 'Ant560', 'Ant50', 'Ant53', 'Ant308', 'Ant149', 'Ant476', 'Ant475', 'Ant380', 'Ant44', 'Ant156', 'Ant391', 'Ant509', 'Ant397', 'Ant7', 'Ant0', 'Ant76', 'Ant12', 'Ant169', 'Ant299', 'Ant518', 'Ant176', 'Ant638', 'Ant30', 'Ant530', 'Ant538', 'Ant238', 'Ant102', 'Ant186']"
Ant342,"['Ant229', 'Ant196', 'Ant492', 'Ant26', 'Ant23', 'Ant28', 'Ant482', 'Ant560', 'Ant564', 'Ant243', 'Ant50', 'Ant53', 'Ant308', 'Ant149', 'Ant278', 'Ant476', 'Ant475', 'Ant380', 'Ant44', 'Ant6', 'Ant954', 'Ant156', 'Ant220', 'Ant391', 'Ant509', 'Ant397', 'Ant394', 'Ant4', 'Ant7', 'Ant0', 'Ant76', 'Ant70', 'Ant12', 'Ant169', 'Ant299', 'Ant518', 'Ant210', 'Ant218', 'Ant65', 'Ant176', 'Ant501', 'Ant38', 'Ant638', 'Ant530', 'Ant538', 'Ant238', 'Ant102', 'Ant186']"
Ant112,"['Ant229', 'Ant220', 'Ant196', 'Ant250', 'Ant26', 'Ant23', 'Ant28', 'Ant482', 'Ant560', 'Ant564', 'Ant243', 'Ant50', 'Ant509', 'Ant308', 'Ant149', 'Ant476', 'Ant475', 'Ant380', 'Ant43', 'Ant44', 'Ant501', 'Ant954', 'Ant156', 'Ant391', 'Ant397', 'Ant394', 'Ant4', 'Ant7', 'Ant6', 'Ant76', 'Ant70', 'Ant614', 'Ant12', 'Ant169', 'Ant299', 'Ant210', 'Ant218', 'Ant65', 'Ant172', 'Ant176', 'Ant38', 'Ant638', 'Ant530', 'Ant538', 'Ant238', 'Ant342', 'Ant186']"
Ant599,"['Ant229', 'Ant112', 'Ant196', 'Ant492', 'Ant250', 'Ant26', 'Ant28', 'Ant50', 'Ant53', 'Ant308', 'Ant278', 'Ant476', 'Ant475', 'Ant380', 'Ant115', 'Ant44', 'Ant580', 'Ant954', 'Ant391', 'Ant394', 'Ant398', 'Ant70', 'Ant614', 'Ant12', 'Ant299', 'Ant210', 'Ant604', 'Ant172', 'Ant43', 'Ant501', 'Ant30', 'Ant538', 'Ant342', 'Ant105', 'Ant347', 'Ant186']"
Ant665,"['Ant112', 'Ant196', 'Ant492', 'Ant26', 'Ant23', 'Ant28', 'Ant482', 'Ant243', 'Ant50', 'Ant53', 'Ant509', 'Ant308', 'Ant278', 'Ant380', 'Ant229', 'Ant115', 'Ant44', 'Ant501', 'Ant954', 'Ant220', 'Ant391', 'Ant149', 'Ant397', 'Ant394', 'Ant398', 'Ant0', 'Ant76', 'Ant614', 'Ant12', 'Ant518', 'Ant210', 'Ant218', 'Ant604', 'Ant172', 'Ant176', 'Ant43', 'Ant599', 'Ant38', 'Ant638', 'Ant530', 'Ant538', 'Ant238', 'Ant342', 'Ant105', 'Ant102', 'Ant186']"
Ant85,"['Ant665', 'Ant229', 'Ant112', 'Ant196', 'Ant26', 'Ant23', 'Ant28', 'Ant482', 'Ant560', 'Ant243', 'Ant50', 'Ant308', 'Ant149', 'Ant476', 'Ant475', 'Ant380', 'Ant44', 'Ant580', 'Ant6', 'Ant954', 'Ant156', 'Ant220', 'Ant391', 'Ant397', 'Ant394', 'Ant4', 'Ant7', 'Ant0', 'Ant76', 'Ant70', 'Ant12', 'Ant299', 'Ant518', 'Ant210', 'Ant218', 'Ant501', 'Ant604', 'Ant176', 'Ant38', 'Ant638', 'Ant30', 'Ant530', 'Ant538', 'Ant342', 'Ant105', 'Ant102', 'Ant186']"
Ant35,"['Ant665', 'Ant229', 'Ant492', 'Ant26', 'Ant564', 'Ant50', 'Ant53', 'Ant308', 'Ant394', 'Ant398', 'Ant604', 'Ant954', 'Ant172', 'Ant156', 'Ant475', 'Ant501', 'Ant7', 'Ant347', 'Ant614', 'Ant599', 'Ant30', 'Ant12', 'Ant299', 'Ant278', 'Ant210', 'Ant115', 'Ant580', 'Ant105', 'Ant43', 'Ant538']"
Ant57,"['Ant229', 'Ant112', 'Ant196', 'Ant26', 'Ant23', 'Ant28', 'Ant560', 'Ant243', 'Ant50', 'Ant149', 'Ant278', 'Ant476', 'Ant475', 'Ant380', 'Ant115', 'Ant44', 'Ant156', 'Ant220', 'Ant391', 'Ant509', 'Ant394', 'Ant4', 'Ant7', 'Ant0', 'Ant76', 'Ant70', 'Ant12', 'Ant169', 'Ant299', 'Ant518', 'Ant210', 'Ant218', 'Ant65', 'Ant85', 'Ant172', 'Ant176', 'Ant38', 'Ant638', 'Ant530', 'Ant538', 'Ant342', 'Ant105', 'Ant102']"
