infectee,infectors
Ant170,['SEED']
Ant191,['Ant170']
Ant59,"['Ant170', 'Ant191']"
Ant305,"['Ant170', 'Ant191', 'Ant59']"
Ant2,"['Ant170', 'Ant191', 'Ant59', 'Ant305']"
Ant117,"['Ant170', 'Ant2', 'Ant59', 'Ant305']"
Ant242,"['Ant170', 'Ant117', 'Ant2', 'Ant191', 'Ant59', 'Ant305']"
Ant252,"['Ant242', 'Ant170', 'Ant117', 'Ant191', 'Ant59']"
Ant148,"['Ant2', 'Ant191']"
Ant97,"['Ant242', 'Ant170', 'Ant117', 'Ant2', 'Ant191', 'Ant305']"
Ant332,"['Ant242', 'Ant170', 'Ant117', 'Ant2', 'Ant191', 'Ant59', 'Ant97', 'Ant305', 'Ant148', 'Ant252']"
Ant24,"['Ant242', 'Ant170', 'Ant117', 'Ant2', 'Ant59', 'Ant97', 'Ant305', 'Ant252']"
Ant599,"['Ant242', 'Ant332', 'Ant170', 'Ant117', 'Ant2', 'Ant59', 'Ant97', 'Ant305', 'Ant252', 'Ant24']"
Ant176,"['Ant242', 'Ant332', 'Ant117', 'Ant2', 'Ant191', 'Ant59', 'Ant599', 'Ant97', 'Ant305', 'Ant148', 'Ant252', 'Ant24']"
Ant740,"['Ant242', 'Ant332', 'Ant176', 'Ant170', 'Ant117', 'Ant2', 'Ant191', 'Ant59', 'Ant599', 'Ant97', 'Ant305', 'Ant148', 'Ant252', 'Ant24']"
Ant237,"['Ant740', 'Ant332', 'Ant176', 'Ant170', 'Ant117', 'Ant2', 'Ant191', 'Ant59', 'Ant97', 'Ant305', 'Ant252', 'Ant24']"
Ant502,"['Ant242', 'Ant740', 'Ant117', 'Ant191', 'Ant59', 'Ant599', 'Ant305', 'Ant252']"
Ant476,"['Ant740', 'Ant332', 'Ant176', 'Ant170', 'Ant117', 'Ant2', 'Ant191', 'Ant59', 'Ant97', 'Ant305', 'Ant148', 'Ant237']"
Ant1,"['Ant242', 'Ant740', 'Ant332', 'Ant176', 'Ant170', 'Ant117', 'Ant252', 'Ant2', 'Ant191', 'Ant59', 'Ant599', 'Ant97', 'Ant305', 'Ant148', 'Ant476', 'Ant237']"
Ant256,"['Ant242', 'Ant740', 'Ant332', 'Ant176', 'Ant170', 'Ant117', 'Ant1', 'Ant2', 'Ant191', 'Ant59', 'Ant599', 'Ant97', 'Ant305', 'Ant476', 'Ant237', 'Ant252', 'Ant24']"
Ant475,"['Ant242', 'Ant740', 'Ant332', 'Ant176', 'Ant170', 'Ant117', 'Ant1', 'Ant2', 'Ant191', 'Ant59', 'Ant599', 'Ant502', 'Ant97', 'Ant305', 'Ant476', 'Ant237', 'Ant252', 'Ant256', 'Ant24']"
Ant49,"['Ant242', 'Ant740', 'Ant332', 'Ant176', 'Ant170', 'Ant117', 'Ant59', 'Ant599', 'Ant502', 'Ant97', 'Ant305', 'Ant476', 'Ant475', 'Ant237', 'Ant252', 'Ant256', 'Ant24']"
Ant650,"['Ant242', 'Ant740', 'Ant332', 'Ant176', 'Ant170', 'Ant117', 'Ant1', 'Ant2', 'Ant191', 'Ant59', 'Ant599', 'Ant97', 'Ant305', 'Ant148', 'Ant476', 'Ant475', 'Ant237', 'Ant252', 'Ant256']"
Ant356,"['Ant242', 'Ant740', 'Ant332', 'Ant176', 'Ant170', 'Ant117', 'Ant1', 'Ant2', 'Ant191', 'Ant59', 'Ant599', 'Ant502', 'Ant97', 'Ant305', 'Ant148', 'Ant650', 'Ant475', 'Ant237', 'Ant252', 'Ant24', 'Ant49']"
Ant607,"['Ant740', 'Ant332', 'Ant176', 'Ant170', 'Ant117', 'Ant1', 'Ant2', 'Ant191', 'Ant59', 'Ant356', 'Ant599', 'Ant305', 'Ant148', 'Ant650', 'Ant476', 'Ant475', 'Ant237', 'Ant256']"
Ant44,"['Ant242', 'Ant607', 'Ant332', 'Ant176', 'Ant170', 'Ant117', 'Ant191', 'Ant59', 'Ant356', 'Ant599', 'Ant502', 'Ant305', 'Ant650', 'Ant476', 'Ant475', 'Ant237', 'Ant252', 'Ant256', 'Ant24', 'Ant49']"
Ant298,"['Ant242', 'Ant740', 'Ant332', 'Ant176', 'Ant170', 'Ant117', 'Ant1', 'Ant2', 'Ant191', 'Ant356', 'Ant599', 'Ant502', 'Ant97', 'Ant305', 'Ant148', 'Ant650', 'Ant476', 'Ant475', 'Ant252', 'Ant256', 'Ant44', 'Ant49']"
Ant299,"['Ant242', 'Ant607', 'Ant740', 'Ant332', 'Ant176', 'Ant170', 'Ant117', 'Ant1', 'Ant2', 'Ant191', 'Ant59', 'Ant356', 'Ant599', 'Ant502', 'Ant97', 'Ant298', 'Ant305', 'Ant148', 'Ant650', 'Ant475', 'Ant237', 'Ant252', 'Ant256', 'Ant24', 'Ant44', 'Ant49']"
Ant17,"['Ant242', 'Ant299', 'Ant740', 'Ant176', 'Ant170', 'Ant117', 'Ant2', 'Ant59', 'Ant356', 'Ant599', 'Ant502', 'Ant298', 'Ant305', 'Ant148', 'Ant476', 'Ant475', 'Ant237', 'Ant24', 'Ant44', 'Ant49']"
Ant263,"['Ant242', 'Ant299', 'Ant740', 'Ant332', 'Ant176', 'Ant170', 'Ant117', 'Ant1', 'Ant59', 'Ant356', 'Ant599', 'Ant17', 'Ant97', 'Ant298', 'Ant305', 'Ant148', 'Ant650', 'Ant476', 'Ant475', 'Ant237', 'Ant252', 'Ant24', 'Ant44', 'Ant49']"
Ant227,"['Ant242', 'Ant607', 'Ant299', 'Ant740', 'Ant263', 'Ant332', 'Ant176', 'Ant170', 'Ant117', 'Ant1', 'Ant2', 'Ant191', 'Ant59', 'Ant356', 'Ant599', 'Ant17', 'Ant97', 'Ant298', 'Ant305', 'Ant148', 'Ant650', 'Ant476', 'Ant475', 'Ant237', 'Ant256', 'Ant24', 'Ant44', 'Ant49']"
