infectee,infectors
Ant117,['SEED']
Ant599,['Ant117']
Ant176,['Ant117']
Ant502,['Ant176']
Ant73,['Ant176']
Ant334,['Ant176']
Ant299,['Ant334']
Ant263,['Ant299']
Ant507,['Ant263']
Ant97,['Ant299']
Ant25,['Ant299']
Ant475,['Ant299']
Ant6,['Ant299']
Ant237,['Ant299']
Ant593,['Ant299']
Ant96,['Ant299']
Ant929,['Ant299']
Ant540,['Ant299']
Ant148,['Ant299']
Ant332,['Ant299']
Ant2,['Ant299']
Ant44,['Ant299']
Ant27,['Ant299']
Ant17,['Ant299']
Ant530,['Ant299']
Ant356,['Ant299']
Ant647,['Ant263']
Ant191,['Ant507']
Ant564,['Ant299']
Ant51,['Ant647']
Ant264,['Ant299']
Ant217,['Ant299']
Ant650,['Ant647']
Ant638,['Ant647']
Ant326,['Ant647']
Ant32,['Ant647']
Ant646,['Ant299']
Ant59,['Ant647']
Ant210,['Ant647']
Ant391,['Ant299']
Ant298,['Ant647']
Ant262,['Ant299']
Ant5,['Ant647']
Ant311,['Ant299']
Ant252,['Ant647']
Ant534,['Ant299']
Ant19,['Ant299']
Ant320,['Ant647']
Ant170,['Ant647']
Ant305,['Ant647']
Ant954,['Ant647']
Ant740,['Ant299']
Ant632,['Ant647']
Ant49,['Ant299']
Ant592,['Ant647']
Ant120,['Ant647']
Ant4,['Ant647']
Ant153,['Ant647']
Ant62,['Ant647']
Ant607,['Ant299']
Ant1,['Ant5']
Ant115,['Ant647']
Ant158,['Ant607']
Ant256,['Ant607']
Ant289,['Ant647']
Ant242,['Ant607']
Ant227,['Ant391']
Ant838,['Ant242']
Ant250,['Ant242']
Ant24,['Ant242']
Ant71,['Ant299']
Ant476,['Ant227']
Ant140,['Ant227']
